gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,0.5,6.172830258905648,6.975067274368137,6.505962794078927,6.4862311985104775,3.646398383239102e-7,5.907174230132735e-8,4.857954629859616e-16,0.004848883472317255,6.172830623545487,95.39039038350595,101.56322100705142,6.077820851228136,1.6660643366309458,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,1.0,12.345684702642657,13.94894563976643,13.011952961788607,12.97248840672485,-2.2438075930608647e-7,-1.8174833126756964e-8,-6.158193329441231e-16,0.007567992282340246,12.345684478261898,90.60673117550378,102.95241565376568,11.991641380986218,3.3682490544729493,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,1.5,18.518510760809914,20.92264960484293,19.517911001256678,19.45871508752916,3.0563056441224035e-7,1.6504057392079053e-8,1.2091358129167705e-15,0.010464530298462248,18.518511066440478,85.56775072076903,104.08626178720951,17.791503651364778,5.014957189284397,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,2.0,24.693318993093285,27.89926339201432,26.026112566905436,25.947073507896214,3.6618139631627855e-8,1.482916882978345e-9,7.240904538171368e-16,0.015087934641419169,24.693319029711425,80.19086581351611,104.88418484322753,23.543415116989294,6.485725808516962,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,2.5,29.82779137068351,33.657785793258114,31.356808731932865,31.31659726991792,7.991868713475014e-7,2.6793363994525885e-8,1.4384639236739398e-16,0.016858798879846103,29.82779216987038,75.56698084700147,105.39477301687185,28.301016564735594,7.687905488069191,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,3.0,35.541101478568905,40.094426642746626,37.34266308499274,37.30863510880302,-0.017663197845415368,-0.0004969794719521055,-3.694961003830599e-16,0.020860175516945956,35.52343828072349,69.93591739903044,105.45935567975394,33.68448256842827,8.467194177511118,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,3.5,43.2454198029987,48.861020390526605,45.582042506025935,45.441913190126236,5.483383063165093e-7,1.2679685127683434e-8,-6.40966634988255e-16,0.024305650907214777,43.245420351337,61.584178535557854,104.82959888689486,41.25306288541306,8.509619693762694,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,4.0,49.386524664695,55.798188904494666,52.052096870743014,51.8940251435992,1.8558184393668853e-6,3.75774252585454e-8,2.3289476283106944e-16,0.027875980939243285,49.38652652051344,54.57229941433787,103.95882593485132,47.505852510745825,7.821683956260794,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,4.5,55.533984942941316,62.74251191214376,58.52934462140085,58.3529720631769,-1.1849176217992863e-7,-2.1336801654279558e-9,-5.037004394732971e-16,0.031195453334087613,55.533984824449554,46.868184731244206,102.40216955569376,54.23125805381118,5.402259559823541,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,5.0,60.47152741589948,68.26915107612533,63.637145434699306,63.51070652506728,0.014721353386491387,0.0002434427244617733,2.636779683484747e-16,-0.01567788203026262,60.48624876928597,40.158032635293985,100.64428140457996,60.09904181851853,1.6305245250396672,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,5.5,63.2457871944377,71.26388164438876,66.29643210301384,66.34192725257364,-4.662704462532474e-6,-7.372355803237669e-8,1.2640252938485745e-15,0.022600905218874798,63.24578253173324,36.401193844978664,99.6469763767119,63.46984608206754,-0.9604982709613963,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,6.0,65.15663898072333,73.25268147886732,67.9784693866891,68.24459132054862,-2.7821837136343675e-6,-4.269992677887329e-8,-7.272572003280125e-16,0.01657019994295917,65.15663619853962,33.8932085742801,99.04984477281971,65.78166411868952,-2.7269331187262047,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,6.5,66.73375436452265,74.84760167309474,69.2827667178877,69.78833682182353,-5.515322953897339e-7,-8.26466756803574e-9,7.869202104178514e-16,-0.012715675151865181,66.73375381299036,31.844023639958053,98.57777745294841,67.69654940216385,-4.275272115334017,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,7.0,68.04650028012905,76.13625475845296,70.2878371454357,71.04776479017076,1.1671353675524188e-5,1.7152026375311557e-7,4.642135962146066e-16,0.014438554366204958,68.04651195148273,30.180764829332674,98.2272767808154,69.27455812841264,-5.547823813453312,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,7.5,69.17220927005802,77.20827603027932,71.08120960149951,72.10604291455725,-1.729257594718092e-5,-2.4999311326993007e-7,-1.2430159113090977e-15,0.021111325951618205,69.17219197748207,28.79739001144878,97.96958198893086,70.60578454371432,-6.586319759050163,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,8.0,70.11478400562584,78.06489995897293,71.66730132934829,72.96736834334536,1.594485934219847e-5,2.274108031327472e-7,-9.356589574492016e-16,-0.016691168046968827,70.11479995048518,27.710498456894822,97.82529840738,71.67348435626717,-7.2768513813421976,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,8.5,71.02559379814747,78.88779578449993,72.21743986783176,73.79453199731803,1.0190611533289484e-5,1.4347801951858208e-7,1.688914783175834e-15,0.002220664340519302,71.025603988759,26.64590507359309,97.6715090623521,72.71885595974284,-8.036374379450528,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,9.0,71.80498855843643,79.55714981153815,72.61883614247925,74.48036466473842,-9.146969460971377e-6,-1.273862672302688e-7,1.2537467965681317e-15,0.003978776292180419,71.80497941146697,25.80294627045526,97.60792568192224,73.56470174917959,-8.48403110955922,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,9.5,72.68544278045462,80.34661550864116,73.13461669162156,75.2748822609982,1.8097196885946687e-5,2.489796607638344e-7,-4.382284661556234e-16,0.044800654949960786,72.68546087765151,24.70724811758894,97.39270899524044,74.63131647894056,-9.54543290326394,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,10.0,73.04405171726327,80.52434108853234,73.0597460209189,75.50817860476282,-1.7795000530895777e-5,-2.436201184427191e-7,-0.00021540001935073274,0.012623475539377312,73.04403392226274,24.671230137793092,97.71526406005583,74.75191785530033,-8.47580803950897,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,10.5,73.84402714356281,81.22250991960567,73.48443654738567,76.21614485752546,3.608351572381707e-5,4.886450146288179e-7,0.00018588505465640554,0.011938099483132295,73.84406322707854,23.71194260966522,97.55600583674375,75.69402067429222,-9.34393665374833,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.3,0.3,0.15,1.0,1.0,11.0,74.44432448442002,81.69362889138658,73.68312119033568,76.70936626467207,1.9815047579641032e-5,2.6617270983213765e-7,2.001339345037428e-6,0.00493108366625206,74.4443442994676,23.143093557159595,97.58743785662719,76.28476157847203,-9.440423566680556,true,100.0,0.08,0.6,0.27,1.0
