gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,58.95255051820972,64.33679047120738,1.039439211884627,-9.159339953157541e-16,-0.004907183767455275,-0.007510755103604659,true,1.3829304536557791e-10,1.039439211884627,0.017631793751884527,0.017631793751884527,59.991989730094346,50.40847884798673,110.40046857808107,54.340339767366864,25.99596557768431,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,60.70755233418079,66.38065187118279,0.9662249767701354,-1.3064636178450328e-15,0.005037331031736554,0.02819897671576383,false,0.0,0.9662249767701354,0.01591605886943513,0.01591605886943513,61.673777310950925,47.674728443437736,109.34850575438867,56.40111575870863,24.391930898684166,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,64.21755596612293,70.46404252886936,0.7415676180930575,4.3021142204224816e-16,-0.0038166402569249636,-0.006880981927554904,true,0.0,0.7415676180930575,0.011547739663033284,0.011547739663033284,64.95912358421599,41.877491721729484,106.83661530594547,60.802303964978755,19.510400438688656,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,65.972557782094,72.50774086228401,0.5845138164658863,9.321970279030367e-16,-0.002626312000564979,0.02361507511991019,false,0.0,0.5845138164658863,0.008859953837116994,0.008859953837116994,66.55707159855989,38.8036737151087,105.36074531366859,63.170653738651325,16.02953320749789,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,67.72755959806507,74.55073912150792,0.39186773566,-2.0816681711721685e-17,0.0012120514391928718,0.006299697156597426,false,0.0,0.39186773566,0.005785942059415284,0.005785942059415284,68.11942733372507,35.61258605679051,103.73201339051559,65.66866399987697,11.706230717942901,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,69.48256141403614,76.59350137524054,0.14228143273899718,-7.771561172376096e-16,-1.790541967763848e-5,0.0012789832979459275,false,0.0,0.14228143273899718,0.0020477286651993656,0.0020477286651993656,69.62484284677514,32.30818014336969,101.93302299014482,68.30450113650281,6.363828770971813,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,70.29976863169709,77.54505309848867,6.251389030572166e-6,-4.805836532797721e-16,-0.0007279979356805509,0.005079018705919404,false,-3.7799387569064425e-14,6.251389030572166e-6,-1.0980593874269917e-7,1.0980593874269917e-7,70.29977488308612,30.733328869342778,101.0331037524289,69.58093166705875,3.4784374474001956,100.0,0.08,0.6,0.27,1.0,true
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,71.23756323000721,78.63712272178059,-0.18963585683715678,-1.6745502554038616e-16,-0.0004860133339099774,0.006168106971062843,false,0.0,0.18963585683715678,-0.00266202054420184,0.00266202054420184,71.04792737317005,28.900795367716857,99.94872274088691,71.08437749360638,-0.1771108402980781,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,72.99256504597828,80.68063511360548,-0.639782464229512,-9.367506770274758e-16,0.0014064224944195652,-0.0011903597374280338,false,0.0,0.639782464229512,-0.008765036053007737,0.008765036053007737,72.35278258174877,25.410494161498285,97.76327674324705,74.00813985783931,-8.090229200702058,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,74.74756686194935,82.72467898765304,-1.2488876833862719,-8.838416110101832e-16,-0.0016627594285983892,0.01944039172593373,false,0.0,1.2488876833862719,-0.016708071390374914,0.016708071390374914,73.49867917856308,21.86622402732646,95.36490320588953,77.07099436768888,-17.490059553413396,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,76.50256867792042,84.76865489678933,-2.082827757889973,5.342948306008566e-16,0.00137406333675507,-0.00044106504919766074,false,0.0,2.082827757889973,-0.027225592472048622,0.027225592472048622,74.41974092003045,18.310960936109616,92.73070185614006,80.2536155021055,-28.41760953684832,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.1,0.3,0.15,1.0,1.0,7.0,78.25757049389149,86.81262662952693,-3.235718856167651,3.0010716134398763e-16,0.0005809916898349273,0.016655872132952824,false,0.0,3.235718856167651,-0.041347039471666444,0.041347039471666444,75.02185163772384,14.800901605042503,89.82275324276634,83.52210206133438,-40.74460047888932,100.0,0.08,0.6,0.27,1.0,false
