gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,43.72646971090012,0.4143838174437704,-3.5790655851773976,-3.5790655851773976,-5.073705426278415,true,0.0,0.4143838174437704,0.007316825760171335,0.007316825760171335,57.04875383339273,53.54906232732666,110.59781616071939,51.58217025776547,24.674059792376248,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,47.535441329179406,0.4442770282971651,-3.0281124352992483,-3.0281124352992483,-4.23329080967724,true,0.0,0.4442770282971651,0.007844653841334353,0.007844653841334353,57.078647044246125,53.52533723727779,110.6039842815239,51.606320888913004,24.70561515722767,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,51.344412947458686,0.4442770282971651,-2.288074356270708,-2.288074356270708,-2.897548548351462,true,0.0,0.4442770282971651,0.007844653841334353,0.007844653841334353,57.078647044246125,53.39382196302192,110.47246900726805,51.66775718617359,24.39920525819339,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,55.15338456573797,0.4442770282971651,-1.4867480119961842,-1.4867480119961842,-1.4733239202312556,true,0.0,0.4442770282971651,0.007844653841334353,0.007844653841334353,57.078647044246125,53.16592241072047,110.2445694549666,51.77456570099987,23.868235154486772,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,58.96235618401725,0.4442770282971651,-0.6331852105514512,-0.6331852105514512,-0.327802988025863,true,0.0,0.4442770282971651,0.007844653841334353,0.007844653841334353,57.078647044246125,52.817167718513026,109.89581476275916,51.93887243792344,23.055691587728845,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,62.77132780229654,0.4442770282971651,0.2014254587360243,0.2014254587360243,0.022077353224316542,false,0.0,0.4442770282971651,0.007844653841334353,0.007844653841334353,57.078647044246125,52.28722326522693,109.36587030947305,52.190548004354966,21.82100438242942,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,66.58029942057583,0.4442770282971651,0.9551703556268277,0.9551703556268277,0.0987389589357147,false,0.0,0.4442770282971651,0.007844653841334353,0.007844653841334353,57.078647044246125,51.48151320633181,108.56016025057794,52.577894977768565,19.943826699503873,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,70.3892710388551,0.4110811838936854,1.6190371849965375,1.0016123986152397,0.17082671868088195,false,0.0,0.4110811838936854,0.0072585107555344875,0.0072585107555344875,57.045451199842645,50.28204254630778,107.32749374615042,53.15082762927996,17.05871427084711,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,74.19824265713439,0.31379957834026584,2.2102834568739107,1.0016129568872274,0.239064299584487,false,0.0,0.31379957834026584,0.005540797544881243,0.005540797544881243,56.948169594289226,48.57548022328566,105.52364981757489,53.96720990293547,12.830232223627313,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,78.00721427541367,0.16123291310582744,2.739204011974134,1.0016137071166067,0.30369793441090653,false,0.0,0.16123291310582744,0.0028469092718859976,0.0028469092718859976,56.79560292905479,46.225877398802815,103.0214803278576,55.12986490614126,6.993455603363885,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,81.81618589369296,-0.04527819973048253,3.213644554425516,1.0016147026031115,0.36488118280709975,false,0.0,0.04527819973048253,-0.0007994827119597448,0.0007994827119597448,56.58909181621848,43.04299160448366,99.63208342070214,56.79806130046264,-0.8475210372017039,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,85.62515751197225,-0.23642522623492823,3.641034847664962,1.0016160078579195,0.42286010590630124,false,0.0,0.23642522623492823,-0.004174589143806983,0.004174589143806983,56.39794478971403,38.73485230096854,95.13279709068257,59.28338755345786,-11.162783235431583,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,89.43412913025152,-0.22734669159964227,4.0278308720938565,1.0016177005648443,0.4778885400273479,false,0.0,0.22734669159964227,-0.004014288347087088,0.004014288347087088,56.40702332434932,32.824274670720776,89.2312979950701,63.214392922386644,-24.702837076379048,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,92.85797177691687,0.0022047275482535156,4.345370374082253,1.0016196285682446,0.5250266628332312,false,0.0,0.0022047275482535156,3.892914404508492e-5,3.892914404508492e-5,56.63657474349721,25.51286578530826,82.14944052880547,68.94334809698157,-41.165012601299644,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,93.24310074853081,0.0578725727426459,4.3776737250772335,1.0016198735163782,0.5299816452987942,false,0.0,0.0578725727426459,0.0010218630970265626,0.0010218630970265626,56.692242588691606,24.52976406741356,81.22200665610517,69.7991159326156,-43.359422113580926,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,56.63437001594896,97.0520723668101,1.2454592441771837,4.537191646613245,1.0016130161684071,1.712547190913415,false,1.1526402075058826,1.2454592441771837,0.021991226243470996,0.021991226243470996,57.879829260126144,13.432849714002021,71.31267897412816,81.1634482013004,-68.10827335681819,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,44.88047879046367,1.810093571880003,-3.6354087058193847,-3.6354087058193847,-5.382999994953251,true,0.0,1.810093571880003,0.03196104364487956,0.03196104364487956,58.44446358782896,51.74756477319198,110.19202836102095,53.03874014946708,24.526282755517137,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,48.7899516213315,1.832029326361031,-3.0642118403141745,-3.0642118403141745,-4.46105764724205,true,0.0,1.832029326361031,0.03234836594536336,0.03234836594536336,58.46639934230999,51.70920353362685,110.17560287593685,53.06655721970138,24.499688721432378,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,52.699424452199324,1.832029326361031,-2.309694978571385,-2.309694978571385,-3.040448027788604,true,0.0,1.832029326361031,0.03234836594536336,0.03234836594536336,58.46639934230999,51.54017035102184,110.00656969333184,53.14809788660648,24.09270936031669,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,56.60889728306715,1.832029326361031,-1.498165423251448,-1.498165423251448,-1.5428878297516226,true,0.0,1.832029326361031,0.03234836594536336,0.03234836594536336,58.46639934230999,51.2584673148651,109.72486665717508,53.28454809153034,23.414456014360784,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,60.518370113934985,1.832029326361031,-0.6409246168611702,-0.6409246168611702,-0.3467090253777997,true,0.0,1.832029326361031,0.03234836594536336,0.03234836594536336,58.46639934230999,50.83198117556518,109.29838051787517,53.492466279267624,22.387609960692313,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,64.4278429448028,1.832029326361031,0.193276572228437,0.193276572228437,0.022057704633189616,false,0.0,1.832029326361031,0.03234836594536336,0.03234836594536336,58.46639934230999,50.18667638069286,108.65307572300284,53.8101650167388,20.833916602414092,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,68.33731577567063,1.8240455097582995,0.9460428253115561,0.9460428253115561,0.1013936763372038,false,0.0,1.8240455097582995,0.032207394718871685,0.032207394718871685,58.45841552570726,49.208499748346654,107.6669152740539,54.295616603213716,18.45600106755303,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,72.24678860653847,1.750880827076557,1.6094393616156282,1.0014962823287714,0.17607610828003348,false,0.0,1.750880827076557,0.030915516965819283,0.030915516965819283,58.38525084302552,47.767927501889375,106.15317834491489,55.00094462863756,14.786051747433504,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,76.1562614374063,1.6146123620903907,2.2003496045995266,1.001496740925302,0.2468152181191458,false,0.0,1.6146123620903907,0.028509408008523716,0.028509408008523716,58.24898237803935,45.74024805898536,103.9892304370247,56.01443739245153,9.554810072285314,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,80.06573426827413,1.4023903373824282,2.7290199053138613,1.001497356309136,0.3138591402551113,false,0.0,1.4023903373824282,0.024762177755089307,0.024762177755089307,58.03676035333139,42.96330211431952,101.0000624676509,57.46210342386655,2.3831869895447833,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,82.11764160262844,1.2630817676684174,2.9842508958459364,1.0014977563636902,0.34761805325549283,false,0.0,1.2630817676684174,0.022302389296688874,0.022302389296688874,57.89745178361738,41.13010502886927,99.02755681248664,58.46600042173002,-2.309701499575667,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,83.97520709914195,1.1310953537593917,3.2033175873325734,1.001498172297849,0.37736776850900666,false,0.0,1.1310953537593917,0.01997188903912696,0.01997188903912696,57.76546536970835,39.197589654077554,96.9630550237859,59.57471673673851,-7.190667549195451,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,87.88467993000978,0.9111960135951236,3.6306505847136563,1.001499241852685,0.4375921776852822,false,0.0,0.9111960135951236,0.016089099487440563,0.016089099487440563,57.545566029544084,34.05527630138446,91.60084233092854,62.82209264151507,-19.78393511244654,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,91.79415276087761,1.0189356228325792,4.017448534372963,1.001500628469749,0.49479095513203525,false,0.0,1.0189356228325792,0.017991470948571228,0.017991470948571228,57.65330563878154,26.8884753893945,84.54178102817605,68.19504502698716,-36.50395669604085,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,95.70362559174544,1.2910879899840424,4.3648849617078485,1.0015024082477377,0.54866793711766,false,0.0,1.2910879899840424,0.022796898590386996,0.022796898590386996,57.925458005933,16.634202914089357,74.55966092002237,77.69007703517816,-60.46492219348466,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.275,0.15,1.0,1.0,5.5,58.07909080381722,99.61309842261326,3.078063056940941,4.508650536445181,1.0014968266095499,1.8793405883718344,false,1.3014979225030103,3.078063056940941,0.05434973596552976,0.05434973596552976,59.7124330728899,3.026271060261005,62.738704133150904,95.17638895786192,-92.48832508119376,100.0,0.08,0.6,0.27,1.0
