gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.0025,0.5,0.35,0.15,1.0,1.0,1.445044504450445,17.582957187734195,24.44747815437347,18.655751703144585,18.137215821654543,-0.0027002411594772013,2.726546269219644,0.12216890041432511,17.581686336247635,17.580256946574718,60.1538287705012,85.39570174808522,102.97595869465994,17.072195461372658,3.610735224848849,100.0,0.08,0.6,0.27,1.0,0.0027002411594772013,-0.0001535715028277996,0.0001535715028277996,1.002723107456296,false,0.0
