gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,18.35985440649328,91.21193104058273,15.151136395132184,-0.4754623839468905,-0.4754623839468905,-0.3386109072299259,true,0.0,15.151136395132184,0.1650463675765721,0.1650463675765721,106.95040842759859,4.954974663422703,111.90538309102129,95.57217487974422,-171.29040998148477,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,18.856081660797656,91.21193104058273,14.056820518252849,-0.5580126669198443,-0.5580126669198443,-0.458800068296129,true,0.0,14.056820518252849,0.14909588079985236,0.14909588079985236,108.33722882224113,4.480676840046738,112.81790566228787,96.02839920335046,-153.74299944957355,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,19.352308915102036,91.21193104058273,13.313734264998061,-0.628889892459153,-0.628889892459153,-0.5743002614916991,true,0.0,13.313734264998061,0.1375932383407581,0.1375932383407581,110.07527884050825,4.066789190869554,114.1420680313778,96.43708120852375,-140.3640361249238,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,19.84853616940641,91.21193104058273,12.944476590096912,-0.6860082850005887,-0.6860082850005887,-0.6759182036955986,true,0.0,12.944476590096912,0.13043255663406464,0.13043255663406464,112.18715743712897,3.7298186676649805,115.91697610479396,96.78233612280131,-130.60450057288867,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,20.34476342371079,91.21193104058273,12.971742129978608,-0.7320942410256568,-0.7320942410256568,-0.760974482510371,true,0.0,12.971742129978608,0.12751922310249822,0.12751922310249822,114.69555924853256,3.4702825380157134,118.16584178654827,97.06321007361473,-123.61449795360625,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,20.623149697238283,91.35517998787255,12.426080075036777,-0.752628490037016,-0.752628490037016,-0.8013909752390382,true,0.0,12.426080075036777,0.1207102904173764,0.1207102904173764,115.54182856122821,3.1675507056699663,118.70937926689818,97.33167612767289,-120.38081100425964,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,20.840990678015167,91.21193104058273,13.372265564078802,-0.7659260523129474,-0.7659260523129474,-0.8223308926589652,true,0.0,13.372265564078802,0.1283265826531461,0.1283265826531461,117.57721895415465,3.2970301744623223,120.87424912861697,97.27234692398868,-118.75740515642276,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,21.337217932319547,89.88228611474553,20.86790802023563,-0.7862025108438341,-0.7862025108438341,-0.8292453879432778,true,0.0,20.86790802023563,0.19560102058691495,0.19560102058691495,127.55399768183337,5.025540479673092,132.57953816150646,96.20941470353362,-118.23887966349973,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,21.833445186623923,89.98721729988625,21.33330500712013,-0.7924418171417982,-0.7924418171417982,-0.8348421804805476,true,0.0,21.33330500712013,0.19541858671200277,0.19541858671200277,130.50053094023974,4.905641898250232,135.40617283848997,96.37709138703626,-116.0837918128768,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,22.329672440928302,90.0920254342592,21.58225252510043,-0.7974246286612731,-0.7974246286612731,-0.8367941303533671,true,0.0,21.58225252510043,0.19330558996953381,0.19330558996953381,133.23061472974194,4.813557351572718,138.04417208131466,96.51303109794647,-114.48530937727284,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,22.82589969523268,90.1968362542419,21.5728004771443,-0.7994206253341872,-0.7994206253341872,-0.8322574264215736,true,0.0,21.5728004771443,0.1890203739189295,0.1890203739189295,135.7022989533077,4.7533603910287825,140.45565934433648,96.61575730503274,-113.31387762240561,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,23.322126949537058,90.3017807261719,21.31557418969129,-0.7991004188548292,-0.7991004188548292,-0.8227126729590406,true,0.0,21.31557418969129,0.18279271213824178,0.18279271213824178,137.92620893737657,4.716334453066883,142.64254339044345,96.69359901964363,-112.4355546868775,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,23.818354203841434,90.40662548516438,20.82763592785112,-0.7944384518337477,-0.7944384518337477,-0.8046751123415855,true,0.0,20.82763592785112,0.17488728020084637,0.17488728020084637,139.9194069470583,4.707697130166213,144.62710407722452,96.74494130252894,-111.79300367966296,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.275,0.15,1.0,5.0,7.0,24.314581458145813,90.51138193881702,20.128310738375376,-0.7912057989877213,-0.7912057989877213,-0.7903867732396954,true,0.0,20.128310738375376,0.16556575956714267,0.16556575956714267,141.70121802910444,4.695705945953251,146.3969239750577,96.79248318991097,-111.2603568142206,100.0,0.08,0.6,0.27,1.0,false
