gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,0.5,5.882349643328417,6.722484866507687,6.3056156593884385,6.244078732775221,1.362837327434363e-7,2.316824755529539e-8,-1.1993663777298447e-16,0.003942222686249792,5.8823497796121496,95.39716243213239,101.27951221174455,5.808035259208152,1.3594816793113917,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,1.0,11.764708206835412,13.443981520954724,12.611241602047427,12.488167161021835,-9.605948392277242e-8,-8.165054520175936e-9,1.3315077950806066e-16,0.007532006063860561,11.764708110775928,90.64531466123942,102.41002277201535,11.487848349537485,2.731359210599127,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,1.5,17.647050850512294,20.16490481059847,18.916849192167987,18.732238285774343,3.2948203809723964e-7,1.8670657260993544e-8,-8.136086670973672e-16,0.009175352685865647,17.64705117999433,85.676404413957,103.32345559395134,17.079424104188988,4.035624275234184,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,2.0,23.52911293553853,26.88610411818677,25.22213335148677,24.976004467262808,5.336173458658777e-8,2.267902522835438e-9,2.7020577750264685e-16,0.011802160221228037,23.529112988900266,80.42138514109199,103.95049812999225,22.634920863463897,5.166015832167403,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,2.5,28.88493889719638,32.982757106646226,30.920767275952027,30.647796978534295,-5.82335818677393e-7,-2.0160534898480102e-8,-3.3102910445064855e-16,0.006301427176069965,28.884938314860563,75.4018830503154,104.28682136517597,27.697592022404837,6.028007659131029,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,3.0,33.88547144188103,38.660929296500456,36.20981541700685,35.93341592496325,-0.02321093568422583,-0.0006849819316823222,-4.510281037539699e-16,0.018359594510348104,33.862260506196804,70.47949893653994,104.34175944273674,32.453219772262486,6.564723070318346,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,3.5,41.20448079945977,47.08470661332855,44.17162667824006,43.73902092536296,2.2466123539288674e-7,5.452349623971776e-9,-3.313708792822319e-16,0.021432717528277863,41.20448102412101,62.48141654189148,103.68589756601249,39.73971580647005,6.269011023654092,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,4.0,47.06702661671607,53.782806969493514,50.45441229004311,49.96157459252637,5.187933069805695e-7,1.1022436390666702e-8,-7.540758753318183e-16,0.024468357551831268,47.06702713550938,55.83799921946332,102.9050263549727,45.73831697311931,5.488122426846531,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,4.5,52.941222529142244,60.494807536771084,56.75062824738314,56.196790916996626,3.2873137456590484e-7,6.2093650063511474e-9,-5.137641400595936e-16,0.027558093877592574,52.94122285787362,48.62100116740258,101.56222402527621,52.126884150053584,3.3197293260680993,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,5.0,58.621315353686015,66.976591509123,62.82308023524129,62.2210337817471,6.850552907167184e-7,1.168611257839412e-8,-9.847613438787214e-16,0.016895429978070683,58.621316038741305,40.945227810701844,99.56654384944315,58.87651993563615,-1.0475348876795576,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,5.5,61.724686006525495,70.40115258660035,65.92506128581181,65.4445999688013,-3.0036381062359396e-6,-4.866186125140267e-8,-1.0598494918306645e-15,0.006577920424527453,61.72468300288739,36.72715881014779,98.45184181303517,62.695305507951346,-4.044795205958995,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,6.0,63.79548259336873,72.60928405601169,67.83668068726047,67.54584643649014,1.7414661570569478e-6,2.7297640620685043e-8,3.43588305598603e-16,0.021722756612665622,63.79548433483489,33.986595083706945,97.78207941854183,65.24251142355818,-6.126088253659978,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,6.5,65.45907347861042,74.33377572247124,69.2788693074677,69.20449512471171,2.9930197769090228e-6,4.572352796724246e-8,-9.341534072934164e-16,-0.007916167204209831,65.4590764716302,31.812822369337685,97.27189884096788,67.2949508044978,-7.898170866194187,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,7.0,66.868265266061,75.7558467832088,70.42778411850797,70.58663374606049,-5.1989933211871175e-6,-7.774978609809798e-8,-4.750185701317538e-16,-0.0013635741045364986,66.86826006706768,29.99474482142652,96.8630048884942,69.03384852043814,-9.46824742031639,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,7.5,68.05292161521949,76.91633515798256,71.31785224395597,71.72472154491604,-1.3033486396807348e-5,-1.9151986553201139e-7,-8.8047794062385e-16,0.026006651954100263,68.05290858173309,28.51522314593185,96.56813172766493,70.47139399326002,-10.74234967873402,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,8.0,69.08031561417671,77.8910512286731,72.02662676859119,72.69187861583941,2.2699557860050845e-5,3.2859661479879555e-7,1.5378252242224352e-15,0.020351075506198798,69.08033831373457,27.276502294751964,96.35684060848654,71.6921994095045,-11.782662528716358,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,8.5,69.98750743488296,78.72303853613721,72.59683102708978,73.52838619690601,1.0035866935709237e-5,1.4339511869381408e-7,8.184562685027463e-16,0.0034831043867240724,69.98751747074989,26.225874072954646,96.21339154370455,72.74197109968662,-12.61677854407759,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,9.0,70.77636940048924,79.41741385647886,73.03062345219485,74.23627934328778,-1.869752026095739e-6,-2.641774425466382e-8,1.0051896022542642e-15,0.01879392845823137,70.77636753073722,25.366587151368726,96.14295468210594,73.61576078534029,-13.198377449999999,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,9.5,71.65891963540886,80.22425027038766,73.5724206456122,75.04600362758615,-3.728578714401465e-5,-5.203230432962124e-7,-2.6081327424797446e-16,0.03153754654866939,71.65888234962172,24.283862484090985,95.94274483371271,74.6892143578135,-14.315790987280064,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,10.0,72.20633703399898,80.63221436056114,73.72787337342149,75.49146717436875,-3.6424146117042255e-5,-5.044452829658376e-7,-1.1044798523608394e-15,0.02312220759432991,72.20630060985286,23.865849741794655,96.07215035164751,75.1584099508132,-14.132158491089196,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,10.5,72.91210450251737,81.23051635911489,74.06587363615894,76.10904370742116,4.723136996176436e-5,6.477850321839723e-7,-1.3574073886896953e-6,-0.004949337691297256,72.91215173388733,23.09706892355309,96.00922065744041,75.94286385683401,-14.732729242108578,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.3,0.15,1.0,1.0,11.0,73.48484468006153,81.6729944127741,74.25051871530528,76.58203094969944,7.031342940422292e-5,9.568425940117812e-7,-1.6203138065420666e-5,0.0016664919064893118,73.48491499349093,22.582547904599426,96.06746289809035,76.49303185142374,-14.831319986129632,true,100.0,0.08,0.6,0.27,1.0
