gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,0.5,5.882349643328417,6.486462435503875,6.3056156593884385,6.387616312764598,1.3628372563800895e-7,2.316824634737206e-8,2.2129446147868287e-16,0.0023723613264611094,5.8823497796121424,95.43714261768528,101.31949239729742,5.805743436362742,1.401960625034393,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,1.0,11.764708206835412,12.971857281355037,12.611241602047427,12.77524280499636,-9.60594874754861e-8,-8.165054822156539e-9,-6.278123455826109e-16,0.004431294897310816,11.764708110775924,90.86797698883451,102.63268509961044,11.46292538225776,2.9837098549134744,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,1.5,17.647050850512294,19.45684544207437,18.916849192167987,19.162851129947448,3.294598194258924e-7,1.8669398202381686e-8,3.8860472470811696e-16,0.005652459584117441,17.647051179972113,86.2728856201241,103.91993680009621,16.981391370472597,4.759922815469242,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,2.0,23.528369816954125,25.94035569583088,25.22127667699459,25.549291262052392,-6.893954207498609e-8,-2.930060289400479e-9,-7.995280186633169e-17,0.006586168235325542,23.528369748014583,81.60806656338283,105.13643631139742,22.37889220282043,6.716786727930479,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,2.5,29.16671905578468,32.140141228751645,31.245606244228227,31.658460895307357,5.275874137566916e-7,1.80886788379461e-8,1.8730862709201044e-16,0.007211289035671191,29.166719583372092,77.02252886292612,106.18924844629822,27.46673510748333,8.737769040053255,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,3.0,33.90372589890568,37.28826479354247,36.2308593365505,36.7390429010005,-0.0263104003332586,-0.000776032711322381,7.18175519054398e-16,0.007908353383737736,33.87741549857242,73.18526110000342,107.06267659857583,31.64260092767292,10.681186544399734,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,3.5,40.67224206615241,44.807130865603824,43.55805657497099,44.13792854581987,3.6380695433990695e-7,8.944846309386727e-9,-7.405379504456449e-16,0.00958084887771836,40.67224242995936,66.99053452681436,107.66277695677371,37.777441358668604,12.916006386601197,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,4.0,47.03798999803285,51.85611193079674,50.420938587343315,51.07718594542999,5.509692613259176e-8,1.1713282420208845e-9,-2.4818318715525175e-16,0.011133198357010748,47.037990053129775,60.820932337757974,107.85892239088776,43.61066197440861,14.838791803354079,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,4.5,52.944631621928515,58.369161175408244,56.75455828344032,57.4925236111226,5.466021235633889e-7,1.032403299104263e-8,6.758394432104246e-16,0.012417901762211374,52.94463216853064,54.5326422530361,107.47727442156673,49.26123448280021,15.890375032975811,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,5.0,58.7657549949021,64.7853090385126,62.98959168965272,63.8102701557852,9.07714529319037e-7,1.5446317832516245e-8,-3.7410587104618845e-16,-0.0298745824140911,58.76575590261663,47.479947906907626,106.24570380952426,55.31118322484928,15.146885668071697,true,100.0,0.08,0.6,0.27,1.0
