gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,58.74639963996399,62.886234750380844,1.2155778376736706,-5.655198531684391e-16,0.03052587228698637,-5.929732209662697e-7,false,7.100352268316071e-9,1.2155778376736706,0.020691954658047462,0.020691954658047462,59.96197747763766,53.94108738194477,113.90306485958243,52.64298862507138,34.72465417545829,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,60.1705617930214,64.5484792439527,1.1568159706898342,6.106226635438361e-16,0.006831850654942018,-0.029564539416265263,true,0.0,1.1568159706898342,0.019225613592725375,0.019225613592725375,61.32737776371123,51.67762793491547,113.0050056986267,54.26961167301327,33.62845585997878,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,63.018886099136225,51.69162706857905,1.042137179701129,-1.0026701691145945e-15,-0.24251949045566518,0.020939736745618952,false,0.0,1.042137179701129,0.016536902573328936,0.016536902573328936,64.06102327883735,48.43118418053038,112.49220745936773,56.947076358134616,34.75949678893251,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,64.44304825219363,52.7679506933067,0.9833856224345254,-2.0088097851811426e-15,-0.24078193807831863,0.00969241524889905,false,0.0,0.9833856224345254,0.015259762675814316,0.015259762675814316,65.42643387462816,46.32102858432048,111.74746245894863,58.54847388473193,33.97816243875334,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,68.71553471136586,74.51217217214163,0.3830353806233404,-9.948639134726989e-16,0.0030653600277832736,0.02332059418141873,false,0.0,0.3830353806233404,0.005574218147792199,0.005574218147792199,69.0985700919892,36.26506010446296,105.36363019645216,65.58104534093388,17.357223314322145,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,70.13969686442329,76.17153124924528,0.11701169739407646,2.706168622523819e-16,-0.009427258640714913,-0.0033301841896882915,false,0.0,0.11701169739407646,0.0016682663687619657,0.0016682663687619657,70.25670856181736,33.40274094232749,103.65944950414485,67.77646311830753,12.303445002885827,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,70.69126614037364,76.7274911381751,-4.556723989962777e-6,1.9965637896918112e-16,-0.00803535669966327,-0.009438608928191953,true,-1.5549771462899597e-12,4.556723989962777e-6,6.63493497631503e-7,6.63493497631503e-7,70.69126158364965,32.288960636290156,102.9802222199398,68.64547391699246,10.168374283477322,100.0,0.08,0.6,0.27,1.0,true
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,71.5638590174807,77.83325440912124,-0.20617013479613888,-2.636779683484747e-16,0.0005902518867105105,-0.006238087299029755,true,0.0,0.20617013479613888,-0.002880925338944876,0.002880925338944876,71.35768888268456,30.478959343607183,101.83664822629174,70.07073595364241,6.412360436869258,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,72.9880211705381,79.49420179475536,-0.6017892717361093,-2.3809079707781677e-16,-0.0018077072245920368,0.016430179779443218,false,0.0,0.6017892717361093,-0.008245041612102561,0.008245041612102561,72.386231898802,27.511405035402003,99.897636934204,72.46040459042894,-0.3706957537300437,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,74.41218332359551,81.15460428156888,-1.0842613208685208,4.440892098500626e-16,-0.006444398958558008,-0.0029990686896077395,false,0.0,1.0842613208685208,-0.01457101878268246,0.01457101878268246,73.327922002727,24.519696048637343,97.84761805136434,74.94093720731564,-8.069794745110325,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,75.83634547665292,82.81587678076242,-1.6625179860220385,-5.409723619009767e-16,-5.0893220423856294e-5,0.002571945148498213,false,0.0,1.6625179860220385,-0.021922443329417337,0.021922443329417337,74.17382749063088,21.527945867577124,95.70177335820802,77.5051755969047,-16.64290997914112,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.3,0.2,0.15,1.0,1.0,7.5,77.26050762971033,84.47686097541008,-2.3580449511486563,-8.153200337090993e-17,-0.0050621381751080365,0.01113450207713388,false,0.0,2.3580449511486563,-0.03052070227716024,0.03052070227716024,74.90246267856168,18.565588287323468,93.46805096588514,80.1369686267453,-26.026254888902045,100.0,0.08,0.6,0.27,1.0,false
