gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,0.25,2.777847734773477,18.03620241981704,-0.0001265183171845763,2.042810365310288e-14,2.042810365310288e-14,0.0001265183171845763,-6.506492449470488e-6,6.506492449470488e-6,19.444807625097155,71.5302878512685,90.97509547636565,21.373769956799556,-11.20338026335107,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,0.5,5.554445394539454,36.065073884754355,0.00022397678703356405,4.3520742565306136e-14,4.3520742565306136e-14,0.00022397678703356405,5.760554220839671e-6,5.760554220839671e-6,38.88134173856321,55.51702015902907,94.39836189759228,41.18857674749006,-9.165185005283583,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,1.0,10.308120762076209,67.43410241080812,-0.00011477990723562925,7.283063041541027e-14,7.283063041541027e-14,0.00011477990723562925,-1.5907001851797542e-6,1.5907001851797542e-6,72.15673055462622,26.233368700747373,98.3900992553736,73.33738973810962,-5.7820104344602825,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,1.5,12.016471597159716,80.94409319303806,0.0015205705115022283,1.2434497875801753e-13,1.2434497875801753e-13,0.0015205705115022283,1.8077216513154915e-5,1.8077216513154915e-5,84.11682175062951,13.361159410951629,97.47798116158114,86.2931512822327,-15.878552760804132,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,2.0,12.461196069606961,87.04365836580682,-0.012163971801840034,1.723066134218243e-13,1.723066134218243e-13,0.012163971801840034,-0.0001394497163594127,0.0001394497163594127,87.2162085154469,8.007012887624882,95.22322140307178,91.59132324064959,-37.36589886263473,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,2.5,12.47169711971197,90.5967584882267,0.004476670363843027,2.3803181647963356e-13,2.3803181647963356e-13,0.004476670363843027,5.127805234149485e-5,5.127805234149485e-5,87.30635650834763,5.14765410774201,92.45401061608965,94.432200319446,-59.44699320469158,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,3.0,12.280878037803781,92.96923441184596,-0.0019635287833779103,2.7711166694643907e-13,2.7711166694643907e-13,0.0019635287833779103,-2.2840721245473198e-5,2.2840721245473198e-5,85.9641827358431,3.3921766826931368,89.35635941853623,96.20376579264547,-75.83199739030732,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,3.5,11.975827532753277,94.67181020636936,0.0024648410170300394,3.375077994860476e-13,3.375077994860476e-13,0.0024648410170300394,2.940257316890837e-5,2.940257316890837e-5,83.83325757028997,2.2422183476194455,86.07547591790942,97.3950555327073,-86.13067315590514,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,4.0,11.602070157015703,95.97146060368661,-0.05938235908762124,3.943512183468556e-13,3.943512183468556e-13,0.05938235908762124,-0.0007311793533884748,0.0007311793533884748,81.1551087400223,1.4501154968773733,82.60522423689967,98.24452326075811,-92.30499408634375,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,4.5,11.174847434743477,96.95756818099454,0.08855282950459298,4.334310688136611e-13,4.334310688136611e-13,0.08855282950459298,0.0011320426778812886,0.0011320426778812886,78.31248487270894,0.9222439405788094,79.23472881328775,98.83606096166237,-95.74758133808386,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,5.0,10.718681818181818,97.77394270160454,0.08423457987296956,4.689582056016661e-13,4.689582056016661e-13,0.08423457987296956,0.0011226670979272932,0.0011226670979272932,75.11500730714569,0.5449922979387978,75.6599996050845,99.27968239388917,-97.80995596556758,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.01,NaN,NaN,0.15,1.0,7.0,5.5,10.238393789378938,98.44885345830458,0.05663347715281475,5.400124791776761e-13,5.400124791776761e-13,0.05663347715281475,0.0007902115217046328,0.0007902115217046328,71.72539000280538,0.2895484737100986,72.01493847651548,99.59793276251354,-98.97594175927156,100.0,0.08,0.6,0.27,1.0
