gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,0.25,3.0190718571857187,14.65373303331454,0.00011092732823669849,2.6645352591003757e-15,2.6645352591003757e-15,0.00011092732823669849,5.248885063452266e-6,5.248885063452266e-6,21.133613927628268,83.25875539779234,104.39236932542062,20.244404896826126,5.569380751629649,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,0.5,5.765426492649265,28.182541916993227,-0.0004933187694859953,1.0658141036401503e-14,1.0658141036401503e-14,0.0004933187694859953,-1.2223572708180913e-5,1.2223572708180913e-5,40.357492129775366,66.74694129205643,107.1044334218318,37.680505690018464,11.911694654574623,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,1.0,9.288578807880787,47.11598560559608,-0.0013039634321359017,2.1316282072803006e-14,2.1316282072803006e-14,0.0013039634321359017,-2.005478923719539e-5,2.005478923719539e-5,65.01874769173338,43.370351199648745,108.38909889138213,59.986427008577095,23.98169973291566,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,1.5,11.059035853585359,58.81978232437176,0.004575584542919842,1.7763568394002505e-14,1.7763568394002505e-14,0.004575584542919842,5.910596035285648e-5,5.910596035285648e-5,77.41782655964043,29.966491830067607,107.38431838970804,72.09416395295604,32.69976828940013,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,2.0,11.985848534853485,67.04365242441129,-0.004906490263081764,3.552713678800501e-15,3.552713678800501e-15,0.004906490263081764,-5.847956266108615e-5,5.847956266108615e-5,83.89603325371131,21.36986499464082,105.26589824835213,79.69915675423844,32.69938600417008,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,2.5,12.431053055305531,73.28094959245009,0.008720619103613103,1.4210854715202004e-14,1.4210854715202004e-14,0.008720619103613103,0.00010021699075251566,0.00010021699075251566,87.02609200624234,15.424327920572622,102.45041992681496,84.944592778057,18.887292310026925,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,3.0,12.573867336733674,78.2709251562864,-0.013547089705710391,2.1316282072803006e-14,2.1316282072803006e-14,0.013547089705710391,-0.00015391434294311022,0.00015391434294311022,88.00352426743001,11.094709557157124,99.09823382458714,88.80433169293836,-7.516925766494942,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,3.5,12.498499799979998,82.36092823311108,0.007827907633469522,7.105427357601002e-15,7.105427357601002e-15,0.007827907633469522,8.94725396618292e-5,8.94725396618292e-5,87.49732650749345,7.892427012918219,95.38975352041167,91.7261270507116,-36.87408522946287,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,4.0,12.27079702970297,85.8225676813073,-0.022900384391036255,0.0,0.0,0.022900384391036255,-0.00026660725269228423,0.00026660725269228423,85.87267882352975,5.471622299129258,91.344301122659,94.00989198901216,-61.26921565114187,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,4.5,11.918321782178218,88.7695363948154,0.0067551480881604675,-7.105427357601002e-15,-7.105427357601002e-15,0.0067551480881604675,8.096955033505784e-5,8.096955033505784e-5,83.43500762333568,3.665956279990411,87.10096390332609,95.79114154918047,-77.8692546508215,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,5.0,11.477397689768978,91.35166477668017,-0.043020878347419966,-7.105427357601002e-15,-7.105427357601002e-15,0.043020878347419966,-0.0005354732780058302,0.0005354732780058302,80.29876295003542,2.3116249753102736,82.61038792534569,97.20177445795404,-88.26659986148215,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,5.5,10.955625512551254,93.60030500375022,-0.017332751560900306,3.552713678800501e-14,3.552713678800501e-14,0.017332751560900306,-0.00022601241371441198,0.00022601241371441198,76.67204583629788,1.3409164603784518,78.01296229667633,98.28116197500735,-94.25189002443732,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,6.0,10.37090704070407,95.58929970307685,0.024233020970001462,1.4210854715202004e-14,1.4210854715202004e-14,0.024233020970001462,0.00033380495312361946,0.00033380495312361946,72.6205823058985,0.6725398316897895,73.29312213758828,99.08239707618503,-97.54362989306861,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,6.5,9.737823732373238,97.37879555077222,0.003289154975973929,-1.4210854715202004e-14,-1.4210854715202004e-14,0.003289154975973929,4.8253007570868615e-5,4.8253007570868615e-5,68.16805528158864,0.25008872822451167,68.41814400981315,99.63447016600064,-99.21434668715085,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,7.0,9.057515701570159,98.97349537336352,0.05534305619474367,0.0,0.0,0.05534305619474367,0.0008728829345107088,0.0008728829345107088,63.457952967185854,0.04027773211990393,63.49823069930576,99.936568733213,-99.88977702293543,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,7.5,8.343944344434444,100.43098816937803,0.03119839150782866,-4.263256414560601e-14,-4.263256414560601e-14,0.03119839150782866,0.000534149424848428,0.000534149424848428,58.438808802548934,0.007439396830363876,58.4462481993793,99.98727138685621,-99.98210013568904,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,8.0,7.603210271027103,101.77643818602317,-0.11427711788660844,0.0,0.0,0.11427711788660844,-0.00214715915689445,0.00214715915689445,53.10819477930311,0.13215459318945477,53.24034937249257,99.7517773742151,-99.71817124001205,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,8.5,6.817931743174318,102.93814794518984,0.12192811990227881,4.263256414560601e-14,4.263256414560601e-14,0.12192811990227881,0.0025547781203032415,0.0025547781203032415,47.847450322122505,0.3772070064713091,48.224657328593814,99.21781298744936,-99.27672374830925,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,9.0,6.017331683168317,104.03665831628804,0.1239935895310964,-2.842170943040401e-14,-2.842170943040401e-14,0.1239935895310964,0.002943725037222332,0.002943725037222332,42.24531537170932,0.7416710897898611,42.98698646149918,98.27466135488672,-98.71582522774861,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,9.5,5.2007700270027,105.0693291160042,-0.05557945379371887,-2.842170943040401e-14,-2.842170943040401e-14,0.05557945379371887,-0.0015266819969555912,0.0015266819969555912,36.349810735225184,1.216548761818828,37.56635949704401,96.76160059663339,-98.08869576686068,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,10.0,4.352085158515852,105.96949571567075,0.09884012348054227,-1.4210854715202004e-14,-1.4210854715202004e-14,0.09884012348054227,0.0032444258615777354,0.0032444258615777354,30.563436233091505,1.7516465061418103,32.31508273923332,94.57947695731825,-97.47734275558061,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,10.5,3.4978997399739975,106.84697323998647,-0.10750925513326592,-1.4210854715202004e-14,-1.4210854715202004e-14,0.10750925513326592,-0.00439076764937584,0.00439076764937584,24.377788924684715,2.389850182392749,26.767639107077464,91.07186788930943,-96.83975098266751,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,11.0,2.617711721172117,107.61719331718857,-0.008302858255778034,4.263256414560601e-14,4.263256414560601e-14,0.008302858255778034,-0.00045311429764205956,0.00045311429764205956,18.31567918994904,3.063023114862105,21.378702304811146,85.67254891718666,-96.25017006386713,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,7.0,11.5,1.7230222522252225,108.32759674119262,0.11150334567980558,-1.4210854715202004e-14,-1.4210854715202004e-14,0.11150334567980558,0.009244830913969661,0.009244830913969661,12.172659111256364,3.7867118469233816,15.959370958179745,76.27280011946488,-95.6884589598127,100.0,0.08,0.6,0.27,1.0
