gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,41.42311921264822,0.04273262732763072,0.3333905121550523,-0.26866698754452745,-0.971237600760989,true,0.0,0.04273262732763072,0.0007914593417109289,0.0007914593417109289,54.03492789948642,47.55051530233569,101.5854432018221,53.1916052107328,3.449234667477863,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,45.03141855407448,0.20966272946470355,-1.4585471873425022,-1.4585471873425022,-3.262681866805466,true,0.0,0.20966272946470355,0.00388320438552008,0.00388320438552008,54.20185800162349,47.77560101329035,101.97745901491385,53.15082227504478,4.3177712645721344,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,48.63971789550074,0.3050552207291375,-2.0338121885695517,-2.0338121885695517,-4.2048046635721725,true,0.0,0.3050552207291375,0.005649987358199528,0.005649987358199528,54.297250492887926,47.97468142278469,102.27193191567261,53.091057806220206,4.971105546547183,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,52.248017236927,0.3050552207291375,-2.0132820777941833,-2.0132820777941833,-3.4862062911267695,true,0.0,0.3050552207291375,0.005649987358199528,0.005649987358199528,54.297250492887926,48.032803139166994,102.33005363205493,53.060902995441495,5.098278893904018,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,55.856316578353265,0.3050552207291375,-1.3561009406358429,-1.3561009406358429,-1.6575168543145042,true,0.0,0.3050552207291375,0.005649987358199528,0.005649987358199528,54.297250492887926,48.02661714396357,102.3238676368515,53.06411079533218,5.084743613707232,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,59.464615919779526,0.3050552207291375,-0.35165312797144377,-0.35165312797144377,-0.12787200660624598,true,0.0,0.3050552207291375,0.005649987358199528,0.005649987358199528,54.297250492887926,47.97160092427302,102.26885141716095,53.092656992309514,4.964365255109815,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,63.072915261205786,0.3050552207291375,0.6667444435122171,0.6667444435122171,0.07301047713511015,false,0.0,0.3050552207291375,0.005649987358199528,0.005649987358199528,54.297250492887926,47.85159597934787,102.14884647223579,53.15503049527437,4.701788175570054,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,66.68121460263205,0.3050552207291375,1.588008647565749,1.0033593392624442,0.1761639981948908,false,0.0,0.3050552207291375,0.005649987358199528,0.005649987358199528,54.297250492887926,47.623520613221416,101.92077110610934,53.273979291580574,4.202747376961291,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,70.28951394405831,0.24585754056011666,2.4302465091455727,1.0033593745131322,0.2767057186957975,false,0.0,0.24585754056011666,0.004553575555148685,0.004553575555148685,54.238052812718905,47.219751500017075,101.45780431273599,53.45872915358411,3.185625617655452,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,73.89781328548457,-0.034977382187875605,3.19562861410574,1.003359399306969,0.37377378098723163,false,0.0,0.034977382187875605,-0.0006478229309174206,0.0006478229309174206,53.95721788997091,46.581724705393654,100.53894259536457,53.667978294868846,1.1705256951603182,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,77.50611262691083,-0.38292973213386006,3.885277265236269,1.0033594615108328,0.4664766843826463,false,0.0,0.38292973213386006,-0.007092316402465649,0.007092316402465649,53.60926554002493,45.650248773380625,99.25951431340556,54.00919590514729,-1.5961930657366952,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,81.1144119683371,-0.738071589338908,4.467388521224297,1.0033595631773644,0.5499394575924498,false,0.0,0.738071589338908,-0.013669968142960405,0.013669968142960405,53.25412368281988,44.27091429822026,97.52503798104014,54.60559132842688,-5.294503417085917,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,53.99219527215879,84.72271130976335,-0.8947649471924777,4.944163978856259,1.003359707911368,0.62326375634004,false,0.0,0.8947649471924777,-0.016572116445390497,0.016572116445390497,53.09743032496631,42.12322211690939,95.2206524418757,55.76251471011279,-10.189948208036782,100.0,0.08,0.6,0.27,1.0
