gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,0.5,6.172830258905648,6.973171873745976,6.505962794078927,6.4862311985104775,3.6463984010026707e-7,5.907174258909759e-8,-3.900574653280194e-16,0.0061698270659499704,6.172830623545488,95.37987122690086,101.55270185044635,6.078450411527241,1.6548531313105963,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,1.0,12.345684702642657,13.944294981548062,13.011952961788607,12.97248840672485,-2.2438075930608647e-7,-1.8174833126756964e-8,1.3498279408174873e-15,0.009915303839496263,12.345684478261898,90.5465948679618,102.8922793462237,11.99865000241634,3.29964284018216,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,1.5,18.518510760809914,20.915188396426544,19.517911001256678,19.45871508752916,3.052326427166463e-7,1.6482569611515394e-8,7.536631223487265e-17,0.013769871456140287,18.518511066042556,85.40312135172293,103.9216324177655,17.819688389418335,4.812912072512621,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,2.0,24.694371490709077,27.89054938705317,26.027303837610127,25.9482054219844,-1.8753300423668406e-7,-7.59415983951002e-9,1.012866268120791e-15,0.019944767184649007,24.694371303176073,79.85943139865981,104.55380270183588,23.61881697751244,6.047094726702595,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,2.5,29.645046083555723,33.433732616979604,31.149968256753308,31.120062891173326,-0.027836642382343513,-0.0009389981146895453,-1.6635998134617584e-15,0.022014004430045225,29.61720944117338,75.22971792682753,104.8469273680009,28.24804711464773,6.8865234377852635,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,3.0,35.541101478568905,40.08279216101731,37.34266308499274,37.30863510880302,-0.09934713731637146,-0.002795274574601388,1.3183898417423736e-15,0.027429097481868427,35.44175434125253,69.05165382331961,104.49340816457214,33.91769391369976,6.9602389574279,false,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,3.5,43.34168314060641,48.95580949825404,45.690998281608955,45.54544010209187,1.9379960747301084e-8,4.4714370423570795e-10,-1.072611257816845e-15,0.032023804701143875,43.341683159986374,60.15700600713746,103.49868916712384,41.87655274551417,6.175067249179156,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,4.0,49.380970526587475,55.7714877521223,52.045810412780504,51.88805191660342,-8.335791434888051e-7,-1.6880574330550942e-8,4.5589320003318144e-17,0.03648902467015161,49.38096969300833,52.84485602717741,102.22582572018574,48.3057674957547,4.397211299162906,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,4.5,55.503352363335566,62.684180304698586,58.49467309897085,58.3200280945702,-1.3718963032260945e-7,-2.4717359309135038e-9,2.6161127195623117e-16,0.04114782327698977,55.503352226145935,44.74550148787549,100.24885371402142,55.365572941591545,0.5592639591327719,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.0,59.175660987151346,66.73598965337489,62.17041744349222,62.117060168913106,0.09104081297073918,0.001538484090452435,2.1510571102112408e-16,0.02346186169241391,59.266701800122085,39.78930904840906,99.05601084853114,59.831504713780745,-2.317487640791349,false,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.75,0.3,0.15,1.0,1.0,5.5,61.75152910027845,69.49893104201698,64.60515426436469,64.73491953798172,0.08579256358272858,0.0013893188530345515,7.077671781985373e-16,-0.02118516399746972,61.837321663861175,36.26571920402358,98.10304086788476,63.03303253070149,-4.970718028244059,false,100.0,0.08,0.6,0.27,1.0
