gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,0.25,2.6316331133113313,3.016252868267921,-2.4935519578050958e-6,5.551115123125783e-15,5.551115123125783e-15,2.4935519578050958e-6,-9.475302408957414e-7,9.475302408957414e-7,2.6316306197593735,93.96867137696549,96.60030199672487,2.724246783253945,-3.491583586039848,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,0.5,5.263136263626363,6.032348841157251,9.95797266867271e-7,1.4654943925052066e-14,1.4654943925052066e-14,9.95797266867271e-7,1.8920225830922244e-7,1.8920225830922244e-7,5.26313725942363,91.68719924693457,96.9503365063582,5.428694163509647,-3.2190885421157334,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,1.0,10.525802530253026,12.06413028729204,2.362810404044069e-5,3.019806626980426e-14,3.019806626980426e-14,2.362810404044069e-5,2.244779338442776e-6,2.244779338442776e-6,10.525826158357066,87.11945319946767,97.64527935782473,10.77965696609335,-2.631732198324399,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,1.5,15.79002895289529,18.09779520238106,-2.5562027381909047e-5,4.085620730620576e-14,4.085620730620576e-14,2.5562027381909047e-5,-1.6188714699742173e-6,1.6188714699742173e-6,15.790003390867907,82.52771931911788,98.31772270998579,16.060180154339733,-1.9977168480633578,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,2.0,21.052874537453746,24.1297931267104,-1.1184697061850102e-5,5.861977570020827e-14,5.861977570020827e-14,1.1184697061850102e-5,-5.312669793358699e-7,5.312669793358699e-7,21.052863352756685,77.88421442024803,98.93707777300472,21.279043030823193,-1.346372106875393,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,2.5,26.314717721772176,30.160580922236633,4.9338323641734405e-5,6.394884621840902e-14,6.394884621840902e-14,4.9338323641734405e-5,1.8749326579670296e-6,1.8749326579670296e-6,26.314767060095818,73.14151313781498,99.4562801979108,26.45862785912698,-0.7378952069441724,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,3.0,31.578802780278032,36.194075178135485,6.576782890732602e-6,8.526512829121202e-14,8.526512829121202e-14,6.576782890732602e-6,2.0826574511051485e-7,2.0826574511051485e-7,31.578809357060923,68.23169391170126,99.81050326876218,31.638763780228512,-0.27695620239456264,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,3.5,36.84018891889189,42.22431121384628,8.202122093337039e-5,9.237055564881302e-14,9.237055564881302e-14,8.202122093337039e-5,2.2264060891204976e-6,2.2264060891204976e-6,36.84027094011282,63.07861719262502,99.91888813273783,36.87017702916405,-0.128423393306909,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,4.0,42.099414841484155,48.251939369466605,9.365501588831648e-5,1.1368683772161603e-13,1.1368683772161603e-13,9.365501588831648e-5,2.2246156209285406e-6,2.2246156209285406e-6,42.09950849650004,57.5813410782457,99.68084957474574,42.23429944277482,-0.5512050363768783,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,4.5,47.31717286728673,54.22950618800281,-2.506796224821528e-5,1.1368683772161603e-13,1.1368683772161603e-13,2.506796224821528e-5,-5.297857147662832e-7,5.297857147662832e-7,47.31714779932448,51.67810930130098,98.99525710062545,47.797388668053195,-1.9071535754126456,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,5.0,52.252785128512855,59.866457848288945,7.668599180021829e-5,1.4566126083082054e-13,1.4566126083082054e-13,7.668599180021829e-5,1.4675962556180175e-6,1.4675962556180175e-6,52.252861814504655,45.62470684673809,97.87756866124275,53.38594177318953,-4.445148797215259,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,5.5,56.39319916991699,64.54342144038114,9.020763241096574e-5,1.4921397450962104e-13,1.4921397450962104e-13,9.020763241096574e-5,1.5996189919845353e-6,1.5996189919845353e-6,56.3932893775494,40.2572527899019,96.6505421674513,58.34761824703016,-7.681060517378846,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,6.0,59.5053903890389,67.97908240348029,-0.0003005287533852652,1.7053025658242404e-13,1.7053025658242404e-13,0.0003005287533852652,-5.050445874238372e-6,5.050445874238372e-6,59.505089860285516,36.18026004203079,95.6853499023163,62.18829729005887,-10.654796078809415,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,6.5,61.82145754575457,70.45363759236992,-0.00015105557683625648,2.1671553440683056e-13,2.1671553440683056e-13,0.00015105557683625648,-2.443416619940722e-6,2.443416619940722e-6,61.82130649017773,33.228783517531014,95.05009000770875,65.04076585846884,-12.965111001029372,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,7.0,63.63351815181518,72.31974036919458,-0.00039663040287507556,2.4513724383723456e-13,2.4513724383723456e-13,0.00039663040287507556,-6.233042182718943e-6,6.233042182718943e-6,63.633121521412306,31.023453319015193,94.6565748404275,67.22525258143486,-14.693109178228303,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,7.5,65.11778657865787,73.79012221373782,-0.0006736094633623679,2.7355895326763857e-13,2.7355895326763857e-13,0.0006736094633623679,-1.0344477273481852e-5,1.0344477273481852e-5,65.11711296919451,29.314924531359438,94.43203750055395,68.95659004372592,-15.961874068877723,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,8.0,66.37675247524751,74.98851182365905,-0.0002617959728894448,3.304023721284466e-13,3.304023721284466e-13,0.0002617959728894448,-3.944091314004415e-6,3.944091314004415e-6,66.37649067927462,27.952257723998777,94.32874840327341,70.36719112979476,-16.866923504712418,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,8.5,67.48019776977699,75.99915211697653,-0.00047472265161729865,3.517186542012496e-13,3.517186542012496e-13,0.00047472265161729865,-7.034992002200641e-6,7.034992002200641e-6,67.47972304712538,26.827231588538577,94.30695463566396,71.55328396279975,-17.5061404691783,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,1.0,9.0,68.46435618561857,76.8657855735356,-0.00029622785517346983,3.481659405224491e-13,3.481659405224491e-13,0.00029622785517346983,-4.326745648061679e-6,4.326745648061679e-6,68.4640599577634,25.885517413830623,94.34957737159402,72.56424656585264,-17.917406682148297,100.0,0.08,0.6,0.27,1.0
