gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,0.5,5.952389841180141,6.599386211097767,6.353919852754726,6.434985264171333,-3.631280582894192e-7,-6.100542269211053e-8,1.2878826866752354e-16,0.00017654951241018226,5.9523894780520825,95.43556973040069,101.38795920845277,5.870903729124305,1.4758048617607988,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,1.0,11.904754779976304,13.198187816773277,12.70781112812472,12.8699424760057,2.910638379205466e-7,2.4449377017837734e-8,1.884847314189019e-16,-0.00041303503291647116,11.904755071040142,90.85171113474206,102.7564662057822,11.585407235783524,3.1289613962762974,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,1.5,17.857143086211288,19.796340736059037,19.06172921941282,19.30492601107355,-9.37875554996026e-9,-5.25210304060465e-10,-7.874755344796562e-16,-0.0023456747723002444,17.857143076832532,86.21205766920153,104.06920074603406,17.158912482099602,4.9538096171164225,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,2.0,23.808762346628313,26.393494471527998,25.414764771975502,25.73904322216025,-3.3929233111962276e-7,-1.4250733666030808e-8,-2.512116958562708e-16,-0.0042706225219299706,23.808762007335982,81.45768907651961,105.2664510838556,22.61761630813396,6.9121479353868365,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,2.5,29.465652939726134,32.64679592062352,31.429576702062402,31.841150939833163,-2.7094976218222655e-7,-9.19544402211183e-9,-1.2568525959622062e-15,-0.005085694205363636,29.46565266877637,76.79273124370239,106.25838391247876,27.730190864794423,8.87281749853004,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,3.0,34.30382511935404,37.94543118000121,36.504846815229556,37.02097889362315,-0.001111479507933666,-3.24010370291497e-5,4.996003610813202e-16,-0.005982477076925206,34.302713639846104,72.77553353952464,107.07824717937075,32.03518412323687,10.774032797287326,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,3.5,41.516974487953014,46.014731602077596,44.30558437429387,44.876199711472694,-2.002618515462018e-8,-4.823613811365561e-10,-6.281907431121501e-16,-0.00779894154119976,41.51697446792683,65.903091120743,107.42006558866983,38.64917996503797,12.687554245292132,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,4.0,47.60981357312007,52.77694649487974,50.820680445525475,51.46939992897919,6.720740941545955e-8,1.4116293337767668e-9,-2.520898286121802e-16,-0.00909525705690588,47.60981364032748,59.835800033564915,107.4456136738924,44.310616331745074,14.211848041112663,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,4.5,53.578510322346425,59.3944638040181,57.19331371886781,57.92275479502473,1.2690564830108997e-6,2.368592324377492e-8,7.348358390049783e-16,-0.010251520968522014,53.57851159140291,53.26558863140936,106.84410022281227,50.14643904499218,14.743388153717119,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.2,0.225,0.15,1.0,1.0,5.0,59.515290951857835,65.97551291073842,63.52932081083611,64.3401564067273,2.8930237760960154e-8,4.860975607825213e-10,-7.859096447903995e-16,0.0014858796090705807,59.51529098078807,45.83904269413544,105.35433367492351,56.490595977215065,13.225570356409456,true,100.0,0.08,0.6,0.27,1.0
