gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.019,0.001,0.005,NaN,NaN,0.2,100.0,0.08,0.6,0.27,1.0,1.0,10.0,0.7314731473147315,7.391842083256643,58.371305156776415,73.92030078864835,74.33081058066816,0.4123897481017309,0.4123897481017309,0.005578984824849549,0.005578984824849549,1.1723955140041653e-13,NaN,33.66829726254423,33.560616931305056,false,107.8914275119732,68.89408389041782,30.742799794176847,NaN,NaN,NaN
