gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,0.25,2.6316331133113313,21.960756812990482,-0.00022253315428955034,1.7763568394002505e-15,1.7763568394002505e-15,0.00022253315428955034,-8.456085810895627e-6,8.456085810895627e-6,26.316108599959023,76.43482307064295,102.75093167060197,25.61155229650177,3.733423436700356,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,0.5,5.2501349634963494,43.834209881489215,-0.0003696520958200722,-3.552713678800501e-15,-3.552713678800501e-15,0.0003696520958200722,-7.040811300856556e-6,7.040811300856556e-6,52.500979982867676,53.549704453781935,106.05068443664962,49.50555506714305,12.738545836245052,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,1.0,8.713921342134213,75.79180751893904,-0.0013191150260922768,-1.7763568394002505e-14,-1.7763568394002505e-14,0.0013191150260922768,-1.5138018514282333e-5,1.5138018514282333e-5,87.13789430631604,18.94360994935866,106.0815042556747,82.14240071134239,47.28233774863997,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,1.5,9.139923942394239,87.55257441302939,-0.014661530520115207,-3.375077994860476e-14,-3.375077994860476e-14,0.014661530520115207,-0.0001604119532342034,0.0001604119532342034,91.38457789342227,7.350976187052877,98.73555408047515,92.55488435193121,-14.676540555795459,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,2.0,8.639573907390739,93.15444760433188,-0.0029865871613594663,-6.039613253960852e-14,-6.039613253960852e-14,0.0029865871613594663,-3.456868583304305e-5,3.456868583304305e-5,86.39275248674603,2.895220822269117,89.28797330901514,96.75743471940046,-78.7229502553763,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,2.5,7.8000299529953,96.50117603256835,0.04880390742070517,-8.881784197001252e-14,-8.881784197001252e-14,0.04880390742070517,0.0006256887180537547,0.0006256887180537547,78.0491034373737,0.9294281815005725,78.97853161887427,98.82318883062337,-95.76587599122024,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,3.0,6.797349684968497,98.76328595110049,0.002061514690524291,-1.0658141036401503e-13,-1.0658141036401503e-13,0.002061514690524291,3.032821299576624e-5,3.032821299576624e-5,67.97555836437549,0.1377323074437733,68.11329067181926,99.79778937989153,-99.56991503861052,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,3.5,5.701020052005201,100.40276420430202,-0.12335139007757334,-1.6342482922482304e-13,-1.6342482922482304e-13,0.12335139007757334,-0.0021636722718452353,0.0021636722718452353,56.886849129974436,0.01690428127548671,56.90375341124992,99.97029320517169,-99.96079089341801,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,4.0,4.540463996399641,101.61523043755989,0.03563410558012947,-1.7763568394002505e-13,-1.7763568394002505e-13,0.03563410558012947,0.0007848119841581283,0.0007848119841581283,45.44027406957654,0.3086055190595829,45.74887958863612,99.3254358973717,-99.43437120733869,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,4.5,3.3439443444344437,102.58859121710913,-0.17495171826513456,-1.8474111129762605e-13,-1.8474111129762605e-13,0.17495171826513456,-0.005231896833340505,0.005231896833340505,33.2644917260793,0.8875830350533462,34.152074761132646,97.40108605037527,-98.66999883868391,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,5.0,2.113701320132013,103.3377407647601,0.006597578046815045,-2.4158453015843406e-13,-2.4158453015843406e-13,0.006597578046815045,0.0003121338849522499,0.0003121338849522499,21.143610779366945,1.6321828685096236,22.77579364787657,92.83369487033531,-97.93018310292788,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,5.5,0.8659365436543655,103.97039622039274,-0.16803624687036844,-2.913225216616411e-13,-2.913225216616411e-13,0.16803624687036844,-0.019405145573512063,0.019405145573512063,8.491329189673285,2.5323079166512272,11.023637106324513,77.0283809941604,-97.23271260064521,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,6.0,0.5005,110.46924732341128,-134.33645952592505,-2.7000623958883807e-13,-2.7000623958883807e-13,134.33645952592505,-26.840451453731283,26.840451453731283,-129.33145952592506,22.52077955308926,-106.8106799728358,121.08476376970614,-90.17981239920405,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,6.5,0.5005,119.39771835927661,-469.39189736334225,-3.126388037344441e-13,-3.126388037344441e-13,469.39189736334225,-93.78459487779068,93.78459487779068,-464.38689736334226,104.81669571020174,-359.57020165314054,129.1505511937035,-81.42821950688862,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,7.0,0.5005,128.32618939514194,-1060.05057370502,-3.694822225952521e-13,-3.694822225952521e-13,1060.05057370502,-211.79831642457947,211.79831642457947,-1055.04557370502,300.1305865467058,-754.9149871583141,139.75687218457156,-74.0156931138239,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,7.5,0.5005,137.25466043100727,-2031.454797763303,-3.623767952376511e-13,-3.623767952376511e-13,2031.454797763303,-405.8850744781825,405.8850744781825,-2026.449797763303,689.8565762986532,-1336.5932214646498,151.6130536366706,-67.55829472088757,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,8.0,0.5005,146.18313146687257,-3550.3875629693366,-3.694822225952521e-13,-3.694822225952521e-13,3550.3875629693366,-709.3681444494181,709.3681444494181,-3545.3825629693365,1393.663545479929,-2151.7190174894076,164.76977403425258,-61.76907302851846,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,8.5,0.5005,155.1116025027379,-5834.65550804703,-4.121147867408581e-13,-4.121147867408581e-13,5834.65550804703,-1165.765336273133,1165.765336273133,-5829.65050804703,2581.2383936317005,-3248.412114415329,179.46154313909426,-56.46896237596558,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,9.0,0.5005,164.04007353860337,-9163.673280415478,-4.547473508864641e-13,-4.547473508864641e-13,9163.673280415478,-1830.9037523307652,1830.9037523307652,-9158.668280415479,4486.190572694055,-4672.477707721424,196.01309740398497,-51.546049206844046,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,9.5,0.5005,172.96854457446858,-13890.315282025676,-4.689582056016661e-13,-4.689582056016661e-13,13890.315282025676,-2775.2877686364995,2775.2877686364995,-13885.310282025677,7422.303057070696,-6463.007224954981,214.84287110823087,-46.92786282611081,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,10.0,10.0,0.5005,181.89701561033394,-20454.101225658582,-4.689582056016661e-13,-4.689582056016661e-13,20454.101225658582,-4086.733511620097,4086.733511620097,-20449.09622565858,11802.315380817265,-8646.780844841316,236.4937494380761,-42.56528242794283,100.0,0.08,0.6,0.27,1.0
