gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,45.975872094640074,2.779992520002587,5.477748065173427,-0.6867454632128789,0.4261400692408743,false,0.0,2.779992520002587,0.045904721748366524,0.045904721748366524,63.340048525603144,51.35907502092129,114.69912354652443,55.22278337193314,40.095861983860594,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,47.905305234117215,2.8453014989057053,3.014165347799696,-0.28560903769675106,0.24144944416019115,false,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.51970843754356,114.92506594204983,55.171042961574614,40.78483877493186,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,49.834738373594355,2.8453014989057053,1.4319524941438884,-0.0003561993782606249,0.11872696658636998,false,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.61030106767454,115.0156585721808,55.12758722736412,41.03239585966669,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,51.764171513071496,2.8453014989057053,0.4293060545837082,0.16641040737979618,0.03812509867733682,false,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.65269521879241,115.05805272329867,55.107274983167684,41.148243831465,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,53.693604652548636,2.8453014989057053,-0.2020990128300853,-0.2020990128300853,-0.02946060004227027,false,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.65759475036766,115.06295225487392,55.10492844304758,41.16163248958853,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,55.62303779202578,2.8453014989057053,-0.6600815326755418,-0.6600815326755418,-0.3382571042750817,true,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.62922073987895,115.03457824438522,55.11852042418476,41.084096521059266,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,57.55247093150292,2.8453014989057053,-0.8872586774766419,-0.8872586774766419,-0.6859197080855863,true,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.57420195130591,114.97955945581216,55.14489514884043,40.93374995440045,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,59.48190407098006,2.8453014989057053,-1.0840871277632533,-1.0840871277632533,-0.9917802537607436,true,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.49309216277414,114.8984496672804,55.183823357159,40.71210606611335,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,61.4113372104572,2.8453014989057053,-0.9199498138560753,-0.9199498138560753,-0.6943517975397686,true,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.38750169707509,114.79285920158135,55.234583357805946,40.42356528938067,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.75,0.25,0.15,1.0,1.0,11.0,60.56005600560056,63.34077034993433,2.8453014989057053,-0.4934061251665393,-0.4934061251665393,-0.2024750280353201,true,0.0,2.8453014989057053,0.04698313850044283,0.04698313850044283,63.40535750450626,51.252900172132605,114.65825767663887,55.299425256681566,40.05574771892877,100.0,0.08,0.6,0.27,1.0
