gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,0.25,3.03027297729773,11.875273746819289,-3.2908989275881595e-6,9.103828801926284e-14,9.103828801926284e-14,3.2908989275881595e-6,-2.1720148331473719e-7,2.1720148331473719e-7,15.151361595589723,88.00326135137105,103.15462294696077,14.68801025367533,3.71794174459823,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,0.5,6.0480547554755475,23.70515075244021,9.896746038862148e-5,1.8829382497642655e-13,1.8829382497642655e-13,9.896746038862148e-5,3.272703849085435e-6,3.272703849085435e-6,30.240372744838126,75.96501003419162,106.20538277902975,28.473484067898948,8.89537834875771,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,1.0,11.207490699069908,44.18079584735965,0.000664553721733796,3.907985046680551e-13,3.907985046680551e-13,0.000664553721733796,1.1859099232425797e-5,1.1859099232425797e-5,56.03811804907127,52.852783291186256,108.89090134025753,51.46262668353329,20.224114495784697,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,1.5,14.149764926492649,56.59861433510159,-0.0012692663367204204,6.465938895416912e-13,6.465938895416912e-13,0.0012692663367204204,-1.7940458280603222e-5,1.7940458280603222e-5,70.74755536612652,38.270167383564306,109.01772274969082,64.89546248233951,30.827244910835816,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,2.0,15.797829732973298,64.312889986404,0.00015682671164540807,9.414691248821327e-13,9.414691248821327e-13,0.00015682671164540807,1.985420963464098e-6,1.985420963464098e-6,78.98930549157814,29.53825691074301,108.52756240232114,72.78271412635058,40.586770698622,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,2.5,16.81357130713071,69.72911451739913,0.004420599247666246,1.2541079286165768e-12,1.2541079286165768e-12,0.004420599247666246,5.258370356797963e-5,5.258370356797963e-5,84.07227713490123,23.687456250651728,107.75973338555295,78.018267578762,48.7184103545415,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,3.0,17.47177712771277,73.84594753934755,-0.004783718636460321,1.5702994460298214e-12,1.5702994460298214e-12,0.004783718636460321,-5.4759382534392e-5,5.4759382534392e-5,87.35410191992739,19.426838139284907,106.7809400592123,81.80682982514266,53.621656732294,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,3.5,17.894839433943396,77.10819893442313,0.00507942870063971,1.9184653865522705e-12,1.9184653865522705e-12,0.00507942870063971,5.676976001254214e-5,5.676976001254214e-5,89.47927659841761,16.185443550977432,105.66472014939504,84.68226336274446,53.84344719625489,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,4.0,18.15858580858086,79.7914487423906,0.008541751462360025,2.2382096176443156e-12,2.2382096176443156e-12,0.008541751462360025,9.40794790123316e-5,9.40794790123316e-5,90.80147079436665,13.614306924723266,104.41577771908992,86.96144661073168,48.00525845355379,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.0025,NaN,NaN,0.25,1.0,5.0,4.5,18.304460396039605,82.04631733845254,0.013875745445972143,2.5508484213787597e-12,2.5508484213787597e-12,0.013875745445972143,0.0001516105380410376,0.0001516105380410376,91.536177725644,11.528153896712944,103.06433162235695,88.81460373802858,36.2050563330159,100.0,0.08,0.6,0.27,1.0
