gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,9.792129212921292,50.40888041497536,0.3128939945580953,-2.683669508427181e-7,-2.683669508427181e-7,0.0002973734587345158,false,0.0,0.3128939945580953,0.006390724381888532,0.006390724381888532,49.27354005916456,40.60847281788386,89.88201287704842,54.82024543282861,-19.94617234230941,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,9.988947578968423,51.23613881584685,0.39163318483927156,5.095801043270877e-7,5.095801043270877e-7,0.00031968516920907156,false,0.0,0.39163318483927156,0.007841330265139229,0.007841330265139229,50.336371079681385,39.99418111652597,90.33055219620735,55.72463563639637,-19.469877683136104,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,10.185765945015554,52.06454179799111,0.42966367967846253,-4.4611473973082093e-7,-4.4611473973082093e-7,0.00040464512254027434,false,0.0,0.42966367967846253,0.008436551202881708,0.008436551202881708,51.35849340475623,39.37144237213901,90.72993577689525,56.605896350512886,-19.05792988741677,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,10.382584311062685,52.870748952149846,0.4298418831174402,-1.024331676941631e-6,-1.024331676941631e-6,0.00037180243296756936,false,0.0,0.4298418831174402,0.008280055720991199,0.008280055720991199,52.342763438430865,38.88742667279698,91.23019011122784,57.374388209226105,-18.401843080939663,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,10.579402677109815,53.40328393115623,0.3802241963493884,-0.009357930683172961,-0.009357930683172961,-0.00020487348075593577,false,0.0,0.3802241963493884,0.007188008774296165,0.007188008774296165,53.27723758189846,38.69986735247223,91.97710493437069,57.92445589575132,-17.17127723278845,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,10.776221043156948,54.33769708185082,0.334385717038856,-0.005651861445019279,-0.005651861445019279,-2.1057106420012453e-5,false,0.0,0.334385717038856,0.00620599216923442,0.00620599216923442,54.2154909328236,37.896579936455524,92.11207086927912,58.85818266941749,-17.2283798416348,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,10.973039409204079,55.3548005104346,0.26167423257654576,-3.99255758241554e-6,-3.99255758241554e-6,0.0010770254433030743,false,0.0,0.26167423257654576,0.004769402948777455,0.004769402948777455,55.12687127859694,36.9616196161303,92.08849089472724,59.86293264553145,-17.63083905825186,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,11.16985777525121,56.12398341535783,0.1831593226939674,2.5926186349989593e-6,2.5926186349989593e-6,0.014024399143596515,false,0.0,0.1831593226939674,0.00327952828727666,0.00327952828727666,56.032448198950014,36.25837520468233,92.29082340363234,60.712913952336365,-17.533786350559446,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,11.36667614129834,57.0122410127327,0.0603593267336322,2.6688546947049255e-7,2.6688546947049255e-7,0.004239804878626895,false,0.0,0.0603593267336322,0.0010620400543361968,0.0010620400543361968,56.893740033225335,35.4975460757662,92.39128610899154,61.579119015736296,-17.65106482648481,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,11.451265584552509,57.94315073556406,5.871816991722496e-6,0.025553524596865506,0.025553524596865506,0.020310987457908235,false,0.0,5.871816991722496e-6,3.349066719366466e-7,3.349066719366466e-7,57.25633379457953,34.1541115351081,91.41044532968763,62.63653304398051,-20.095502872945183,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,11.563494507345471,57.8368030992596,-0.07821857194697657,2.165668825375878e-6,2.165668825375878e-6,0.0003337113125367157,false,0.0,0.07821857194697657,-0.001352853532248229,0.001352853532248229,57.739253964780374,34.80485390314897,92.54410786792934,62.39106442862972,-17.642594680787226,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.005,0.5,0.2,0.15,1.0,5.0,1.0,11.760312873392602,44.95451028302558,-0.18816848800414476,-0.6190936876108549,-0.6190936876108549,-0.46628678964445763,true,0.0,0.18816848800414476,-0.0032000592166195004,0.0032000592166195004,58.61339587895886,59.23677854223225,117.85017442119111,49.73551898996541,43.13031909790348,100.0,0.08,0.6,0.27,1.0,false
