gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.004,0.75,0.225,0.15,1.0,1.0,3.3468346834683467,39.121428708389274,43.48631447554543,41.70260242014336,42.26044820948125,-0.06584603618674123,-0.0004316287161462555,0.0009286716446111021,39.121428852170915,39.05558267220253,67.59444000927851,67.55026085076364,106.60584352296617,36.63549893846932,10.839128196822001,100.0,0.08,0.6,0.27,1.0,0.06584603618674123,-0.0016831194146194636,0.0016831194146194636,-0.0004316287161462555,false,0.0
