gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,14.965746574657468,91.21193104058273,46.48296544859565,-0.2668399631861533,-0.2668399631861533,-0.0861696270633021,true,0.0,46.48296544859565,0.6211914015343339,0.6211914015343339,121.31169832188299,8.286082950132627,129.59778127201562,93.60630801792756,-138.88044408748235,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,15.49637990114801,91.21193104058273,43.76802787532252,-0.39642163742848996,-0.39642163742848996,-0.18602505473272482,true,0.0,43.76802787532252,0.5648806773520063,0.5648806773520063,121.24992738106256,7.621428355208271,128.87135573627083,94.08601833071023,-135.8656677669417,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,16.027013227638555,91.21193104058273,41.22648359422189,-0.5223557588469949,-0.5223557588469949,-0.31744945879965725,true,0.0,41.22648359422189,0.514462464199217,0.514462464199217,121.36154973241466,6.953417034055668,128.31496676647032,94.58097741106796,-132.55108885430883,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,16.5576465541291,91.21193104058273,39.29684939968709,-0.6306540851609066,-0.6306540851609066,-0.45606639964532114,true,0.0,39.29684939968709,0.47466708835969634,0.47466708835969634,122.08508217033258,6.3558977766422995,128.4409799469749,95.05150320461098,-128.7791447983849,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,16.91989762963515,91.40388795412991,37.61732476414789,-0.686210114642192,-0.686210114642192,-0.5376054575580324,true,0.0,37.61732476414789,0.44502467595393586,0.44502467595393586,122.21681291232363,5.689397127633758,127.90621003995739,95.55189921907903,-125.60852067344842,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,17.08827988061964,91.21193104058273,38.39814411368391,-0.7069775654951086,-0.7069775654951086,-0.5663016280073929,true,0.0,38.39814411368391,0.4494091199575033,0.4494091199575033,123.83954351678211,5.883562330455444,129.72310584723755,95.46452245956559,-124.67984475589327,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,17.618913207110186,89.41515792575245,47.72061709157974,-0.7423939546799325,-0.7423939546799325,-0.598487876857389,true,0.0,47.72061709157974,0.5416976238048767,0.5416976238048767,135.81518312713067,8.68709687856609,144.50228000569675,93.98826310683567,-124.25534681123953,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,18.14954653360073,89.53262406752312,49.89523391288735,-0.7052073605910584,-0.7052073605910584,-0.5401099552672172,true,0.0,49.89523391288735,0.5498234770826367,0.5498234770826367,140.642966580891,8.58745519148875,149.23042177237974,94.24550631868672,-121.12900684647929,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,18.680179860091272,89.64999951422998,53.863947216484064,-0.6332917399641356,-0.6332917399641356,-0.4338165165294335,true,0.0,53.863947216484064,0.5766962376155716,0.5766962376155716,147.26484651694042,8.763090071175334,156.02793658811575,94.3836403513377,-118.54039675773518,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.2,0.225,0.15,1.0,5.0,10.0,19.210813186581817,89.76740430037864,58.51738551667586,-0.5312878734200229,-0.5312878734200229,-0.3035824465836821,true,0.0,58.51738551667586,0.6092129984122537,0.6092129984122537,154.57145144958494,9.181185890909958,163.7526373404949,94.39325922316641,-116.8241555740768,100.0,0.08,0.6,0.27,1.0,false
