gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,10.628907627604864,91.21193104058273,30.784837810080077,-1.5344225559076115,-1.5344225559076115,-3.947939781761515,true,0.0,30.784837810080077,0.4137616137943234,0.4137616137943234,105.18719120331413,-3.4205027330268303,101.76668847028729,103.3611221750873,-34.05867262341419,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,10.931919507740247,91.21193104058273,29.133526528097264,-1.596901020743116,-1.596901020743116,-4.224076937360371,true,0.0,29.133526528097264,0.3807137765888171,0.3807137765888171,105.65696308227899,-3.7670801845830595,101.88988289769593,103.69720729619982,-33.40808257377852,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,11.234931387875628,91.21193104058273,27.770401068592633,-1.6530205809620837,-1.6530205809620837,-4.4808239578566225,true,0.0,27.770401068592633,0.35311298446712047,0.35311298446712047,106.41492078372202,-4.085564313424637,102.32935647029738,103.99256328227817,-36.31153912622227,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,11.537943268011011,91.21193104058273,26.759517298758993,-1.7014840637599895,-1.7014840637599895,-4.712974895841983,true,0.0,26.759517298758993,0.33132319138157773,0.33132319138157773,107.52512017483608,-4.372213868911288,103.15290630592479,104.23857555301876,-41.89841800092541,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,11.840955148146392,91.21193104058273,26.12427438351652,-1.742098166811951,-1.742098166811951,-4.915929429216965,true,0.0,26.12427438351652,0.31518058728813264,0.31518058728813264,109.01096042054127,-4.621850779513011,104.38910964102826,104.42752198520186,-48.7085664145511,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,12.143967028281773,91.21193104058273,25.883213140675977,-1.7748137979768321,-1.7748137979768321,-5.08498922602295,true,0.0,25.883213140675977,0.3044805596579911,0.3044805596579911,110.89098233864839,-4.8295933211134034,106.06138901753498,104.5535829446048,-55.65511750051395,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,12.238583434018103,91.22277220871717,25.863089988414483,-1.7832464689224987,-1.7832464689224987,-5.130766301932391,true,0.0,25.863089988414483,0.30191819830650557,0.30191819830650557,111.5331740265412,-4.890582243303347,106.64259178323786,104.58595591266571,-57.595521995517565,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,12.446978908417156,91.21193104058273,26.054979342956486,-1.798888311645195,-1.798888311645195,-5.213627866221088,true,0.0,26.054979342956486,0.2990396250787874,0.2990396250787874,113.18383170187658,-4.988479146615105,108.19535255526148,104.61062238700798,-62.162144819362,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,12.749990788552537,91.21193104058273,26.6583237179711,-1.815616184502798,-1.815616184502798,-5.302207325681167,true,0.0,26.6583237179711,0.298692918517983,0.298692918517983,115.90825923783886,-5.097658271268735,110.81060096657012,104.60033446872707,-67.95590142796006,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,13.05300266868792,91.21193104058273,27.705998682419136,-1.8243338901899873,-1.8243338901899873,-5.343232183382717,true,0.0,27.705998682419136,0.30322523577420046,0.30322523577420046,119.07701736323457,-5.1509539564293805,113.9260634068052,104.52131303618948,-72.99916512967928,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,13.356014548823302,88.71253589866163,36.45377631631226,-1.8162240167277768,-1.8162240167277768,-5.040443952421239,true,0.0,36.45377631631226,0.389912897433955,0.389912897433955,129.94587815807537,-3.7593672028645355,126.18651095521084,102.97921479436016,-87.44612803464986,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.2,0.275,0.15,1.0,7.0,5.0,13.659026428958683,89.5238816345383,40.99841156284215,-1.8091541436398515,-1.8091541436398515,-5.060453263818326,true,0.0,40.99841156284215,0.428794538762408,0.428794538762408,136.61159656555293,-4.2105591102233095,132.40103745532963,103.18015567789178,-88.49938406077342,100.0,0.08,0.6,0.27,1.0,false
