gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,0.5,5.882349643328417,6.781147174997394,6.3056156593884385,6.10182271248255,1.362837327434363e-7,2.316824755529539e-8,1.9022134884094694e-14,-0.00046349698300062944,5.8823497796121496,95.32504021586823,101.20738999548038,5.812174170161722,1.2828518271048361,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,1.0,11.764708206835412,13.56115754204944,12.611241602047427,12.203654822340416,-9.605948392277242e-8,-8.165054520175936e-9,4.2449011317846904e-16,-0.0015405364915882284,11.764708110775928,90.38236994296985,102.14707805374577,11.517420111210425,2.4333551890340477,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,1.5,17.647050850512294,20.34135247073335,18.916849192167987,18.305470160715824,3.294855126512175e-7,1.8670854152474578e-8,-1.3935864398084335e-15,-0.0023993517117890497,17.647051179997806,85.13893874670892,102.78598992670672,17.168732034960534,3.382987454154218,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,2.0,23.528982889786263,27.121342668050794,25.221983433450646,24.406852928863277,3.509511508070773e-7,1.4915695780433514e-8,-6.845878572915049e-16,-0.0032856670662007033,23.528983240737414,79.56679682903294,103.09578006977036,22.82245037072721,4.048305097755067,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,2.5,28.77179358541734,33.141301993101614,30.790332235643547,29.83492371264913,-9.109729859346771e-9,-3.166201589866798e-10,-7.993655525388512e-17,-0.0003702664642635413,28.77179357630761,74.36961447857708,103.14140805488469,27.895482637775565,4.4103427737578915,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,3.0,33.79876277101394,38.9057040938635,36.1098567991745,35.03560625964014,-0.01885625716603556,-0.0005578978524683401,-1.8041124150158794e-16,-0.005563843274456305,33.779906513847905,69.1288249739259,102.9087314877738,32.82511214110259,4.392520962511304,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,3.5,41.16052319329864,47.44441516941483,44.12095191283141,42.69598278537407,1.3266709686376998e-7,3.2231635210450768e-9,-1.0009040982025136e-15,-0.005719873761689977,41.160523325965734,60.77257662793005,101.93309995389578,40.37993874863277,3.285379243947051,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,4.0,47.05739339790058,54.24191208300134,50.443307019619255,48.8131028557408,3.8192327167507756e-7,8.116116174257044e-9,-4.1231939364158795e-16,-0.00665483809455227,47.057393779823855,53.88988679531046,100.94728057513431,46.61581125486524,1.789259431609369,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,4.5,52.9385396104186,61.021168659069644,56.74753535200497,54.91365775829172,1.5600939349269538e-6,2.946990881138547e-8,2.6627374081486344e-16,-0.007355755555308812,52.938541170512536,46.54686512565605,99.48540629616858,53.21236866934454,-1.093450387281636,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.3,0.35,0.15,1.0,1.0,5.0,58.22670757801477,67.09538604823724,62.36817246826078,60.38951226123483,-5.720423104094152e-7,-9.824397329060159e-9,1.0488432528945621e-15,-0.009431535143361125,58.22670700597246,39.41713626850061,97.64384327447307,59.6317238786878,-5.640342325571024,true,100.0,0.08,0.6,0.27,1.0
