gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.0198,0.0002,0.01,NaN,NaN,0.3,100.0,0.08,0.6,0.27,1.0,1.0,7.0,0.7866036603660366,7.5731161967449285,39.60536083506465,53.010408761499775,53.08085586270831,0.06904248549381009,0.06904248549381009,0.0013023981089370898,0.0013023981089370898,3.907985046680551e-14,NaN,51.186099695742016,51.132524897485666,false,104.21338076019398,50.93477965641762,8.980088698687826,NaN,NaN,NaN
