gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,0.5,6.060614674553586,6.781801127705632,6.428561707235251,6.494181746192541,-3.457862511879739e-7,-5.70546503541646e-8,-8.33160031245038e-16,-0.002693673430071605,6.060614328767334,95.42708087394226,101.48769520270959,5.971772554950607,1.5836756777569239,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,1.0,12.121205609114218,13.561861838250607,12.857096357567448,12.98833717325458,2.61412475666134e-7,2.1566540829038645e-8,5.1484192673338e-16,-0.0069269644400811,12.121205870526694,90.7841809404242,102.9053868109509,11.77898091262681,3.3061295841979144,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,1.5,18.181813649819667,20.34146216967757,19.285650504084956,19.482511564890817,1.821143769120681e-7,1.0016293226824178e-8,4.574456934025535e-16,-0.01033882447310393,18.181813831934043,85.98970596278929,104.17151979472334,17.45372810895192,5.098523922486442,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,2.0,24.242144104569885,27.120150375330198,25.71388828082533,25.976378213344685,-7.206544694327022e-9,-2.972734038392469e-10,1.735862222229801e-16,-0.014359617161438097,24.24214409736334,80.94700035893585,105.18914445629919,23.046241342360887,6.849645352909972,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,2.5,29.239905492995902,32.66050247346159,30.931096708388427,31.292237185994892,6.492124278167921e-7,2.2202959170723167e-8,4.515382811888574e-16,-0.010749368167885937,29.23990614220833,76.69001761446454,105.92992375667286,27.603065408952883,8.380322062023238,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,3.0,34.92438717555966,39.00156517298432,36.9309727829153,37.36942246040061,-0.1134194430161557,-0.0032475714590498943,1.6930901125533637e-15,-0.02143882841364157,34.8109677325435,71.24320924162731,106.05417697417082,32.82375925751761,9.287109753879829,false,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,3.5,42.30512356606345,47.321963516543164,44.86410129260081,45.32714531998555,4.576065038008892e-7,1.0816810476544132e-8,6.448221576284872e-16,-0.02511399414112349,42.305124023669954,63.50903145884519,105.81415548251515,39.98059033855872,10.077420887256029,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,4.0,48.475153980594285,54.229584072552996,51.41736611474301,51.94262984604615,-3.3502657714734596e-7,-6.911305063238474e-9,2.0550643232798137e-16,-0.028759101496822634,48.47515364556771,56.53195084282294,105.00710448839064,46.163689477721974,9.717844579190915,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,4.5,54.55824284816821,61.036384382464675,57.87154206975688,58.46172740498397,-8.970218559056775e-7,-1.6441545934718367e-8,-7.03115393593458e-16,-0.03215965191587643,54.55824195114636,48.87914094446181,103.43738289560817,52.74518788454656,7.564370401146658,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.75,0.25,0.15,1.0,1.0,5.0,59.367623604465706,66.35908715254791,62.87404965428356,63.56873987753059,0.051527880700689366,0.0008679458191554324,-1.8930169931596907e-15,0.047990575722369984,59.419151485166395,42.35724887430008,101.77640035946648,58.38205249478512,4.377435229865001,false,100.0,0.08,0.6,0.27,1.0
