gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,0.25,3.03027297729773,13.80258502850282,2.7138826562023155e-5,-3.8191672047105385e-14,-3.8191672047105385e-14,2.7138826562023155e-5,1.7911803171095442e-6,1.7911803171095442e-6,15.151392025315213,76.09376307987674,91.24515510519196,16.60514687913888,-10.318195081550563,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,0.5,6.06065601560156,27.605661717126328,-5.1398613127418e-5,-7.72715225139109e-14,-7.72715225139109e-14,5.1398613127418e-5,-1.6961402526428108e-6,1.6961402526428108e-6,30.30322867939467,64.67622554155905,94.97945422095373,31.90503559738226,-7.203412272789167,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,1.0,12.007570707070707,54.70322274417197,0.0004445609825012298,-1.580957587066223e-13,-1.580957587066223e-13,0.0004445609825012298,7.404678154248939e-6,7.404678154248939e-6,60.038298096336035,41.43980821803164,101.47810631436766,59.16379431672109,3.6988072177980724,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,1.5,15.75042499249925,71.95489335424793,0.0018535258873271232,-2.913225216616411e-13,-2.913225216616411e-13,0.0018535258873271232,2.3536201571828303e-5,2.3536201571828303e-5,78.75397848838358,24.822901020363716,103.5768795087473,76.03432239115935,16.83552615623405,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,2.0,17.287778727872787,79.3542401936623,0.005320349164037452,-4.547473508864641e-13,-4.547473508864641e-13,0.005320349164037452,6.155040792440899e-5,6.155040792440899e-5,86.44421398852798,17.535549753141996,103.97976374166997,83.1356130057116,29.358413730505696,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,2.5,18.08961891189119,83.46793033918958,0.004062275436453433,-6.359357485052897e-13,-6.359357485052897e-13,0.004062275436453433,4.491278070853224e-5,4.491278070853224e-5,90.4521568348924,13.60652096750178,104.05867780239419,86.92418426328618,42.50884448151122,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,3.0,18.575087458745873,86.16833777158693,0.00779634608301194,-8.348877145181177e-13,-8.348877145181177e-13,0.00779634608301194,8.394411170689931e-5,8.394411170689931e-5,92.88323363981237,11.105113317229364,103.98834695704174,89.32080983860916,56.04156094477422,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,3.5,18.893139263926393,88.12086783729676,-0.014928698436818877,-1.0125233984581428e-12,-1.0125233984581428e-12,0.014928698436818877,-0.000158033011118729,0.000158033011118729,94.45076762119515,9.334968899483258,103.78573652067841,91.00553774301795,68.2209044828964,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,4.0,19.103800330033003,89.59366629228424,-0.007243799541953422,-1.2398970739013748e-12,-1.2398970739013748e-12,0.007243799541953422,-7.583621496049114e-5,7.583621496049114e-5,95.51175785062307,8.029179074129516,103.54093692475259,92.24540620106167,78.8936248736969,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,4.5,19.243074257425743,90.74756697884789,0.03262783117520485,-1.4281908988778014e-12,-1.4281908988778014e-12,0.03262783117520485,0.0003391124592538953,0.0003391124592538953,96.24799911830392,7.0253396472866285,103.27333876559055,93.197334635193,87.24248391196679,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,5.0,19.338783828382837,91.70685871623046,-0.012526599915233305,-1.6342482922482304e-12,-1.6342482922482304e-12,0.012526599915233305,-0.0001295489936326654,0.0001295489936326654,96.68139254199896,6.1908125628295885,102.87220510482855,93.9820357145829,86.54850388839357,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,5.5,19.393989348934895,92.48521238102734,0.017611361583163898,-1.8260948309034575e-12,-1.8260948309034575e-12,0.017611361583163898,0.00018161669851727647,0.00018161669851727647,96.98755810625764,5.528397483090288,102.51595558934793,94.6072809336767,83.51880892953419,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,6.0,19.423412291229123,93.14839114431162,0.019107681788142372,-2.0321522242738865e-12,-2.0321522242738865e-12,0.019107681788142372,0.00019674896976542764,0.00019674896976542764,97.13616913793376,4.966130902795761,102.10230004072952,95.13612239801188,73.40866629297818,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,6.5,19.43099304930493,93.71399737660151,0.03277018040000712,-2.2168933355715126e-12,-2.2168933355715126e-12,0.03277018040000712,0.00033729805076719273,0.00033729805076719273,97.18773542692466,4.491324531649383,101.67905995857404,95.58284219633893,59.70490737782597,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,7.0,19.424312381238128,94.21589553691439,-0.02369521209102743,-2.4158453015843406e-12,-2.4158453015843406e-12,0.02369521209102743,-0.0002439747840331743,0.0002439747840331743,97.09786669409961,4.06762776982535,101.16549446392496,95.97923403490522,40.15992172225049,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,7.5,19.398329782978298,94.63156888732834,0.0709066453988072,-2.6290081223123707e-12,-2.6290081223123707e-12,0.0709066453988072,0.000731059283887694,0.000731059283887694,97.06255556029029,3.729464297058911,100.7920198573492,96.29984169149778,26.962888102403525,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,8.0,19.37038698869887,95.03848572855051,-0.11035192803923621,-2.8279600883251987e-12,-2.8279600883251987e-12,0.11035192803923621,-0.0011393879544442564,0.0011393879544442564,96.7415830154551,3.3821887963969317,100.12377181185204,96.62199222503065,3.7985258620705675,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,8.5,19.32870282028203,95.38401765329547,-0.17303862581981377,-3.055333763768431e-12,-3.055333763768431e-12,0.17303862581981377,-0.0017904835873232068,0.0017904835873232068,96.47047547559033,3.096193580958449,99.56666905654879,96.89033126216167,-12.27731782154693,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,9.0,19.272057155715572,95.66271418135202,0.009424026079116743,-3.218758592993254e-12,-3.218758592993254e-12,0.009424026079116743,9.779989757161789e-5,9.779989757161789e-5,96.36970980465698,2.879818328482891,99.24952813313988,97.09840602504455,-20.672503477073136,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,9.5,19.213371287128712,95.93229679167823,0.03860692217912742,-3.417710559006082e-12,-3.417710559006082e-12,0.03860692217912742,0.0004018755647010341,0.0004018755647010341,96.10546335782269,2.6630800072993495,98.76854336512204,97.30371642978004,-31.620106524135714,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,10.0,19.147484698469846,96.16971263354488,0.12918169775102228,-3.602451670303708e-12,-3.602451670303708e-12,0.12918169775102228,0.0013493333436255023,0.0013493333436255023,95.86660519010024,2.4761524801154025,98.34275767021565,97.48212014918376,-40.0939761625274,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,10.5,19.084378387838782,96.41954842212218,-0.100189717820939,-3.865352482534945e-12,-3.865352482534945e-12,0.100189717820939,-0.0010499657445985592,0.0010499657445985592,95.32170222137297,2.266435399250355,97.58813762062333,97.67755031040639,-51.55427237649028,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,11.0,19.015151465146516,96.64204245750891,-0.274975275238333,-4.007461029686965e-12,-4.007461029686965e-12,0.274975275238333,-0.002892170233220009,0.002892170233220009,94.80078205049425,2.0835406606048963,96.88432271109914,97.84945530680146,-59.925883453242,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,11.5,18.93002295229523,96.79350154588045,0.1036149876784691,-4.277467269275803e-12,-4.277467269275803e-12,0.1036149876784691,0.0010947159223164702,0.0010947159223164702,94.75372974915462,1.9786500194451122,96.73237976859973,97.95451117384026,-62.28463413362526,100.0,0.08,0.6,0.27,1.0
0.02,0.0175,0.0025,0.0025,NaN,NaN,0.15,1.0,5.0,12.0,18.849274877487748,96.96452875173156,0.13865118880153204,-4.419575816427823e-12,-4.419575816427823e-12,0.13865118880153204,0.0014711567389483753,0.0014711567389483753,94.38502557624027,1.845681714359472,96.23070729059974,98.082024162219,-67.12929436420085,100.0,0.08,0.6,0.27,1.0
