gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,59.332625367799935,63.397685408982404,1.00908832782617,1.1449174941446927e-16,0.0009099528038891067,0.0040964782130978785,false,0.0,1.00908832782617,0.017007309580030928,0.017007309580030928,60.341713695626105,53.53970351936478,113.88141721499088,52.98644429556939,35.00256442865992,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,60.84327248514325,65.14559257748338,0.9493716013281812,3.0531133177191805e-16,-0.012028898930845786,-0.01392638034005373,true,0.0,0.9493716013281812,0.015603559153725653,0.015603559153725653,61.792644086471434,51.23602696623738,113.02867105270882,54.66988465046677,34.09990233868967,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,62.35391960248656,66.89280664631028,0.8876816596661783,-5.828670879282072e-16,-2.9848485229022614e-5,0.0017382857369479263,false,0.0,0.8876816596661783,0.014236180585362579,0.014236180585362579,63.24160126215274,48.846006076134614,112.08760733828736,56.42158197853726,32.88393334131199,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,63.864566719829874,68.63894492241046,0.8092522477464783,5.173812767100827e-16,0.0012124867307057446,0.022157867025105298,false,0.0,0.8092522477464783,0.012671380850301868,0.012671380850301868,64.67381896757635,46.363905915651515,111.03772488322787,58.24490643660988,31.24516876901311,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,66.8858609545165,72.13411898170467,0.5768729016122336,6.661338147750939e-16,-0.00316066005263288,-0.008381299361881754,true,0.0,0.5768729016122336,0.008624736130772344,0.008624736130772344,67.46273385612874,41.10151692275485,108.56425077888358,62.14083675991311,26.32135945599949,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,69.90715518920312,75.6292207557142,0.22968217913347644,-3.7470027081099033e-16,0.0011994755030844267,0.009204413528704823,false,0.0,0.22968217913347644,0.0032855317672682224,0.0032855317672682224,70.1368373683366,35.441220075182756,105.57805744351936,66.43126333884047,18.678723055290327,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,71.33397565973858,77.27957902827026,1.1508634199283718e-5,-3.5194730458843704e-16,0.00019304765979784257,-0.003611617735525961,false,0.0,1.1508634199283718e-5,1.773225919113764e-7,1.773225919113764e-7,71.33398716837281,32.63739546020399,103.9713826285768,68.6092512813872,13.853976316494144,100.0,0.08,0.6,0.27,1.0,true
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,71.41780230654643,77.3765661914619,-0.015285387972667763,-3.0531133177191805e-16,7.285957108273122e-5,-0.0036536876695296714,false,0.0,0.015285387972667763,-0.00021402770008321364,0.00021402770008321364,71.40251691857377,32.47021553695702,103.87273245553078,68.74038569182926,13.54221434279328,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,72.92844942388975,79.12472741143561,-0.3334942960567986,6.852157730108388e-16,-0.0017024103730848153,0.010775302911333605,false,0.0,0.3334942960567986,-0.00457289711616374,0.00457289711616374,72.59495512783295,29.415412147851004,102.01036727568395,71.16429149955358,7.335756190371012,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,74.43909654123306,80.87208090651727,-0.7505068741883889,-4.996003610813204e-16,-0.0008654048691869205,0.0045437962809894,false,0.0,0.7505068741883889,-0.010082159900646707,0.010082159900646707,73.68858966704467,26.294659182595804,99.98324884964047,73.70093542155351,-0.0636649656842847,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,75.94974365857637,82.61944256379275,-1.2954028013473646,-7.077671781985373e-16,0.00033135513346431444,1.3004103041643414e-5,false,0.0,1.2954028013473646,-0.017056052317578636,0.017056052317578636,74.654340857229,23.12866360855386,97.78300446578287,76.3469493140321,-8.747042330715871,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,77.46039077591968,84.36777401035413,-2.008836403959549,1.132774429812855e-15,0.00012794777770421418,0.011937430728937595,false,0.0,2.008836403959549,-0.025933724111601584,0.025933724111601584,75.45155437196013,19.94464940372431,95.39620377568444,79.09282695292325,-18.753921507180838,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.003,0.1,0.225,0.15,1.0,1.0,7.0,78.971037893263,86.11513243854988,-2.949532081742319,1.1102230246251565e-16,0.0006821403226867293,-0.0022398253446838682,false,0.0,2.949532081742319,-0.03734954181213747,0.03734954181213747,76.02150581152068,16.782162297750837,92.80366810927151,81.91648817373178,-30.011608878200626,100.0,0.08,0.6,0.27,1.0,false
