gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,0.25,2.9411040604060408,7.944680424647051,2.548784554079475e-5,-1.0658141036401503e-14,-1.0658141036401503e-14,2.548784554079475e-5,2.888693612705877e-6,2.888693612705877e-6,8.823337669063664,93.15645020162947,101.97978787069313,8.652045521266775,2.171375678907017,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,0.5,5.882278177817782,15.889557177418395,2.6316146158222864e-5,-2.3092638912203256e-14,-2.3092638912203256e-14,2.6316146158222864e-5,1.4912672359643301e-6,1.4912672359643301e-6,17.646860849599506,86.31236751291775,103.95922836251725,16.974790143750358,4.807622882822438,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,1.0,11.764546404640464,31.779086468115356,5.5324881408580495e-5,-3.907985046680551e-14,-3.907985046680551e-14,5.5324881408580495e-5,1.5675595557954783e-6,1.5675595557954783e-6,35.293694538802804,72.59213276799048,107.88582730679329,32.713930476186334,12.187107965115128,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,1.5,17.64029397939794,47.65034224888512,-0.0001375933399714313,-7.815970093361102e-14,-7.815970093361102e-14,0.0001375933399714313,-2.5999819907031455e-6,2.5999819907031455e-6,52.920744344853844,58.47565405980411,111.39639840465796,47.50669240904381,24.206836420983713,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,2.0,23.04919486948695,62.213304404806706,-0.0005180780873530466,-9.947598300641403e-14,-9.947598300641403e-14,0.0005180780873530466,-7.4923526293303814e-6,7.4923526293303814e-6,69.1470665303735,43.92982850175894,113.07689503213243,61.15048216589637,42.384608403625926,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,2.5,26.41817111711171,71.05957092476814,-0.0006021820959176694,-1.4210854715202004e-13,-1.4210854715202004e-13,0.0006021820959176694,-7.5980795345773815e-6,7.5980795345773815e-6,79.25391116923922,33.891981793401044,113.14589296264026,70.04576931078545,63.36564482047571,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,3.0,28.31931873187319,75.79238669995583,-0.001251463950438847,-1.9539925233402755e-13,-1.9539925233402755e-13,0.001251463950438847,-1.4730391436880779e-5,1.4730391436880779e-5,84.95670473166913,28.32077948870688,113.27748422037601,74.99875665175426,88.26180689498106,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,3.5,29.60028502850285,78.78720306032919,-0.0032170911840836425,-2.6290081223123707e-13,-2.6290081223123707e-13,0.0032170911840836425,-3.6228155471992085e-5,3.6228155471992085e-5,88.79763799432446,24.823843476492023,113.62148147081649,78.15215648031486,121.59472675419103,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,4.0,30.570241924192423,80.91044502619502,-0.00031130652092770106,-3.268496584496461e-13,-3.268496584496461e-13,0.00031130652092770106,-3.3944396176699528e-6,3.3944396176699528e-6,91.71041446605633,22.395745355020438,114.10615982107677,80.37288662580714,170.16725098396984,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,4.5,31.36038093809381,82.52976440654595,0.0013806938203231311,-4.121147867408581e-13,-4.121147867408581e-13,0.0013806938203231311,1.4675563869888952e-5,1.4675563869888952e-5,94.08252350810176,20.58392135033073,114.66644485843248,82.04887107493069,247.8496514267977,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,5.0,32.03310821082108,83.82004850078467,0.0031808365494043755,-4.654054919228656e-13,-4.654054919228656e-13,0.0031808365494043755,3.309946830084027e-5,3.309946830084027e-5,96.10250546901264,19.171691225212196,115.27419669422484,83.36861867182051,391.89783520633694,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,NaN,NaN,0.15,1.0,3.0,5.5,32.62830503050305,84.89306084225775,-0.015141511463696133,-5.471179065352771e-13,-5.471179065352771e-13,0.015141511463696133,-0.00015468687335061656,0.00015468687335061656,97.86977358004546,18.012266807729,115.88204038777445,84.45637758236325,745.5564459722266,100.0,0.08,0.6,0.27,1.0
