gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,0.25,3.03027297729773,3.2003362454126556,1.2064057739458178e-6,6.661338147750939e-16,6.661338147750939e-16,1.2064057739458178e-6,3.981178537326495e-7,3.981178537326495e-7,3.030274183703504,97.45762161590312,100.48789579960662,3.0155613863648707,0.5031423936692425,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,0.5,6.06065601560156,6.400791479840864,-2.0053234068839743e-6,3.1086244689504383e-15,3.1086244689504383e-15,2.0053234068839743e-6,-3.308756348688654e-7,3.308756348688654e-7,6.060654010278153,95.12387253312627,101.18452654340443,5.989704372118948,1.2609482543491701,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,1.0,12.121502100210021,12.801788446845796,-1.164051177582337e-5,4.440892098500626e-15,4.440892098500626e-15,1.164051177582337e-5,-9.603192475313503e-7,9.603192475313503e-7,12.121490459698245,90.26245314638571,102.38394360608396,11.839249429905676,2.7127720059825,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,1.5,18.18148809880988,19.20185555875418,1.3240211412579583e-5,7.105427357601002e-15,7.105427357601002e-15,1.3240211412579583e-5,7.282248482975526e-7,7.282248482975526e-7,18.181501339021292,85.06043777041425,103.24193910943555,17.61057715096678,3.962354678333524,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,2.0,24.243474297429742,25.604085124375466,-4.5073660135841465e-5,1.2434497875801753e-14,1.2434497875801753e-14,4.5073660135841465e-5,-1.8592079494406505e-6,1.8592079494406505e-6,24.243429223769606,79.43483472123265,103.67826394500226,23.383328675941094,4.855372817583192,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,2.5,30.298999849984998,31.99932996450408,2.944410006833209e-5,1.0658141036401503e-14,1.0658141036401503e-14,2.944410006833209e-5,9.717845544115105e-7,9.717845544115105e-7,30.299029294085067,73.32874536232781,103.62777465641287,29.238328618504262,5.2047692014496105,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,3.0,36.31080103010301,38.3473035664687,7.484141724489746e-5,7.105427357601002e-15,7.105427357601002e-15,7.484141724489746e-5,2.061133743176063e-6,2.061133743176063e-6,36.31087587152025,66.73561021082804,103.0464860823483,35.237374171597544,4.783369412024929,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,3.5,42.05185513551355,44.40256743385519,-4.636519369682901e-5,1.4210854715202004e-14,1.4210854715202004e-14,4.636519369682901e-5,-1.1025718971830276e-6,1.1025718971830276e-6,42.05180877031985,59.94326795073303,101.99507672105288,41.229253530861754,3.442862803336366,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,4.0,47.005549054905494,49.60660145391682,-2.4894366553951386e-5,2.842170943040401e-14,2.842170943040401e-14,2.4894366553951386e-5,-5.296048456932855e-7,5.296048456932855e-7,47.00552416053894,53.76919979598922,100.77472395652816,46.64416067348,1.4618956867789024,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,4.5,50.87553445344535,53.63901789014519,2.763058122923212e-5,3.552713678800501e-15,3.552713678800501e-15,2.763058122923212e-5,5.431015423438161e-7,5.431015423438161e-7,50.875562084026576,48.84891314025419,99.72447522428077,51.016124145659546,-0.5608711008368461,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,5.0,53.83534918491849,56.687431767285,-0.0001631908248924674,3.552713678800501e-14,3.552713678800501e-14,0.0001631908248924674,-3.0312950015783288e-6,3.0312950015783288e-6,53.8351859940936,45.10594401064079,98.94113000473439,54.411331254774986,-2.293673261913576,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,5.5,56.15900080008,59.04807778165038,9.341556976494303e-5,1.4210854715202004e-14,1.4210854715202004e-14,9.341556976494303e-5,1.6634122479759284e-6,1.6634122479759284e-6,56.159094215649766,42.22610785029083,98.3852020659406,57.08083434946886,-3.6833133466777856,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,6.0,58.06213111311131,60.95409033833584,-0.00036334369418966617,7.105427357601002e-15,7.105427357601002e-15,0.00036334369418966617,-6.25784288699003e-6,6.25784288699003e-6,58.06176776941712,39.9270674825551,97.98883525197223,59.25345231435283,-4.795540109964769,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,6.5,59.660870987098704,62.53102068899218,0.0002812256490898335,2.1316282072803006e-14,2.1316282072803006e-14,0.0002812256490898335,4.713736900533128e-6,4.713736900533128e-6,59.661152212747794,38.054875981902235,97.71602819465002,61.055645951862644,-5.661965897974275,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,7.0,61.053990299029905,63.885650797962406,-0.0007925418911227666,4.263256414560601e-14,4.263256414560601e-14,0.0007925418911227666,-1.2981000705130971e-5,1.2981000705130971e-5,61.05319775713878,36.46847574223591,97.52167349937469,62.60474781283389,-6.363363249108788,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,7.5,62.27463236323632,65.05381252326926,9.179421131477739e-5,2.1316282072803006e-14,2.1316282072803006e-14,9.179421131477739e-5,1.4740225326318887e-6,1.4740225326318887e-6,62.274724157447636,35.12603296789919,97.40075712534683,63.93659145514151,-6.889924106853973,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,8.0,63.37538748874888,66.09236223322053,-0.0003676293698831046,1.4210854715202004e-14,1.4210854715202004e-14,0.0003676293698831046,-5.800822439915974e-6,5.800822439915974e-6,63.375019859378995,33.9492267159298,97.32424657530879,65.11740094524119,-7.305815359947498,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,8.5,64.37003840384038,67.01620069355432,0.000515363754246323,7.105427357601002e-15,7.105427357601002e-15,0.000515363754246323,8.006267621172894e-6,8.006267621172894e-6,64.37055376759463,32.92129270158675,97.29184646918138,66.16233127817648,-7.600885832335857,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,9.0,65.2926691169117,67.8621767642746,-0.0014823172185742806,-2.1316282072803006e-14,-2.1316282072803006e-14,0.0014823172185742806,-2.270265925137896e-5,2.270265925137896e-5,65.29118679969312,31.98961527848099,97.2808020781741,67.116209370093,-7.834315469483832,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,9.5,66.13097294729474,68.61698546236063,0.001290955232590818,0.0,0.0,0.001290955232590818,1.952118916532027e-5,1.952118916532027e-5,66.13226390252733,31.17874973438289,97.31101363691022,67.95969071834152,-7.939669647096503,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,10.0,66.92497234723473,69.32389581070595,-0.00015393085598702783,2.842170943040401e-14,2.842170943040401e-14,0.00015393085598702783,-2.300051095850592e-6,2.300051095850592e-6,66.92481841637874,30.423606994694815,97.34842541107355,68.7477153675317,-8.016810375546047,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,10.5,67.66046589658966,69.96755438794891,0.0015363150208997922,7.105427357601002e-15,7.105427357601002e-15,0.0015363150208997922,2.270624360239926e-5,2.270624360239926e-5,67.66200221161056,29.750805563362185,97.41280777497275,69.45904112312657,-8.000471278268684,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,11.0,68.35599544954495,70.56800714000815,0.0023333717303586354,2.1316282072803006e-14,2.1316282072803006e-14,0.0023333717303586354,3.4135582621731375e-5,3.4135582621731375e-5,68.35832882127531,29.130546649723975,97.48887547099929,70.1191069145221,-7.9361311696114045,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,11.5,69.02206205620563,71.13660694887638,-0.00010070770009917851,0.0,0.0,0.00010070770009917851,-1.4590653640160857e-6,1.4590653640160857e-6,69.02196134850553,28.54623095890973,97.56819230741526,70.74227749452709,-7.850102196406883,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,12.0,69.644401540154,71.65793254620674,0.0019156633456276495,2.1316282072803006e-14,2.1316282072803006e-14,0.0019156633456276495,2.7506350880524967e-5,2.7506350880524967e-5,69.64631720349963,28.02411534840796,97.6704325519076,71.30747287976394,-7.674743996339695,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.3,1.0,1.0,12.5,70.2539202920292,72.1653974099122,-0.0035067203945260417,-4.263256414560601e-14,-4.263256414560601e-14,0.0035067203945260417,-4.991494253914117e-5,4.991494253914117e-5,70.25041357163468,27.51145386920183,97.76186744083651,71.85870668248926,-7.523239237468859,100.0,0.08,0.6,0.27,1.0
