gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,0.25,2.63031298129813,21.730364521678226,0.0002665566271318198,7.993605777301127e-15,7.993605777301127e-15,0.0002665566271318198,1.013402697804681e-5,1.013402697804681e-5,26.30339636960843,72.1285869651218,98.43198333473023,26.72240818328373,-2.1276647606907284,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,0.5,5.14092404240424,42.69878038255688,0.0007608083569863311,2.6645352591003757e-14,2.6645352591003757e-14,0.0007608083569863311,1.4799058509927452e-5,1.4799058509927452e-5,51.41000123239939,49.43890830727188,100.84890953967127,50.977250489928274,1.7470869751026186,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,1.0,7.947144664466447,70.53627749045833,-0.0006242892049357351,6.217248937900877e-14,6.217248937900877e-14,0.0006242892049357351,-7.855515802135565e-6,7.855515802135565e-6,79.47082235545953,19.665318269957,99.13614062541653,80.16332071644597,-4.207958981801696,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,1.5,8.43929387938794,83.6438220058114,0.006957704769348538,8.171241461241152e-14,8.171241461241152e-14,0.006957704769348538,8.244415787370526e-5,8.244415787370526e-5,84.39989649864874,7.965637143918997,92.36553364256774,91.37596370660934,-48.93856221384028,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,2.0,8.045134463446345,91.10967194134554,0.0018138497454174285,1.1723955140041653e-13,1.1723955140041653e-13,0.0018138497454174285,2.2545922055856084e-5,2.2545922055856084e-5,80.45315848420887,2.900509619385467,83.35366810359434,96.52023757877022,-85.16123632023998,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,2.5,7.243334283428343,95.98073197061015,0.019574732929697802,1.3855583347321954e-13,1.3855583347321954e-13,0.019574732929697802,0.0002702447818055539,0.0002702447818055539,72.45291756721312,0.70386670128077,73.1567842684939,99.03786544430726,-97.44485934944959,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,3.0,6.219311881188119,99.43726227177594,-0.005234155777507965,1.9895196601282805e-13,1.9895196601282805e-13,0.005234155777507965,-8.415972502263461e-5,8.415972502263461e-5,62.187884656103684,0.01597391596346398,62.20385857206715,99.97432005613453,-99.95775450323742,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,3.5,5.056955645564557,102.01324463418996,0.005326998275101857,2.3447910280083306e-13,2.3447910280083306e-13,0.005326998275101857,0.00010534002369141114,0.00010534002369141114,50.57488345392067,0.23231216577713099,50.8071956196978,99.54275735367085,-99.52997143555434,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,4.0,3.803010251025103,104.0062268503425,-0.06824336838955958,2.6290081223123707e-13,2.6290081223123707e-13,0.06824336838955958,-0.001794456598458144,0.001794456598458144,37.96185914186147,1.0302887829678085,38.992147924829275,97.3577019020495,-98.33926554097785,100.0,0.08,0.6,0.27,1.0
0.02,0.019,0.001,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,4.5,2.4821381638163817,105.5731949827671,-0.1322459647284937,3.410605131648481e-13,3.410605131648481e-13,0.1322459647284937,-0.00532790505606507,0.00532790505606507,24.689135673435324,2.207021807843219,26.896157481278543,91.7942858217593,-97.06945096490584,100.0,0.08,0.6,0.27,1.0
