gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,0.25,2.6193118811881186,20.834957784519084,0.00024828039276414415,-8.881784197001252e-16,-8.881784197001252e-16,0.00024828039276414415,9.478840398781542e-6,9.478840398781542e-6,26.19336709227395,69.49121736795016,95.6845844602241,27.374699111707468,-5.846921028318796,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,0.5,4.938103760376038,39.87861394509802,-4.732205262314437e-5,0.0,0.0,4.732205262314437e-5,-9.583041369616905e-7,9.583041369616905e-7,49.38099028170775,47.849506562141755,97.23049684384951,50.78755316967347,-5.471270914945759,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,1.0,7.412491199119912,65.07181920360684,-0.0029485065420544743,-8.881784197001252e-15,-8.881784197001252e-15,0.0029485065420544743,-3.9777538520444406e-5,3.9777538520444406e-5,74.12196348465706,21.182386080451646,95.30434956510871,77.77395661676432,-18.145311882944714,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,1.5,8.029332883288328,79.19280063485797,-0.0006702491644006159,0.0,0.0,0.0006702491644006159,-8.347507497112544e-6,8.347507497112544e-6,80.29265858371888,9.178975716411529,89.4716343001304,89.74090974395206,-53.42357184298658,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,2.0,7.798769826982698,88.26267905252425,-0.016210967983710134,0.0,0.0,0.016210967983710134,-0.00020786570630181134,0.00020786570630181134,77.97148730184327,3.437527848020288,81.40901514986356,95.77746046713347,-84.39509786646681,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,2.5,7.115521502150215,94.63424836847092,-0.0005181059749759243,-1.7763568394002505e-14,-1.7763568394002505e-14,0.0005181059749759243,-7.281349298422605e-6,7.281349298422605e-6,71.15469691552717,0.825661578670033,71.9803584941972,98.85293488954129,-97.13762210696105,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,3.0,6.16116606660666,99.38983670329758,-0.01263692080426182,-2.1316282072803006e-14,-2.1316282072803006e-14,0.01263692080426182,-0.00020510599239896422,0.00020510599239896422,61.59902374526234,0.012062156275071345,61.611085901537415,99.98042210083045,-99.96858893327331,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,3.5,5.024952445244525,103.0614277620181,0.052555220065059416,-7.105427357601002e-15,-7.105427357601002e-15,0.052555220065059416,0.0010458849240413454,0.0010458849240413454,50.3020796725103,0.33851519444604605,50.64059486695635,99.33153392977432,-99.31885440635068,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,4.0,3.7617861286128615,105.97629524930815,0.03520212221155106,-4.263256414560601e-14,-4.263256414560601e-14,0.03520212221155106,0.0009357821260437166,0.0009357821260437166,37.65306340834017,1.422818688514397,39.07588209685456,96.35883155500429,-97.71790120526191,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,4.5,2.404730423042304,108.33151874033315,-0.08981233304148617,-2.842170943040401e-14,-2.842170943040401e-14,0.08981233304148617,-0.003734819178935725,0.003734819178935725,23.957491897381555,3.0231211541866543,26.98061305156821,88.79520955135992,-96.0244326106301,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,5.0,0.969586908690869,110.22128629581931,0.02842529760921053,-4.973799150320701e-14,-4.973799150320701e-14,0.02842529760921053,0.0029316915641518114,0.0029316915641518114,9.7242943845179,4.93661333240172,14.66090771691962,66.32805125221167,-94.53162586905873,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,5.5,0.5005,117.86940189809118,-54.241936836458734,-2.842170943040401e-14,-2.842170943040401e-14,54.241936836458734,-10.837549817474274,10.837549817474274,-49.23693683645874,16.790588768191782,-32.44634806826696,151.748778422966,-88.74903953128457,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,6.0,0.5005,128.3135914246087,-164.14480227545158,-1.4210854715202004e-14,-1.4210854715202004e-14,164.14480227545158,-32.796164290799524,32.796164290799524,-159.1398022754516,47.28905609133793,-111.85074618411366,142.27871311068148,-81.75152729295046,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,6.5,0.5005,138.75778095112622,-314.94443015183276,-4.263256414560601e-14,-4.263256414560601e-14,314.94443015183276,-62.92596007029627,62.92596007029627,-309.93943015183277,98.77252592548714,-211.16690422634562,146.77462421839306,-75.90558051736961,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,7.0,0.5005,149.20197047764373,-512.1492418280304,-1.1368683772161603e-13,-1.1368683772161603e-13,512.1492418280304,-102.32752084476134,102.32752084476134,-507.14424182803043,176.39495796951985,-330.7492838585106,153.3319243844467,-70.94677906547905,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,7.5,0.5005,159.64616000416126,-761.262420188803,-7.105427357601002e-14,-7.105427357601002e-14,761.262420188803,-152.10038365410654,152.10038365410654,-756.257420188803,285.7318302561554,-470.5255899326477,160.72609787218073,-66.6301484204187,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,8.0,0.5005,170.0903495306788,-1067.805262570088,-8.526512829121202e-14,-8.526512829121202e-14,1067.805262570088,-213.34770480920844,213.34770480920844,-1062.8002625700879,432.76059602183557,-630.0396665482523,168.6878333221091,-62.782894882967845,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,8.5,0.5005,180.53453905719633,-1437.335427281845,-5.684341886080802e-14,-5.684341886080802e-14,1437.335427281845,-287.17990555081826,287.17990555081826,-1432.330427281845,623.8430237830644,-808.4874034987806,177.16174934616717,-59.2879569134654,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,9.0,0.5005,190.978728583714,-1875.4580811720964,-4.263256414560601e-14,-4.263256414560601e-14,1875.4580811720964,-374.7168993350843,374.7168993350843,-1870.4530811720963,865.7091976125847,-1004.7438835595116,186.162176429045,-56.06547520037219,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,1.0,10.0,9.5,0.5005,201.4229181102314,-2387.832718610761,-8.526512829121202e-14,-8.526512829121202e-14,2387.832718610761,-477.0894542678844,477.0894542678844,-2382.8277186107607,1165.4429759616833,-1217.3847426490775,195.73333188205012,-53.05985319779681,100.0,0.08,0.6,0.27,1.0
