gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,44.95761366209567,2.2530549349582287,-1.8027353894082903,-1.8027353894082903,-1.2821944197923922,true,0.0,2.2530549349582287,0.037863223751343225,0.037863223751343225,61.75815544500923,61.130989276680204,122.88914472168943,50.25517557704116,59.85366288693381,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,48.87383285546414,2.278346003514983,-1.8778802631767817,-1.8778802631767817,-1.5548438902739057,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,61.003384167823775,122.78683068138976,50.317649026940984,59.62555124045541,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,52.790052048832614,2.278346003514983,-1.5718093726095672,-1.5718093726095672,-1.2726043685525164,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,60.72717166550324,122.51061817906923,50.43109522413756,58.90279505989457,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,56.70627124220108,2.278346003514983,-1.0459178920924894,-1.0459178920924894,-0.6589878563656322,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,60.31169388914152,122.0951404027075,50.60270729022063,57.81562801195761,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,60.62249043556955,2.278346003514983,-0.28178420646307767,-0.28178420646307767,-0.056817119415999304,true,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,59.7199176768108,121.50336419037679,50.84916530933331,56.2671466384586,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,64.53870962893802,2.278346003514983,0.5707497891495145,0.5707497891495145,0.05568338873206063,false,0.0,2.278346003514983,0.038288247292854294,0.038288247292854294,61.783446513565984,58.85600987037334,120.63945638393932,51.21329983197038,54.006587462853894,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,68.4549288223065,2.275239899334018,1.3536561240331968,1.00169419842946,0.1323882892578184,false,0.0,2.275239899334018,0.03823604833588521,0.03823604833588521,61.78034040938502,57.55795379493801,119.33829420432303,51.769082859194256,50.5977667291198,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,72.37114801567498,2.169787736336268,2.0297271539681674,1.0016967855447658,0.2028876819594984,false,0.0,2.169787736336268,0.0364638949894685,0.0364638949894685,61.67488824638727,55.64381445516889,117.31870270155616,52.57038036235393,45.18891637654154,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,76.28736720904344,1.971972371778854,2.6269123810368784,1.0017003255298196,0.2688385532933631,false,0.0,1.971972371778854,0.03313955198589688,0.03313955198589688,61.477072881829855,52.976230957281786,114.45330383911164,53.713672580608865,37.518706184438514,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,9.5,59.505100510051,80.20358640241191,1.6606933848035297,3.1575701277765713,1.0017050935044085,0.3306627545648122,false,0.0,1.6606933848035297,0.027908420800382014,0.027908420800382014,61.16579389485453,49.38250264880574,110.54829654366027,55.329476624452134,27.162384921942916,100.0,0.08,0.6,0.27,1.0
