gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,44.92108433531342,1.5515617868048608,-2.3070230314883475,-2.3070230314883475,-2.1861271395757895,true,0.0,1.5515617868048608,0.02636708198112257,0.02636708198112257,60.39621467314612,58.23164485352957,118.62785952667569,50.912336203423536,47.0355532253752,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,48.834025310365085,1.5741633418979148,-2.238702730150041,-2.238702730150041,-2.308982248597044,true,0.0,1.5741633418979148,0.026751170491878324,0.026751170491878324,60.41881622823917,58.107806744932134,118.5266229731713,50.974890461457825,46.80664196402613,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,52.746966285416754,1.5741633418979148,-1.7819178575404735,-1.7819178575404735,-1.7138455340335494,true,0.0,1.5741633418979148,0.026751170491878324,0.026751170491878324,60.41881622823917,57.86818326111515,118.28699948935432,51.0781543948765,46.20124449739467,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,56.659907260468415,1.5741633418979148,-1.1528208985692818,-1.1528208985692818,-0.8441157209899977,true,0.0,1.5741633418979148,0.026751170491878324,0.026751170491878324,60.41881622823917,57.50222956618098,117.92104579442015,51.23666926561307,45.276679691439426,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,60.572848235520084,1.5741633418979148,-0.35320385724826653,-0.35320385724826653,-0.09546100532780122,true,0.0,1.5741633418979148,0.026751170491878324,0.026751170491878324,60.41881622823917,56.971744217707084,117.39056044594625,51.46820664175947,43.9364333978145,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,64.48578921057175,1.5741633418979148,0.4933017757677689,0.4933017757677689,0.04715133559871914,false,0.0,1.5741633418979148,0.026751170491878324,0.026751170491878324,60.41881622823917,56.18720935484116,116.60602558308034,51.81448893924569,41.95434294950999,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,68.39873018562342,1.5707230863684316,1.2649005050866604,1.0017917756317236,0.12075759982615897,false,0.0,1.5707230863684316,0.026692707142011544,0.026692707142011544,60.41537597270969,55.00310647181435,115.41848244452405,52.344628601184716,38.950685584115384,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,72.31167116067509,1.4782665394494572,1.9353129733939214,1.0017949296920552,0.18870966444999315,false,0.0,1.4782665394494572,0.025121510059796535,0.025121510059796535,60.322919425790715,53.25475872229757,113.57767814808828,53.11159763905251,34.22045662531428,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,76.22461213572676,1.3052709610433197,2.5285297308902877,1.0017992504491504,0.2522895364317792,false,0.0,1.3052709610433197,0.022181640931155752,0.022181640931155752,60.14992384738458,50.80803018798785,110.95795403537244,54.2096547924895,27.497950050098563,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,80.13755311077843,1.0340623618770053,3.0563342102934286,1.0018050741275617,0.3118720526110864,false,0.0,1.0340623618770053,0.017572749793839416,0.017572749793839416,59.87871524821826,47.49235174517486,107.37106699339313,55.76801732994121,18.371961513684543,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,84.05049408583008,0.6885674982480623,3.526865418217691,1.0018128163667062,0.3676360540597908,false,0.0,0.6885674982480623,0.011701445492048936,0.011701445492048936,59.53322038458932,43.05941961979917,102.5926400043885,58.02874395477369,6.406835505638209,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,87.96343506088175,0.39833352748791384,3.948417448218032,1.001822970820804,0.41990796987634316,false,0.0,0.39833352748791384,0.006769239139829698,0.006769239139829698,59.24298641382917,37.11044986650381,96.35343628033297,61.485078997562916,-8.947082719780841,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,91.87637603593342,0.36302856460956434,4.328227282710601,1.001836137632272,0.4690181549001096,false,0.0,0.36302856460956434,0.006169270219177872,0.006169270219177872,59.20768145095082,28.977318419847265,88.1849998707981,67.1403090522168,-28.963786686935713,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,94.48155993014227,0.011354958079103028,4.5609150717366465,1.0018469139240938,0.5001026811943539,false,0.0,0.011354958079103028,0.00019296499379536125,0.00019296499379536125,58.85600784442036,21.848025210750013,80.70403305517037,72.9282114119199,-46.89862585979725,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,95.78931701098509,0.06308895473834042,4.672210072888079,1.0018530188798915,0.5152484662376682,false,0.0,0.06308895473834042,0.0010721272306626916,0.0010721272306626916,58.9077418410796,17.59970019467691,76.50744203575651,76.99609380947344,-57.17027736316719,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,58.84465288634126,99.70225798603676,1.0176497758471896,4.9603950552026905,1.0018744719407175,0.5560560190462494,false,0.0,1.0176497758471896,0.017293835989019856,0.017293835989019856,59.86230266218845,1.4644790020301843,61.32678166421863,97.61200740966872,-96.35136268604383,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,63.90838952316284,49.014432404543,6.438225805419684,-2.5648302335148077,-2.5648302335148077,-2.9967362137160594,true,0.0,6.438225805419684,0.10941054946581381,0.10941054946581381,65.28287869176094,51.7612915402634,117.04417023202434,55.776275368817096,49.09442254931265,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.25,0.15,1.0,1.0,8.0,63.90838952316284,52.656258661361356,6.438225805419684,-2.452978007121651,-2.452978007121651,-3.017002993912169,true,0.0,6.438225805419684,0.10941054946581381,0.10941054946581381,65.28287869176094,51.51286745291794,116.79574614467887,55.894911284605186,48.378856056515595,100.0,0.08,0.6,0.27,1.0
