c,p,vb,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,count,time
9.0,57.22899789978998,43.24611342807581,59.35368706675526,2.1246891669652825,2.1246891669652825,0.03712609419940725,0.03712609419940725,1,77091397
9.0,57.22899789978998,45.12964393065913,59.332194083293565,2.1031961835035844,2.1031961835035844,0.036750533133331396,0.036750533133331396,1,77091397
9.0,57.22899789978998,47.01317443324244,59.3331874770958,2.1041895773058172,2.1041895773058172,0.036767891357984785,0.036767891357984785,1,77091397
9.0,57.22899789978998,48.89670493582576,59.33315249460844,2.1041545948184606,2.1041545948184606,0.0367672800859262,0.0367672800859262,1,77091397
9.0,57.22899789978998,50.78023543840908,59.33373705148451,2.104739151694531,2.104739151694531,0.03677749443350388,0.03677749443350388,1,77091397
9.0,57.22899789978998,52.66376594099239,59.33318783824515,2.104189938455171,2.104189938455171,0.03676789766858548,0.03676789766858548,1,77091397
9.0,57.22899789978998,54.54729644357571,59.333733874237204,2.104735974447223,2.104735974447223,0.03677743891536754,0.03677743891536754,1,77091397
9.0,57.22899789978998,56.43082694615903,59.33281286706205,2.103814967272072,2.103814967272072,0.03676134554995926,0.03676134554995926,1,77091397
9.0,57.22899789978998,58.31435744874234,59.33341333349017,2.10441543370019,2.10441543370019,0.03677183789562586,0.03677183789562586,1,77091397
9.0,57.22899789978998,60.19788795132566,59.332610422266825,2.103612522476844,2.103612522476844,0.03675780809862064,0.03675780809862064,1,77091397
9.0,57.22899789978998,62.08141845390898,59.33218724641047,2.103189346620489,2.103189346620489,0.03675041366796687,0.03675041366796687,1,77091397
9.0,57.22899789978998,63.9649489564923,59.33158724848496,2.102589348694977,2.102589348694977,0.03673992950875509,0.03673992950875509,1,77091397
9.0,57.22899789978998,65.84847945907562,59.32813763168047,2.0991397318904887,2.0991397318904887,0.036679652080683946,0.036679652080683946,1,77091397
9.0,57.22899789978998,67.73200996165893,59.325145268135145,2.0961473683451644,2.0961473683451644,0.03662736454018631,0.03662736454018631,1,77091397
9.0,57.22899789978998,69.61554046424224,59.31717352660351,2.0881756268135305,2.0881756268135305,0.03648806904622025,0.03648806904622025,1,77091397
9.0,57.22899789978998,71.49907096682557,59.30275842673843,2.0737605269484476,2.0737605269484476,0.0362361845052691,0.0362361845052691,1,77091397
9.0,57.22899789978998,73.38260146940888,59.28182624261679,2.052828342826807,2.052828342826807,0.03587042265568554,0.03587042265568554,1,77091397
9.0,57.22899789978998,75.2661319719922,59.2493063925866,2.020308492796616,2.020308492796616,0.035302181882238236,0.035302181882238236,1,77091397
9.0,57.22899789978998,77.14966247457552,59.202974331587185,1.9739764317972046,1.9739764317972046,0.03449259124288193,0.03449259124288193,1,77091397
9.0,57.22899789978998,79.03319297715883,59.13943276432087,1.9104348645308917,1.9104348645308917,0.033382287557719104,0.033382287557719104,1,77091397
9.0,57.22899789978998,80.91672347974215,59.053521330795824,1.8245234310058436,1.8245234310058436,0.03188110045541334,0.03188110045541334,1,77091397
9.0,57.22899789978998,82.80025398232547,58.93891668416083,1.7099187843708492,1.7099187843708492,0.029878537928708416,0.029878537928708416,1,77091397
9.0,57.22899789978998,84.68378448490878,58.795690534604574,1.5666926348145935,1.5666926348145935,0.02737585301699548,0.02737585301699548,1,77091397
9.0,57.22899789978998,86.5673149874921,58.64813346124152,1.4191355614515402,1.4191355614515402,0.02479749101908961,0.02479749101908961,1,77091397
9.0,57.22899789978998,88.45084549007542,58.52452015132448,1.2955222515345,1.2955222515345,0.02263751418123738,0.02263751418123738,1,77091397
9.0,57.22899789978998,90.33437599265874,58.42748549286393,1.1984875930739491,1.1984875930739491,0.0209419636383035,0.0209419636383035,1,77091397
