gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,0.5,5.882349643328417,6.432060759067192,6.3056156593884385,6.387616312764598,1.3628373007890104e-7,2.3168247102324143e-8,-2.675471667581906e-16,0.003389714304750506,5.882349779612147,95.437292767275,101.31964254688714,5.805734832601688,1.402120158968101,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,1.0,11.764708206835412,12.863671790571777,12.611241602047427,12.77524280499636,-9.605948392277242e-8,-8.165054520175936e-9,1.7982684788711434e-16,0.006593789759381516,11.764708110775928,90.87059023549892,102.63529834627485,11.462633519204777,2.986671534541263,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,1.5,17.647050850512294,19.295074036962518,18.916849192167987,19.162851129947448,3.294789294727707e-7,1.867048110552738e-8,4.424448024058077e-16,0.009065224094382911,17.647051179991223,86.28728672360715,103.93433790359838,16.9790384351698,4.777409868099913,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,2.0,23.529354449078465,25.72631202034467,25.22241177069673,25.550414897671466,-7.4253335924368e-8,-3.1557744639813594e-9,-1.1596576743485193e-16,0.01104206120575785,23.52935437482513,81.65792027892503,105.18727465375017,22.369012270997416,6.783354071804082,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,2.5,29.347224902957887,32.082228877647815,31.453695179436888,31.864449298813852,-1.3840725543445842e-7,-4.716195684332267e-9,-1.0396774630157648e-15,0.013532138017966707,29.34722476455063,76.98671790468362,106.33394266923425,27.599112783618914,8.964888708371998,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,3.0,34.5621799951715,37.73725132367424,36.989931765070004,37.49045295334055,-3.8977284333441276e-7,-1.1277438037440517e-8,1.6248841636143167e-16,0.015762054757927062,34.562179605398654,72.7985284976402,107.36070810303886,32.19257791428479,11.2484004794972,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,3.5,40.981189821017544,44.791920997396375,43.91421461833511,44.490491389562635,-4.56828203709847e-7,-1.1147265506565621e-8,7.162338894763584e-16,0.018630453222677316,40.98118936418934,67.17042517218141,108.15161453637074,37.89235097401862,13.811892256982583,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,4.0,47.0517955723559,51.442138953392224,50.436853790677816,51.09294049443121,6.970476604806208e-7,1.4814475239498695e-8,-1.3699171249648828e-18,0.021401420915520664,47.05179626940356,61.593291941221544,108.6450882106251,43.307798856204585,16.327443806426032,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,4.5,52.94322051886648,57.88354954898936,56.752931549801225,57.49091329837382,-3.857064712065039e-7,-7.2852853949271225e-9,-8.981296722267459e-17,0.0239480242604683,52.94322013316001,55.6928401136632,108.6360602468232,48.73448099357801,18.35242503048722,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.1,0.2,0.15,1.0,1.0,5.0,58.80888767376943,64.29742757356794,63.03931547067565,63.85949200537057,-4.563287347991718e-8,-7.759519910163313e-10,-1.0544974559967003e-15,-0.008521725318221547,58.80888762813656,49.03130925028042,107.84019687841698,54.533364487863345,19.033710009182503,true,100.0,0.08,0.6,0.27,1.0
