gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,48.5718578754317,2.7071293902936517,5.310629670711647,-0.459191283038494,0.3864872722416004,false,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,50.61514244564455,117.22587009050049,56.822549146729514,51.591031716049415,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,50.40857723702342,2.7071293902936517,3.1229899287028022,-0.08510542066096487,0.23289642318326395,false,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,50.669699469174276,117.28042711403022,56.796116184068126,51.75442857881849,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,52.24529659861515,2.7071293902936517,1.6946064709839201,0.18720485099385512,0.12989810663942428,false,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,50.687464054099294,117.29819169895524,56.78751452180251,51.80763304741567,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,54.082015960206874,2.7071293902936517,0.7663617265304563,0.3564212418187041,0.06108661921537874,false,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,50.665993126626155,117.2767207714821,56.79791113417072,51.74332817953844,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,55.9187353217986,2.7071293902936517,0.00621939361565527,0.00621939361565527,0.0026320291951301574,false,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,50.599769788729745,117.21049743358569,56.83000166653094,51.5449910094677,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,57.755454683390326,2.7071293902936517,-0.47506317020704747,-0.47506317020704747,-0.17223253126591268,true,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,50.48927620293795,117.10000384779389,56.88362549623508,51.21406560140089,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,59.592174044982045,2.7071293902936517,-0.8930030951980117,-0.8930030951980117,-0.6500213330343376,true,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,50.3477615253324,116.95848917018834,56.952452205439755,50.79023283229969,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,61.42889340657377,2.7071293902936517,-1.0631692661472012,-1.0631692661472012,-0.9121021608451312,true,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,50.17687602244318,116.78760366729912,57.03578595089125,50.278435207387105,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,63.2656127681655,2.7071293902936517,-0.9716868981659409,-0.9716868981659409,-0.7561705401649494,true,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,49.975852297999296,116.58657994285524,57.13412956920523,49.67637439484318,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,65.10233212975723,2.7071293902936517,-0.6793418711280317,-0.6793418711280317,-0.37730913548634226,true,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,49.73965080824081,116.35037845309675,57.25011687152192,48.968957092524846,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,66.93905149134895,2.7071293902936517,-0.2462043002388812,-0.2462043002388812,-0.05162880291145836,true,0.0,2.7071293902936517,0.042362706705649095,0.042362706705649095,66.61072764485594,49.45676775183195,116.06749539668789,57.389648512012904,48.12172971542004,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,68.77577085294067,2.7033690160761026,0.2684737368301182,0.2684737368301182,0.02559303132214042,false,0.0,2.7033690160761026,0.04230386222239215,0.04230386222239215,66.60696727063839,49.10912011928385,115.71608738992225,57.56068043175059,47.06397144965963,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,70.6124902145324,2.5864906201367504,0.8033527799809166,0.8033527799809166,0.07315710566281801,false,0.0,2.5864906201367504,0.040474882335003605,0.040474882335003605,66.49008887469904,48.67818458067957,115.16827345537861,57.73299093561588,45.26503636091748,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,72.44920957612413,2.3464073893231827,1.3157436431911065,1.004630577220809,0.119833709602468,false,0.0,2.3464073893231827,0.0367179228308269,0.0367179228308269,66.25000564388547,48.150256133246,114.40026177713148,57.9107115794457,42.667449437728756,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,74.28592893771585,2.109115515456857,1.7867679261018852,1.0046390788696211,0.1637935349740967,false,0.0,2.109115515456857,0.03300464407426823,0.03300464407426823,66.01271377001915,47.50953874646675,113.5222525164859,58.14958063876742,39.78620836328395,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,76.12264829930757,1.8206741379074955,2.22248169532167,1.0046495079189812,0.20542488607620396,false,0.0,1.8206741379074955,0.028490948673262097,0.028490948673262097,65.72427239246979,46.748139278498336,112.47241167096811,58.43590567324416,36.38846653755059,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,77.9593676608993,1.4837795016931992,2.630002213787677,1.004662182451265,0.24524612263231152,false,0.0,1.4837795016931992,0.023219029009642147,0.023219029009642147,65.38737775625549,45.858725043338346,111.24610279959384,58.7772300428795,32.49133428954902,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,11.0,63.90359825456229,79.79608702249104,1.0967604557721344,3.014786716931752,1.0046774982601234,0.2836536938015351,false,0.0,1.0967604557721344,0.017162733957533184,0.017162733957533184,65.00035871033442,44.83212380042833,109.83248251076276,59.18136167409753,28.093095095994624,100.0,0.08,0.6,0.27,1.0
