gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.005,0.5,0.225,0.15,1.0,1.0,3.4402940294029403,40.07149557107101,44.75593163025805,42.92230421189854,43.43745939008165,-0.01864550133951326,-0.0002710062291823393,0.0009267983834212365,40.07149589986522,40.0528500697315,66.38840911593198,66.37616754855709,106.42901761828858,37.63339262735888,10.724475852091263,100.0,0.08,0.6,0.27,1.0,0.01864550133951326,-0.00046530585079969134,0.00046530585079969134,-0.0002710062291823393,false,0.0
