gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.0185,0.0015,0.015000000000000001,NaN,NaN,0.25,100.0,0.08,0.6,0.27,1.0,1.0,1.0,2.5654815481548154,27.004982750386095,31.1983285485959,27.004986440635363,27.0049856452726,2.8948865065103746e-6,2.8948865065103746e-6,1.0719823572073884e-7,1.0719823572073884e-7,3.375077994860476e-14,NaN,67.93934708055016,67.93933778762953,false,94.94432343290212,28.442970225973784,-6.926057364040306,NaN,NaN,NaN
