gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,0.25,2.9411040604060408,14.414727730773484,-4.4696631654517205e-5,2.1316282072803006e-14,2.1316282072803006e-14,4.4696631654517205e-5,-3.039445782026938e-6,3.039445782026938e-6,14.705475605398549,63.506282590137495,78.21175819553605,18.80212891856185,-25.54471340230956,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,0.5,5.851535103510351,28.69057778187644,7.198879767855715e-5,4.085620730620576e-14,4.085620730620576e-14,7.198879767855715e-5,2.4605098117029456e-6,2.4605098117029456e-6,29.257747506349432,51.591258604736375,80.8490061110858,36.18813503551244,-27.07150707511481,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,1.0,10.384288378837883,51.41013033046579,0.0007442796069625501,1.0302869668521453e-13,1.0302869668521453e-13,0.0007442796069625501,1.4334725304418852e-5,1.4334725304418852e-5,51.922186173796376,31.51353417115567,83.43572034495205,62.23016468142439,-34.453063350438796,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,1.5,12.687878737873787,64.0367412431927,-0.002408313824005859,1.829647544582258e-13,1.829647544582258e-13,0.002408313824005859,-3.7962434442519584e-5,3.7962434442519584e-5,63.43698537554493,20.8267499619012,84.26373533744612,75.28385149495509,-43.03875056305865,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,2.0,13.91076102610261,71.77024927665279,0.003966480705713593,2.7355895326763857e-13,2.7355895326763857e-13,0.003966480705713593,5.702751557978399e-5,5.702751557978399e-5,69.55777161121877,14.833964327338652,84.39173593855742,82.42249177320072,-51.271752718321494,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,2.5,14.611571107110711,77.13998018163348,0.003216601258969831,3.552713678800501e-13,3.552713678800501e-13,0.003216601258969831,4.402813681554716e-5,4.402813681554716e-5,73.06107213681253,10.992563525713432,84.05363566252596,86.92196543425152,-59.19450253721876,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,3.0,15.01031098109811,81.14203313579631,0.0017818232119850563,4.583000645652646e-13,4.583000645652646e-13,0.0017818232119850563,2.3741323070905537e-5,2.3741323070905537e-5,75.05333672870253,8.327963474346959,83.38130020304949,90.01219283692295,-66.61692434062417,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,3.5,15.215511501150115,84.26780136925245,-0.004522730527867225,5.826450433232822e-13,5.826450433232822e-13,0.004522730527867225,-5.944894494707403e-5,5.944894494707403e-5,76.07303477522271,6.381664769464795,82.4546995446875,92.26039897700899,-73.32856586903743,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,4.0,15.283418291829182,86.77194720472062,0.015177450541500548,6.821210263296962e-13,6.821210263296962e-13,0.015177450541500548,0.00019861329778057195,0.00019861329778057195,76.43226890968741,4.923965367178141,81.35623427686555,93.94764837514325,-79.107172649292,100.0,0.08,0.6,0.27,1.0
0.02,0.015,0.005,0.005,NaN,NaN,0.25,1.0,5.0,4.5,15.259095859585958,88.85850841356842,-0.0068829215394003995,7.815970093361102e-13,7.815970093361102e-13,0.0068829215394003995,-9.021401533533798e-5,9.021401533533798e-5,76.28859637639039,3.7856977830200265,80.07429415941041,95.2722683068757,-84.03427379030998,100.0,0.08,0.6,0.27,1.0
