gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,0.25,2.6316331133113313,15.947270755582457,-0.0001022447315328634,3.1086244689504383e-15,3.1086244689504383e-15,0.0001022447315328634,-5.550314040775067e-6,5.550314040775067e-6,18.421329548447787,83.28063924453872,101.7019687929865,18.113051071748913,2.086291408729535,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,0.5,5.263136263626363,31.89383904417392,-0.0004013334145298586,1.1546319456101628e-14,1.1546319456101628e-14,0.0004013334145298586,-1.0893380308062478e-5,1.0893380308062478e-5,36.84155251197001,67.28567547548869,104.1272279874587,35.38128616696421,6.534720455630105,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,1.0,10.151765126512652,61.76341661089813,0.0007421436977921303,1.4210854715202004e-14,1.4210854715202004e-14,0.0007421436977921303,1.0443556064859328e-5,1.0443556064859328e-5,71.06309802928635,36.13876743389692,107.20186546318328,66.28904984278637,24.888170373152295,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,1.5,12.433053255325532,77.53997653327043,-0.0024395798593843665,1.4210854715202004e-14,1.4210854715202004e-14,0.0024395798593843665,-2.803103962690747e-5,2.803103962690747e-5,87.02893320741934,18.83601044749407,105.86494365491342,82.20750911756627,45.21558441336613,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,2.0,13.103520302030203,84.60983785067016,0.003245769490192174,1.5987211554602254e-14,1.5987211554602254e-14,0.003245769490192174,3.538601422015566e-5,3.538601422015566e-5,91.72788788370161,11.496112357565181,103.2240002412668,88.86294628119897,38.974329602165405,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,2.5,13.222132163216322,88.69684972112033,-0.016465165444699892,2.4868995751603507e-14,2.4868995751603507e-14,0.016465165444699892,-0.00017789615646436052,0.00017789615646436052,92.53845997706956,7.559418417483542,100.0978783945531,92.44797338492351,1.311772023634683,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,3.0,13.083938343834383,91.39579330416971,0.006645152487209316,1.4210854715202004e-14,1.4210854715202004e-14,0.006645152487209316,7.255517973455651e-5,7.255517973455651e-5,91.5942135593279,5.149990304914603,96.74420386424251,94.6766936940828,-38.732796255732325,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,3.5,12.805730523052306,93.33794289922898,0.024699151634550276,2.842170943040401e-14,2.842170943040401e-14,0.024699151634550276,0.0002755368174549217,0.0002755368174549217,89.6648128130007,3.54516991462301,93.2099827276237,96.19657700722611,-65.69805799857693,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,4.0,12.441754125412542,94.8165021199309,0.005067916760140179,3.197442310920451e-14,3.197442310920451e-14,0.005067916760140179,5.819019579503611e-5,5.819019579503611e-5,87.09734679464793,2.4228001854275973,89.52014698007554,97.29356992011324,-81.22246528006649,100.0,0.08,0.6,0.27,1.0
0.02,0.01985,0.00015000000000000001,0.015000000000000001,NaN,NaN,0.15,1.0,7.0,4.5,12.018771827182718,95.97612673140848,0.0016829763134467157,2.842170943040401e-14,2.842170943040401e-14,0.0016829763134467157,2.0004139448880977e-5,2.0004139448880977e-5,84.13308576659247,1.6264064003236598,85.75949216691613,98.10352608296917,-89.74969942864324,100.0,0.08,0.6,0.27,1.0
