gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,0.25,2.9411040604060408,3.2986133038757175,2.9923556552624575e-6,1.2878587085651816e-14,1.2878587085651816e-14,2.9923556552624575e-6,1.0174259712692183e-6,1.0174259712692183e-6,2.941107052761696,90.21882374810919,93.15993080087088,3.1570515644202284,-7.047338982989859,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,0.5,5.882278177817782,6.59731110730748,3.089600832950623e-6,2.6201263381153694e-14,2.6201263381153694e-14,3.089600832950623e-6,5.252388172666816e-7,5.252388172666816e-7,5.882281267418615,87.9375753135103,93.81985658092891,6.2697615214798,-6.566397382230282,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,1.0,11.764546404640464,13.194610212179803,6.5904272084083004e-6,5.3290705182007514e-14,5.3290705182007514e-14,6.5904272084083004e-6,5.601939064823392e-7,5.601939064823392e-7,11.764552995067673,83.37508079506303,95.1396337901307,12.365564724601732,-5.508405493313373,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,1.5,17.64745189518952,19.79267795541203,-1.6243712821051304e-5,7.549516567451064e-14,7.549516567451064e-14,1.6243712821051304e-5,-9.204565575543029e-7,9.204565575543029e-7,17.647435651476698,78.8109119150077,96.45834756648439,18.295394952016068,-4.300597633519976,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,2.0,23.52833773377338,26.38830968681766,4.4384400613495245e-5,9.947598300641403e-14,9.947598300641403e-14,4.4384400613495245e-5,1.8864231343374657e-6,1.8864231343374657e-6,23.528382118173994,74.24316109053964,97.77154320871364,24.064652501135,-2.9140965668204677,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,2.5,29.41106600660066,32.98616367813938,2.8873794864381352e-5,1.2789769243681803e-13,1.2789769243681803e-13,2.8873794864381352e-5,9.817323472022833e-7,9.817323472022833e-7,29.411094880395524,69.65358968444656,99.06468456484208,29.688778609237588,-1.3250176264572144,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,3.0,35.293149464946495,39.58323992372578,4.0010149724878374e-5,1.580957587066223e-13,1.580957587066223e-13,4.0010149724878374e-5,1.1336520070167398e-6,1.1336520070167398e-6,35.29318947509622,65.0106029065553,100.30379238165153,35.186296187892054,0.46949058250154163,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,3.5,41.17597744774478,46.18121418065403,2.0341818775193587e-5,1.723066134218243e-13,1.723066134218243e-13,2.0341818775193587e-5,4.940215153607171e-7,4.940215153607171e-7,41.17599778956355,60.24369480396579,101.41969259352933,40.599608159520905,2.413458010644276,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,4.0,47.05782563256326,52.778006650072555,3.5069305440060816e-5,2.0605739337042905e-13,2.0605739337042905e-13,3.5069305440060816e-5,7.45238543614166e-7,7.45238543614166e-7,47.0578607018687,55.22997765297902,102.28783835484771,46.00533304714078,4.321393855968458,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,4.5,52.93114791479148,59.3645155657401,0.00010531214332587524,2.2026824808563106e-13,2.2026824808563106e-13,0.00010531214332587524,1.989606261617576e-6,1.989606261617576e-6,52.93125322693481,49.77177957767278,102.70303280460759,51.538159859053486,5.742733745684481,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,5.0,58.674282228222815,65.79399770791589,2.8357536187684218e-5,2.3803181647963356e-13,2.3803181647963356e-13,2.8357536187684218e-5,4.833043560274524e-7,4.833043560274524e-7,58.674310585759,43.723921274513465,102.39823186027246,57.30012083199156,5.803247070443374,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,5.5,63.57152690269028,71.20320645644323,-0.00015181118508422742,2.877698079828406e-13,2.877698079828406e-13,0.00015181118508422742,-2.3880374199066617e-6,2.3880374199066617e-6,63.571375091505196,37.89575947056329,101.46713456206848,62.65218325705053,4.0274222970364315,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,6.0,66.95326507650765,74.78448057935138,-5.5431274574857525e-5,3.375077994860476e-13,3.375077994860476e-13,5.5431274574857525e-5,-8.279099534804775e-7,8.279099534804775e-7,66.95320964523307,33.68889705509387,100.64210670032693,66.52604147545689,1.9430228879529166,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,6.5,69.27199444944495,77.08360210599346,-0.00031549338233105573,3.907985046680551e-13,3.907985046680551e-13,0.00031549338233105573,-4.554414591907043e-6,4.554414591907043e-6,69.27167895606262,30.910508081618577,100.18218703768119,69.14570444544967,0.5928961670918831,100.0,0.08,0.6,0.27,1.0
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,1.0,1.0,7.0,71.01282598259826,78.68568968988536,-0.00022843156261842523,4.547473508864641e-13,4.547473508864641e-13,0.00022843156261842523,-3.2167648513861783e-6,3.2167648513861783e-6,71.01259755103564,28.982519548475096,99.99511709951074,71.01606519483049,-0.016844905292434653,100.0,0.08,0.6,0.27,1.0
