gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.25,91.21193104058273,-1735.5908578285728,-2.7317053337078177,-2.7317053337078177,-9.638696769341559,true,0.0,1735.5908578285728,-40.83743194890759,40.83743194890759,-1693.0908578285728,-9.634612253251323,-1702.7254700818241,99.43416525901921,-100.53731868695817,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.328947368421052,91.21193104058273,-1731.7199658183504,-2.7390658809880675,-2.7390658809880675,-9.667940888808387,true,0.0,1731.7199658183504,-40.003257569056125,40.003257569056125,-1688.43049213414,-9.663953075404283,-1698.0944452095443,99.43089425310428,-100.54035944465878,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.407894736842105,91.21193104058273,-1727.9238456582964,-2.746426428269419,-2.746426428269419,-9.697185008283332,true,0.0,1727.9238456582964,-39.200660379113586,39.200660379113586,-1683.8448982898753,-9.693293897565514,-1693.538192187441,99.42763062904147,-100.54339331333449,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.4868421052631575,91.21193104058273,-1724.1988849295974,-2.7537869755518827,-2.7537869755518827,-9.726429127766533,true,0.0,1724.1988849295974,-38.42789303655408,38.42789303655408,-1679.3304638769657,-9.722634719735149,-1689.053098596701,99.42437364889162,-100.54642096660058,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.565789473684211,91.21193104058273,-1720.529044703983,-2.7611475228354703,-2.7611475228354703,-9.755673247258091,true,0.0,1720.529044703983,-37.68305688688838,37.68305688688838,-1674.8711499671408,-9.751975541913298,-1684.623125509054,99.42111826709214,-100.54944695799996,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.644736842105263,91.21193104058273,-1716.9120609652327,-2.7685080701201987,-2.7685080701201987,-9.784917366758092,true,0.0,1716.9120609652327,-36.96467893296252,36.96467893296252,-1670.46469254418,-9.781316364100043,-1680.2460089082801,99.41786403227611,-100.5524716988309,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.723684210526316,91.21193104058273,-1713.365587144696,-2.7758686174060823,-2.7758686174060823,-9.814161486266684,true,0.0,1713.365587144696,-36.271806301670445,36.271806301670445,-1666.128745039433,-9.810657186295542,-1675.9394022257284,99.41461742749968,-100.55548935567981,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.802631578947368,91.21193104058273,-1709.8699256233049,-2.7832291646931355,-2.7832291646931355,-9.843405605783966,true,0.0,1709.8699256233049,-35.602771054074296,35.602771054074296,-1661.8436098338311,-9.83999800849989,-1671.683607842331,99.41137198676007,-100.55850575803535,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.881578947368421,91.21193104058273,-1706.4194414007156,-2.790589711981374,-2.790589711981374,-9.872649725309966,true,0.0,1706.4194414007156,-34.956301225459406,34.956301225459406,-1657.6036519270315,-9.869338830713117,-1667.4729907577446,99.40812601550876,-100.5615224353848,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.0025,0.75,0.2,0.15,1.0,10.0,5.0,4.9605263157894735,91.21193104058273,-1703.0119438322624,-2.7979502592708037,-2.7979502592708037,-9.901893844844876,true,0.0,1703.0119438322624,-34.331275260279035,34.331275260279035,-1653.4066806743676,-9.89867965293542,-1663.305360327303,99.40487899041054,-100.56453986186071,100.0,0.08,0.6,0.27,1.0,false
