c,p,vb,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,count,time
7.0,52.25047504750475,39.60451521264858,53.597844155093334,1.3473691075885839,1.3473691075885839,0.02578673411798824,0.02578673411798824,1,79570921
7.0,52.25047504750475,41.32942775573996,53.597844155093334,1.3473691075885839,1.3473691075885839,0.02578673411798824,0.02578673411798824,1,79570921
7.0,52.25047504750475,43.05434029883133,53.597844155093334,1.3473691075885839,1.3473691075885839,0.02578673411798824,0.02578673411798824,1,79570921
7.0,52.25047504750475,44.7792528419227,53.597844155093334,1.3473691075885839,1.3473691075885839,0.02578673411798824,0.02578673411798824,1,79570921
7.0,52.25047504750475,46.504165385014076,53.589675979041914,1.3392009315371638,1.3392009315371638,0.025630406811030862,0.025630406811030862,1,79570921
7.0,52.25047504750475,48.229077928105454,53.58989994968308,1.3394249021783295,1.3394249021783295,0.025634693291507107,0.025634693291507107,1,79570921
7.0,52.25047504750475,49.953990471196825,53.589908870116204,1.3394338226114542,1.3394338226114542,0.025634864015947726,0.025634864015947726,1,79570921
7.0,52.25047504750475,51.678903014288196,53.58994873291038,1.339473685405629,1.339473685405629,0.02563562693330185,0.02563562693330185,1,79570921
7.0,52.25047504750475,53.40381555737957,53.58996701758143,1.3394919700766792,1.3394919700766792,0.025635976875977653,0.025635976875977653,1,79570921
7.0,52.25047504750475,55.12872810047095,53.58993173584357,1.3394566883388208,1.3394566883388208,0.025635301633545382,0.025635301633545382,1,79570921
7.0,52.25047504750475,56.85364064356232,53.58998001647939,1.3395049689746372,1.3395049689746372,0.025636225656451826,0.025636225656451826,1,79570921
7.0,52.25047504750475,58.57855318665369,53.5897685145217,1.339293467016951,1.339293467016951,0.025632177808896487,0.025632177808896487,1,79570921
7.0,52.25047504750475,60.30346572974507,53.58963584918227,1.3391608016775223,1.3391608016775223,0.02562963878242241,0.02562963878242241,1,79570921
7.0,52.25047504750475,62.02837827283645,53.58916046763526,1.3386854201305098,1.3386854201305098,0.02562054065371487,0.02562054065371487,1,79570921
7.0,52.25047504750475,63.75329081592782,53.58823640691908,1.3377613594143298,1.3377613594143298,0.025602855441947132,0.025602855441947132,1,79570921
7.0,52.25047504750475,65.47820335901919,53.586855367332,1.3363803198272493,1.3363803198272493,0.025576424302597205,0.025576424302597205,1,79570921
7.0,52.25047504750475,67.20311590211057,53.584002506170684,1.3335274586659338,1.3335274586659338,0.025521824585394218,0.025521824585394218,1,79570921
7.0,52.25047504750475,68.92802844520195,53.5793115940479,1.328836546543151,1.328836546543151,0.025432047179188476,0.025432047179188476,1,79570921
7.0,52.25047504750475,70.65294098829332,53.57275338905445,1.3222783415496977,1.3222783415496977,0.02530653243530355,0.02530653243530355,1,79570921
7.0,52.25047504750475,72.37785353138469,53.56321978067083,1.3127447331660775,1.3127447331660775,0.0251240726897232,0.0251240726897232,1,79570921
7.0,52.25047504750475,74.10276607447607,53.54910507435154,1.2986300268467872,1.2986300268467872,0.024853937225759327,0.024853937225759327,1,79570921
7.0,52.25047504750475,75.82767861756744,53.5306557605634,1.2801807130586482,1.2801807130586482,0.02450084352141759,0.02450084352141759,1,79570921
7.0,52.25047504750475,77.5525911606588,53.506934604297555,1.2564595567928052,1.2564595567928052,0.0240468542276499,0.0240468542276499,1,79570921
7.0,52.25047504750475,79.27750370375018,53.47891358708842,1.2284385395836708,1.2284385395836708,0.023510571692732112,0.023510571692732112,1,79570921
7.0,52.25047504750475,81.00241624684156,53.45240363090325,1.201928583398498,1.201928583398498,0.023003208723092687,0.023003208723092687,1,79570921
7.0,52.25047504750475,82.42613879888384,53.43710113009977,1.1866260825950192,1.1866260825950192,0.022710340557022115,0.022710340557022115,1,79570921
7.0,52.25047504750475,83.84986135092612,53.42689042390172,1.1764153763969674,1.1764153763969674,0.022514922119414256,0.022514922119414256,1,79570921
7.0,52.25047504750475,84.12805802784267,53.42653888635535,1.1760638388506024,1.1760638388506024,0.022508194189265383,0.022508194189265383,1,79570921
7.0,52.25047504750475,84.15105134197522,53.42654044974058,1.1760654022358281,1.1760654022358281,0.022508224110241688,0.022508224110241688,1,79570921
7.0,52.25047504750475,84.45224133302432,53.427031747202506,1.1765566996977554,1.1765566996977554,0.02251762684699156,0.02251762684699156,1,79570921
7.0,52.25047504750475,86.17715387611568,53.452565241105056,1.2020901936003057,1.2020901936003057,0.023006301713188196,0.023006301713188196,1,79570921
7.0,52.25047504750475,87.90206641920706,53.5346763274506,1.2842012799458473,1.2842012799458473,0.024577791470379657,0.024577791470379657,1,79570921
7.0,54.029391097004435,41.006200899855585,55.306613666956885,1.2772225699524498,1.2772225699524498,0.02363940336953498,0.02363940336953498,1,74955056
7.0,54.029391097004435,42.79214822773196,55.306613666956885,1.2772225699524498,1.2772225699524498,0.02363940336953498,0.02363940336953498,1,74955056
7.0,54.029391097004435,44.578095555608336,55.306613666956885,1.2772225699524498,1.2772225699524498,0.02363940336953498,0.02363940336953498,1,74955056
7.0,54.029391097004435,46.36404288348471,55.29459464545598,1.2652035484515451,1.2652035484515451,0.02341694997413532,0.02341694997413532,1,74955056
7.0,54.029391097004435,48.14999021136108,55.29481044216953,1.2654193451650926,1.2654193451650926,0.023420944035685266,0.023420944035685266,1,74955056
7.0,54.029391097004435,49.93593753923746,55.29498712017383,1.265596023169394,1.265596023169394,0.023424214070766433,0.023424214070766433,1,74955056
7.0,54.029391097004435,51.72188486711383,55.294874747825745,1.2654836508213094,1.2654836508213094,0.023422134233370473,0.023422134233370473,1,74955056
7.0,54.029391097004435,53.5078321949902,55.29499516534539,1.2656040683409557,1.2656040683409557,0.02342436297437979,0.02342436297437979,1,74955056
7.0,54.029391097004435,55.29377952286658,55.2948170693212,1.2654259723167627,1.2654259723167627,0.0234210666939558,0.0234210666939558,1,74955056
7.0,54.029391097004435,57.07972685074296,55.29491961757362,1.265528520569184,1.265528520569184,0.02342296470261996,0.02342296470261996,1,74955056
7.0,54.029391097004435,58.86567417861933,55.294638079359174,1.2652469823547392,1.2652469823547392,0.02341775386813287,0.02341775386813287,1,74955056
7.0,54.029391097004435,60.6516215064957,55.2943260122655,1.2649349152610654,1.2649349152610654,0.023411977991571284,0.023411977991571284,1,74955056
