gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,0.25,3.03027297729773,12.505343659233041,2.713883448990373e-5,-4.618527782440651e-14,-4.618527782440651e-14,2.713883448990373e-5,1.7911808403548514e-6,1.7911808403548514e-6,15.15139202532314,87.34380232579018,102.49519435111333,14.782538948528334,2.9407605035288276,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,0.5,6.06065601560156,25.011132769717427,-4.654888145694258e-5,-9.14823772291129e-14,-9.14823772291129e-14,4.654888145694258e-5,-1.5361004266572718e-6,1.5361004266572718e-6,30.30323352912634,75.9300350220241,106.23326855115045,28.525182310977833,8.943411390190303,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,1.0,12.076697619761976,49.84169708827508,-0.00026931776692862286,-1.758593271006248e-13,-1.758593271006248e-13,0.00026931776692862286,-4.460122715798045e-6,4.460122715798045e-6,60.38321878104295,52.66379693043947,113.04701571148242,53.41425282304883,32.933053393139566,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,1.5,16.497399689968997,68.21542426800939,0.0016356089284528252,-3.232969447708456e-13,-3.232969447708456e-13,0.0016356089284528252,1.982868766218149e-5,1.982868766218149e-5,82.48863405877344,33.21218762406523,115.70082168283867,71.29476943983413,89.66074797097714,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,2.0,18.442294179417942,76.56878525246448,-0.0017851821178851424,-4.654054919228656e-13,-4.654054919228656e-13,0.0017851821178851424,-1.9359653419664566e-5,1.9359653419664566e-5,92.20968571497183,23.764316033134953,115.97400174810679,79.50892814343806,205.0495161511832,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,2.5,19.444394389438944,81.10636345957235,0.0029764910376570697,-6.394884621840902e-13,-6.394884621840902e-13,0.0029764910376570697,3.061541519928978e-5,3.061541519928978e-5,97.22494843823237,18.691304681209694,115.91625311944208,83.87516488999186,573.5480139801037,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,3.0,20.056675617561755,84.06622255036066,0.0125331680161338,-8.455458555545192e-13,-8.455458555545192e-13,0.0125331680161338,0.0001249775212514249,0.0001249775212514249,100.2959112558249,15.454033428814341,115.74994468463925,86.6487768344781,-5322.523011412157,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,3.5,20.466496599659965,86.20666181994802,-0.0042029739092726,-1.0196288258157438e-12,-1.0196288258157438e-12,0.0042029739092726,-4.1071747563698126e-5,4.1071747563698126e-5,102.32828002439055,13.152310840723423,115.48059086511398,88.61080399555121,-664.8938573944155,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,4.0,20.751325082508252,87.84121742398655,-0.030515650865510224,-1.2327916465437738e-12,-1.2327916465437738e-12,0.030515650865510224,-0.00029410797377207046,0.00029410797377207046,103.72610976167576,11.42011608494067,115.14622584661643,90.08207520396444,-406.488987587007,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,4.5,20.94802475247525,89.11908820958888,0.0029734985767930766,-1.4352963262354024e-12,-1.4352963262354024e-12,0.0029734985767930766,2.8389297911648914e-5,2.8389297911648914e-5,104.74309726095304,10.091851157419654,114.83494841837269,91.21186424828397,-312.76922234969913,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,5.0,21.087958745874587,90.16721058059244,0.018034682769240362,-1.6200374375330284e-12,-1.6200374375330284e-12,0.018034682769240362,0.00017104247012782558,0.00017104247012782558,105.45782841214218,9.010371478860144,114.46819989100231,92.12849377605318,-265.09077967373486,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,5.5,21.185048454845486,91.04192875706802,0.02976341424979978,-1.8118839761882555e-12,-1.8118839761882555e-12,0.02976341424979978,0.00028098509487234363,0.00028098509487234363,105.95500568847723,8.114602097949998,114.06960778642723,92.8862715885348,-236.26522832130163,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,6.0,21.24979492949295,91.7857437670861,0.03169877122989817,-2.0250467969162855e-12,-2.0250467969162855e-12,0.03169877122989817,0.00029834425541587614,0.00029834425541587614,106.28067341869465,7.356867846086516,113.63754126478116,93.52602338610562,-217.13501651253733,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,6.5,21.288778827882787,92.42528958823773,0.03343127998681439,-2.2239987629291136e-12,-2.2239987629291136e-12,0.03343127998681439,0.00031407419145177144,0.00031407419145177144,106.47732541940076,6.709108402158577,113.18643382155933,94.07251542818672,-203.57837483452025,100.0,0.08,0.6,0.27,1.0
0.02,0.01975,0.00025,0.0025,NaN,NaN,0.15,1.0,5.0,7.0,21.30834078407841,92.9862287460436,0.007494816163926998,-2.4371615836571436e-12,-2.4371615836571436e-12,0.007494816163926998,7.034631405488994e-5,7.034631405488994e-5,106.54919873655598,6.141247244235323,112.69044598079131,94.55033903647686,-193.77097094269604,100.0,0.08,0.6,0.27,1.0
