gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,0.25,3.03027297729773,3.2189858697520077,1.2064057739458178e-6,2.5979218776228663e-14,2.5979218776228663e-14,1.2064057739458178e-6,3.981178537326495e-7,3.981178537326495e-7,3.030274183703504,97.4687797393422,100.4990539230457,3.0152265771813638,0.5146492050427387,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,0.5,6.06065601560156,6.43809736318606,-2.0053234068839743e-6,5.1514348342607263e-14,5.1514348342607263e-14,2.0053234068839743e-6,-3.308756348688654e-7,3.308756348688654e-7,6.060654010278153,95.18744969288697,101.24810370316513,5.98594323114092,1.3286272008979916,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,1.0,12.121502100210021,12.876411671222396,-1.1640510953370153e-5,1.0480505352461478e-13,1.0480505352461478e-13,1.1640510953370153e-5,-9.60319179680583e-7,9.60319179680583e-7,12.121490459699068,90.62462949439278,102.74611995409185,11.797516504871512,3.124905017685209,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,1.5,18.18210511051105,19.314448534134502,-1.1518063779192289e-5,1.5276668818842154e-13,1.5276668818842154e-13,1.1518063779192289e-5,-6.33483510802812e-7,6.33483510802812e-7,18.18209359244727,86.06100216302676,104.24309575547403,17.442012308515395,5.186023380185567,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,2.0,24.241329032903288,25.75091130548499,4.396455783961528e-5,2.113864638886298e-13,2.113864638886298e-13,4.396455783961528e-5,1.8136199455046884e-6,1.8136199455046884e-6,24.241372997461127,81.49297641962934,105.73434941709047,22.926677216158147,7.5692361965565835,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,2.5,30.304335333533352,32.19169128506352,-5.2387317616364726e-5,2.611244553918368e-13,2.611244553918368e-13,5.2387317616364726e-5,-1.7287070328315496e-6,1.7287070328315496e-6,30.304282946215736,76.90080777847062,107.20509072468636,28.267578285102367,10.337924666340935,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,3.0,36.362996149614965,38.62751132661686,2.5699840406900876e-5,3.0730973321624333e-13,3.0730973321624333e-13,2.5699840406900876e-5,7.067580542912166e-7,7.067580542912166e-7,36.36302184945537,72.25770098681329,108.62072283626867,33.4770575079562,13.546719355332693,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,3.5,42.42460231023102,45.06669318575137,-1.4462625486544312e-5,3.588240815588506e-13,3.588240815588506e-13,1.4462625486544312e-5,-3.4090185173183195e-7,3.4090185173183195e-7,42.42458784760554,67.48575756072235,109.91034540832788,38.599267148141486,17.212808450413732,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,4.0,48.486045754575464,51.50568932046001,-5.106209842864473e-5,4.085620730620576e-13,4.085620730620576e-13,5.106209842864473e-5,-1.053129774432599e-6,1.053129774432599e-6,48.485994692477036,62.46054680966409,110.94654150214112,43.70212359575113,21.24964160094638,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,4.5,54.543209120912095,57.93980017219848,-7.868112445663655e-5,4.760636329592671e-13,4.760636329592671e-13,7.868112445663655e-5,-1.4425466657492633e-6,1.4425466657492633e-6,54.54313043978764,56.97504849298647,111.5181789327741,48.909631561207235,25.338698076243627,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,5.0,60.51416621662166,64.27551514772915,-9.20766210086299e-5,5.222489107836736e-13,5.222489107836736e-13,9.20766210086299e-5,-1.5215713404862026e-6,1.5215713404862026e-6,60.51407414000065,50.8150564258148,111.32913056581546,54.356010715655415,28.69156622028779,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,5.5,65.8110108510851,69.84179785569481,0.00014272514536628478,5.684341886080801e-13,5.684341886080801e-13,0.00014272514536628478,2.16871224921979e-6,2.16871224921979e-6,65.81115357623047,44.52219621961246,110.33334979584293,59.64756231729136,30.22433008637211,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,6.0,69.6014298929893,73.6886457123032,0.0002937751880693895,6.430411758628907e-13,6.430411758628907e-13,0.0002937751880693895,4.220821160155223e-6,4.220821160155223e-6,69.60172366817737,39.663832311553236,109.2655559797306,63.69960143806791,30.480530799145676,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,6.5,72.17688308830883,76.1487310031765,-0.00041227735611926164,7.531752999057062e-13,7.531752999057062e-13,0.00041227735611926164,-5.712041563430191e-6,5.712041563430191e-6,72.17647081095271,36.40309461434917,108.57956542530188,66.47334655304644,30.83564765277591,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,7.0,74.07431213121312,77.83491922041858,-0.0005227435599834962,8.739675649849232e-13,8.739675649849232e-13,0.0005227435599834962,-7.057015380143162e-6,7.057015380143162e-6,74.07378938765314,34.149945089033636,108.22373447668677,68.4450501970156,31.719770388544077,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,7.5,75.59202390239024,79.0876979723045,-1.9075398228096674e-5,1.0160761121369433e-12,1.0160761121369433e-12,1.9075398228096674e-5,-2.523467059531066e-7,2.523467059531066e-7,75.59200482699201,32.493521070094666,108.08552589708668,69.93721333138232,33.12654660808929,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,8.0,76.88386803680368,80.08267130163023,-0.00116805217419369,1.1226575225009583e-12,1.1226575225009583e-12,0.00116805217419369,-1.5192422077861028e-5,1.5192422077861028e-5,76.88269998462948,31.19838686012665,108.08108684475613,71.13427726264548,34.95688008280846,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,8.5,78.00862051205121,80.88692613575776,0.0007764836814629916,1.2576606422953773e-12,1.2576606422953773e-12,0.0007764836814629916,9.95381890316899e-6,9.95381890316899e-6,78.00939699573267,30.183838337542007,108.19323533327469,72.10191723672486,37.25789298131008,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,9.0,79.03643824382438,81.5805396099267,-0.0019282437710472777,1.4068746168049984e-12,1.4068746168049984e-12,0.0019282437710472777,-2.4396896088595488e-5,2.4396896088595488e-5,79.03451000005333,29.321755182853746,108.35626518290708,72.93949257723293,39.857237693601874,100.0,0.08,0.6,0.27,1.0
0.02,0.01995,5.0e-5,0.0025,NaN,NaN,0.15,1.0,1.0,9.5,79.97353195319532,82.1706006439723,-0.002169060467366535,1.5276668818842154e-12,1.5276668818842154e-12,0.002169060467366535,-2.712222924749631e-5,2.712222924749631e-5,79.97136289272795,28.615468205762564,108.58683109849052,73.64738622880729,42.8727678897971,100.0,0.08,0.6,0.27,1.0
