gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.0198,0.0002,0.0025,NaN,NaN,0.3,100.0,0.08,0.6,0.27,1.0,1.0,3.0,1.1737423742374238,13.740056806172477,34.942269391406995,41.22043406268682,41.23028560985501,0.01011519133757588,0.01011519133757588,0.0002453942144070275,0.0002453942144070275,5.861977570020827e-13,NaN,63.43877142286577,63.42782299325106,false,104.65810860310607,39.39521376811062,7.926035801676767,NaN,NaN,NaN
