gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,5.131538153815381,89.8493334312473,123.75979677190797,-1.174025917688744,-1.174025917688744,-1.5425650060564604,true,0.0,123.75979677190797,3.4453550645959994,3.4453550645959994,159.68056384861563,3.971317826900532,163.65188167551617,97.57331367886455,-106.6542900582744,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,5.462513356598817,89.92512394290537,125.01276459787252,-1.1647773556186893,-1.1647773556186893,-1.5130397134481752,true,0.0,125.01276459787252,3.2693680006385133,3.2693680006385133,163.25035809406424,3.947031957117432,167.19739005118169,97.63929810393022,-106.2403314005709,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,5.793488559382253,90.00100844264796,126.15827621564799,-1.1511345745919737,-1.1511345745919737,-1.471753706392505,true,0.0,126.15827621564799,3.1108391262399286,3.1108391262399286,166.71269613132375,3.963626895769686,170.67632302709345,97.67769376239697,-105.941338194408,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,6.124463762165689,90.07692461291983,127.12359575774853,-1.1340031927980219,-1.1340031927980219,-1.4210305069648617,true,0.0,127.12359575774853,2.9652414292768334,2.9652414292768334,169.99484209290836,4.0144587085359635,174.0093008014443,97.6929631404492,-105.73536361894685,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,6.455438964949125,90.15283748804502,127.89824277080677,-1.1153437578164902,-1.1153437578164902,-1.3681048510484326,true,0.0,127.89824277080677,2.830354006581592,2.830354006581592,173.08631552545066,4.074973513957882,177.16128903940853,97.69985105885551,-105.57556292810912,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,6.786414167732562,90.22875540669426,128.49040648533676,-1.0926252045286413,-1.0926252045286413,-1.307189398520874,true,0.0,128.49040648533676,2.7047822165532573,2.7047822165532573,175.9953056594647,4.178901962321746,180.17420762178642,97.68063252921645,-105.49889486733224,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,7.117389370515998,90.30460359246723,128.91042247428044,-1.0676867061288284,-1.0676867061288284,-1.2407107057205917,true,0.0,128.91042247428044,2.587433914388726,2.587433914388726,178.7321480678924,4.302325302714023,183.03447337060643,97.64944536212984,-105.46450898177456,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,7.448364573299434,90.38050305395745,129.16831577387518,-1.0409006229126996,-1.0409006229126996,-1.172822588871553,true,0.0,129.16831577387518,2.4774051212897317,2.4774051212897317,181.30686778697122,4.440590701870531,185.74745848884174,97.60933972502387,-105.46151982327636,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,7.77933977608287,90.45639055118276,129.276638335145,-1.0126239674514759,-1.0126239674514759,-1.1050795185644873,true,0.0,129.276638335145,2.3739921024550283,2.3739921024550283,183.7320167677251,4.589589169533591,188.32160593725868,97.56289824171176,-105.48128344055682,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,8.110314978866306,90.53234324120116,129.2409585820795,-0.9832057666044784,-0.9832057666044784,-1.0347757146160883,true,0.0,129.2409585820795,2.2764829887944806,2.2764829887944806,186.01316343414362,4.745299358590837,190.75846279273446,97.51240427862602,-105.5169455105835,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,11.420067006700668,92.102767199518,114.1843876779205,-0.7337285118201167,-0.7337285118201167,-0.556373105262574,true,0.0,114.1843876779205,1.4283677471409801,1.4283677471409801,194.12485672482518,4.556159524775601,198.6810162496008,97.70679674848665,-104.84054869596835,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.004,0.1,0.35,0.15,1.0,7.0,9.0,11.420067006700668,92.102767199518,114.1843876779205,-0.7337285118201167,-0.7337285118201167,-0.556373105262574,true,0.0,114.1843876779205,1.4283677471409801,1.4283677471409801,194.12485672482518,4.556159524775601,198.6810162496008,97.70679674848665,-104.84054869596835,100.0,0.08,0.6,0.27,1.0,false
