gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,0.5,6.024102407990776,6.656076575820607,6.403376672301746,6.492136833789477,-2.4318189151273373e-7,-4.036815363400211e-8,-1.121072741128628e-15,0.0002685487106329805,6.024102164808885,95.43547976183793,101.4595819266468,5.937440358431782,1.5531449661768892,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,1.0,12.048181504917359,13.31147452803922,12.806726715475445,12.984247495714996,4.5491915834361407e-7,3.7758325450022716e-8,-2.8500771075926066e-16,0.0009442748162625177,12.048181959836517,90.85059836036037,102.89878032019688,11.70877042696269,3.29587310960775,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,1.5,18.072279758556423,19.966290581440397,19.21009864210094,19.476379665318962,3.795631648983999e-7,2.1002506046238775e-8,4.623428196216546e-16,-0.002153860206707808,18.072280138119588,86.20722044891338,104.27950058703297,17.330616311339387,5.223507494469093,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,2.0,24.09600018849052,26.620506798963266,25.6130389661306,25.968087643623683,1.5296475197601467e-7,6.348138727566845e-9,3.487818458613367e-16,-0.003826425514720379,24.096000341455273,81.44404018953776,105.54004053099302,22.831145620395333,7.298746516540611,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,2.5,29.773370791408418,32.87225834579182,31.620330519469196,32.07094076400673,-1.1354034512578437e-7,-3.813486417820996e-9,5.007340243867541e-16,-0.004154986183981238,29.773370677868073,76.80873820917309,106.58210888704116,27.934679646302328,9.372668104073178,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,3.0,34.72025492022887,38.275344047665286,36.79315918892833,37.353660042990185,-0.0012837678327528579,-3.697460850164736e-5,-3.4694469519536137e-16,-0.005578523757323008,34.718971152396115,72.71696231091771,107.43593346331383,32.31597663201913,11.390649924762553,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,3.5,42.063128775167925,46.46316089530462,44.70301936752367,45.32641168768373,8.717740485053582e-8,2.0725373358817098e-9,1.7094774440355534e-16,-0.007409608401167775,42.06312886234533,65.74933657617467,107.81246543852001,39.015088553310015,13.484444853706435,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,4.0,48.18638545221336,53.23366499842265,51.219663787057215,51.92987128302255,-3.891999682537062e-7,-8.076969554806667e-9,1.8443379365549673e-16,-0.008412611824576283,48.18638506301339,59.659079725031546,107.84546478804494,44.68095636447666,15.141705124389105,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,4.5,54.2252451790076,59.90573957253474,57.63989831401299,58.43857649554074,4.4890364847560704e-7,8.278499193386636e-9,-5.138995313689799e-16,-0.009650888192138473,54.22524562791125,52.98518214361767,107.21042777152891,50.57833156254923,15.751974795795931,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,5.0,60.22496747067049,66.53330982536824,64.01542463877007,64.90334121613337,1.1605896190758358e-6,1.9270904872485685e-8,2.7122443159986512e-16,0.013981274664280046,60.22496863126011,45.41023688256043,105.63520551382055,57.01221324682396,14.167695963778382,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,5.5,64.22349412516974,70.83465869737297,68.1049079746301,69.12131790779371,6.079877010733981e-7,9.466749035616897e-9,8.470668881340919e-16,-0.012162183732684474,64.22349473315744,40.020075438951494,104.24357017210893,61.609070590274996,11.861332291843073,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,6.0,66.62212857359991,73.27661726247575,70.36677271450962,71.54305909432735,-5.693206034607101e-6,-8.545518068095959e-8,1.4332327657729775e-15,0.004941272184427827,66.62212288039387,36.90192665099214,103.52404953138601,64.3542473289703,10.558039742185965,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,6.5,68.52049089342515,75.138217657201,72.05715729977578,73.40313334091545,-5.4908465614289526e-6,-8.01343727961503e-8,3.602049686809556e-16,0.01008392386638836,68.52048540257859,34.46600128209641,102.98648668467499,66.53347211695382,9.487079844997437,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,7.0,70.06390150156179,76.58687527580955,73.34206684960121,74.86469519728004,1.4673632222184096e-5,2.0943213135022188e-7,-7.732868169658274e-16,-0.008796066804826275,70.06391617519401,32.554048663029995,102.617964838224,68.27646239686096,8.74518141232179,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,7.5,71.36156872664573,77.75105941829413,74.34625425139535,76.05035534719542,-8.594999044930773e-6,-1.204429666877752e-7,6.326614821774162e-16,0.005021605557161875,71.36156013164668,31.02041530221075,102.38197543385743,69.70129246797832,8.317406411826278,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.003,0.2,0.225,0.15,1.0,1.0,8.0,72.47850455603582,78.70630946686029,75.14398520668978,77.03310423308633,-1.8978135628344717e-5,-2.6184502211510196e-7,-3.7637108825412617e-16,0.016049170192790743,72.47848557790019,29.776312655307937,102.25479823320812,70.88027831476585,8.192856681598592,true,100.0,0.08,0.6,0.27,1.0
