gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,8.532125030484487,0.04984809706505011,-0.804410567689226,-0.804410567689226,-0.16395808559296407,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09970706435469,103.02899178929306,10.607970179199748,3.4006595545338802,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,9.275337546097084,0.04984809706505011,-2.011775691293774,-2.011775691293774,-0.5488273256455604,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09970512771018,103.02898985264855,10.607970378598647,3.400657380256411,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,10.018550061709682,0.04984809706505011,-1.9039026435419448,-1.9039026435419448,-0.46924748773629105,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09970241769904,103.0289871426374,10.60797065762418,3.4006543377175236,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,10.76176257732228,0.04984809706505011,-1.2624456444568546,-1.2624456444568546,-0.22592556268632194,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09969847282241,103.02898319776078,10.607971063792757,3.400649908790898,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,11.50497509293488,0.04984809706505011,-0.35700608330237804,-0.35700608330237804,-0.02144556511157368,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09969264348368,103.02897736842205,10.607971663987557,3.40064336417214,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,12.248187608547477,0.04984809706505011,0.5878762480330895,0.5878762480330895,0.013553290905413736,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09968402337752,103.02896874831589,10.607972551522812,3.4006336863491526,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,12.991400124160075,0.04984809706505011,1.4405971176174246,1.0000218190630517,0.03347503030223765,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.0996713886372,103.02895611357557,10.607973852409314,3.40061950128252,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,13.734612639772672,0.04984809706505011,2.1768505395346933,1.0000218411513169,0.051992785910557955,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09965312746662,103.028937852405,10.607975732599716,3.4005989994031705,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,14.47782515538527,0.04984809706505011,2.819171812439108,1.0000218666598828,0.06932293489040889,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09962714756777,103.02891187250614,10.607978407520099,3.4005698316809108,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,15.221037670997868,0.04984809706505011,3.382366908961799,1.0000218971799382,0.08557450150443678,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09959076257726,103.02887548751563,10.607982153763004,3.4005289821262608,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,1.0,10.879436627873314,15.964250186610466,0.04984809706505011,3.8783024247868583,1.000021934693624,0.10083915957175799,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,92.09954056258054,103.02882528751891,10.607987322420104,3.400472622416384,100.0,0.08,0.6,0.27,1.0
