gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,48.407100098417715,1.8239858506433748,1.2326969717460843,0.5943197626227583,0.07901161231636399,false,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,54.60106752318426,120.07830159338644,54.52878097153938,58.159597160365806,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,50.24970366633137,1.8239858506433748,0.06991275875900213,0.06991275875900213,0.0057770452383887885,false,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,54.56001845991692,120.03725253011909,54.547428144252954,58.040692831115905,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,52.09230723424502,1.8239858506433748,-0.7067792199260485,-0.7067792199260485,-0.36521887195489106,true,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,54.46518646428376,119.94242053448593,54.59055585040166,57.765998747142454,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,53.93491080215867,1.8239858506433748,-1.140952203784524,-1.140952203784524,-0.8922473960392279,true,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,54.34057466951751,119.81780873971968,54.6473306087899,57.405043327117156,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,55.777514370072325,1.8239858506433748,-1.319378549947355,-1.319378549947355,-1.1717629511398686,true,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,54.189048123525566,119.66628219372774,54.7165273875569,56.96612558136043,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,57.62011793798598,1.8239858506433748,-1.3410070825214382,-1.3410070825214382,-1.215837583023235,true,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,54.00816813688473,119.4854022070869,54.799358633550796,56.44218150628642,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,59.46272150589963,1.8239858506433748,-1.2485716908441833,-1.2485716908441833,-1.073748516865701,true,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,53.79522969831167,119.27246376851384,54.897192529938486,55.82537565994703,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,61.305325073813286,1.8239858506433748,-1.0406728140985109,-1.0406728140985109,-0.7734703987133913,true,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,53.54634161275823,119.0235756829604,55.01198707440277,55.1044366539023,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,63.14792864172694,1.8239858506433748,-0.7280759143121336,-0.7280759143121336,-0.39965966611503234,true,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,53.25556153771209,118.73279560791426,55.14671303320826,54.26215166538937,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,64.99053220964059,1.8239858506433748,-0.34605266899385434,-0.34605266899385434,-0.09660295186305784,true,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,52.91144706770511,118.38868113790728,55.30700523129385,53.26537617322069,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,66.83313577755425,1.8239858506433748,0.07532786581360468,0.07532786581360468,0.007070499051224003,false,0.0,1.8239858506433748,0.028655031780183637,0.028655031780183637,65.47723407020217,52.497032418905334,117.9742664891075,55.501285169039505,52.06496642145719,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,68.67573934546789,1.821496709705393,0.5100110557654501,0.5100110557654501,0.03926678069997659,false,0.0,1.821496709705393,0.028615927083917452,0.028615927083917452,65.47474492926419,51.99098551154697,117.46573044081116,55.739443907221705,50.588273439333406,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,70.51834291338155,1.7643563725003801,0.9348153692048611,0.9348153692048611,0.07137215454100418,false,0.0,1.7643563725003801,0.02771824568032405,0.02771824568032405,65.41760459205918,51.37153657956259,116.78914117162176,56.01343064585769,48.548230894863444,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,72.3609464812952,1.6628804818271377,1.3344897476373454,1.0032612990256662,0.10217185556198614,false,0.0,1.6628804818271377,0.026124047528436778,0.026124047528436778,65.31612870138594,50.618863729161184,115.93499243054711,56.33858020952104,45.943523124490035,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,74.20355004920886,1.5393028045702621,1.7038489943303734,1.00333561566243,0.1311802763685593,false,0.0,1.5393028045702621,0.02418262771541137,0.02418262771541137,65.19255102412906,49.71361577532284,114.90616679945191,56.735467590621965,42.82464598248807,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,76.04615361712251,1.3873572113518478,2.0468280932990512,1.0034232943993817,0.1586059068235847,false,0.0,1.3873572113518478,0.021795544613315634,0.021795544613315634,65.04060543091065,48.64140320576752,113.68200863667816,57.21275178975511,39.13685807584213,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,77.88875718503617,1.2002453362780514,2.367404213891403,1.0035263055102903,0.18467655392007676,false,0.0,1.2002453362780514,0.018855995096087663,0.018855995096087663,64.85349355583685,47.38763262257068,112.24112617840753,57.780508592502954,34.82885617054106,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,79.73136075294983,0.9726588039846504,2.6687976916044285,1.003646824808656,0.2095756368131079,false,0.0,0.9726588039846504,0.015280583963754117,0.015280583963754117,64.62590702354345,45.93568452768089,110.56159155122434,58.45240296997859,29.85685472770616,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,81.57396432086347,0.7128588237317146,2.9527390508506284,1.0037873657947312,0.23338097992979598,false,0.0,0.7128588237317146,0.011199095783342503,0.011199095783342503,64.36610704329051,44.262695558510394,108.62880260180091,59.25326018665275,24.21515553263791,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,83.41656788877712,0.4389605254360376,3.22012443011214,1.0039506671299774,0.2561117568926866,false,0.0,0.4389605254360376,0.006896121371873018,0.006896121371873018,64.09220874499484,42.336463542132876,106.42867228712771,60.22081020806518,17.903279657257176,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,85.25917145669078,0.1707827540565603,3.4719196570185376,1.0041397669201235,0.27779796483033026,false,0.0,0.1707827540565603,0.0026830171096293514,0.0026830171096293514,63.82403097361536,40.11339319968564,103.937424173301,61.40620809228232,10.88408763958546,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,86.9230959698333,-0.05083738748331257,3.6867354988342154,1.0043355121587765,0.2965151661097373,false,0.0,0.05083738748331257,-0.0007986613237388837,0.0007986613237388837,63.602410832075485,37.80209816685789,101.40450899893338,62.72148197349339,3.8587967803403345,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,88.56328751169137,-0.2464224199257785,3.887582012993136,1.0045544026456974,0.31419395465657923,false,0.0,0.2464224199257785,-0.0038713251376551127,0.0038713251376551127,63.40682579963302,35.184613633887786,98.5914394335208,64.31270926152528,-3.8492440113737647,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,88.58702048297582,-0.2490502159499428,3.8904126221017266,1.0045577983387335,0.3144443300235028,false,0.0,0.2490502159499428,-0.003912608121598057,0.003912608121598057,63.404198003608855,35.14394889151332,98.54814689512217,64.33829554510595,-3.967266805687164,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,88.76569953774694,-0.26861645836627446,3.911656621491327,1.0045833835120535,0.3163244932711882,false,0.0,0.26861645836627446,-0.00421999608629142,0.00421999608629142,63.38463176119252,34.835061455023016,98.21969321621555,64.53352651149196,-4.862184567346695,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,88.94437859251808,-0.2877837783041173,3.9327821493359645,1.0046092667741853,0.3181960513967248,false,0.0,0.2877837783041173,-0.004521116932029396,0.004521116932029396,63.36546444125468,34.52126780539438,97.88673224664906,64.7334556858944,-5.768512473598053,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,90.78698216043173,-0.4565435219906959,4.143990523913384,1.0048975763514265,0.337008969692318,false,0.0,0.4565435219906959,-0.007172352311321849,0.007172352311321849,63.1967046975681,30.974118099001647,94.17082279656975,67.10858291435689,-15.838737144402037,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,92.62958572834539,-1.3654008844723577,4.343786943430184,1.0052274899537206,0.3549704136045378,false,0.0,1.3654008844723577,-0.021450608141201026,0.021450608141201026,62.28784733508644,26.768221363954112,89.05606869904055,69.94228270460079,-29.01964095818218,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,94.47218929625905,-1.9998432463446179,4.533112513400767,1.0056040221480604,0.37213056461857114,false,0.0,1.9998432463446179,-0.031417772105620904,0.031417772105620904,61.65340497321418,21.750428230206513,83.40383320342069,73.92154845310581,-43.27937535258756,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,96.31479286417269,-2.649517012533373,4.712819725525045,1.006032595297164,0.3885356392276827,false,0.0,2.649517012533373,-0.041624223219440565,0.041624223219440565,61.003731207025425,15.742474841694271,76.7462060487197,79.48761814792421,-59.63081769369079,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,98.15739643208634,-3.240168810216524,4.883677872852733,1.0065192559989018,0.40422790199914466,false,0.0,3.240168810216524,-0.05090343228110257,0.05090343228110257,60.413079409342274,8.554852978642444,68.96793238798472,87.59589756799375,-78.38969828670801,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,63.6532482195588,100.0,-3.653248219559188,5.046361111245446,1.0066509525208378,0.4192442885177189,false,0.0,3.653248219559188,-0.057392958281689874,0.057392958281689874,59.99999999999961,-8.606473146957997e-19,59.99999999999961,100.0,-100.0,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,65.17123291276496,49.66501514949986,3.2810346913258783,1.1119583781184532,0.6051769732189376,0.07224771656618116,false,0.0,3.2810346913258783,0.05154544006943092,0.05154544006943092,66.93428291088468,52.48976430941082,119.4240472202955,56.04757539946238,58.74376523559373,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.2,0.2,0.15,1.0,1.0,9.0,65.17123291276496,51.46269317987486,3.2810346913258783,0.013046905707480745,0.013046905707480745,0.0020845278817133127,false,0.0,3.2810346913258783,0.05154544006943092,0.05154544006943092,66.93428291088468,52.424427287044416,119.3587101979291,56.07825587247842,58.546167759663234,100.0,0.08,0.6,0.27,1.0
