gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,0.25,2.6316331133113313,7.457331574968266,-2.110643014940905e-5,9.769962616701378e-15,9.769962616701378e-15,2.110643014940905e-5,-2.6734261249726725e-6,2.6734261249726725e-6,7.894878233503845,89.39128715567603,97.28616538917987,8.115108866632244,-2.946453529153581,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,0.5,5.263136263626363,14.91430255687801,6.382171090280053e-6,2.042810365310288e-14,2.042810365310288e-14,6.382171090280053e-6,4.042058303010546e-7,4.042058303010546e-7,15.789415173050179,82.43352166694487,98.22293683999504,16.075079488583306,-2.110261036254246,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,1.0,10.512601210121012,29.790672916138778,-3.160937978563538e-5,3.552713678800501e-14,3.552713678800501e-14,3.160937978563538e-5,-1.0022695351937394e-6,1.0022695351937394e-6,31.53777202098325,67.80073655859881,99.33850857958207,31.74778086759548,-0.9662136917610642,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,1.5,15.364946444644465,43.56520186194504,-0.0003106789031619428,6.572520305780927e-14,6.572520305780927e-14,0.0003106789031619428,-6.739993189069041e-6,6.739993189069041e-6,46.09452865503023,52.92733810074872,99.02186675577894,46.549848195363516,-1.8145342574994894,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,2.0,18.87161711171117,53.60604566757905,-0.0005086373532705579,8.881784197001252e-14,8.881784197001252e-14,0.0005086373532705579,-8.984168310531491e-6,8.984168310531491e-6,56.61434269778024,41.56427995930151,98.17862265708175,57.66463326290774,-4.198109366491187,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,2.5,21.149364886488648,60.23714149080926,-8.996564358909609e-5,1.1723955140041653e-13,1.1723955140041653e-13,8.996564358909609e-5,-1.4179408234707949e-6,1.4179408234707949e-6,63.448004693822355,34.15376122687795,97.6017659207003,65.00702532920637,-6.561157767752213,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,3.0,22.72246219621962,64.91312644698048,0.0013850796350567407,1.6697754290362354e-13,1.6697754290362354e-13,0.0013850796350567407,2.0318802060209526e-5,2.0318802060209526e-5,68.16877166829391,29.10085652957376,97.26962819786768,70.08227843703045,-8.57765139843092,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,3.5,23.886838633863388,68.45508161356122,0.0020470858328280883,2.1671553440683056e-13,2.1671553440683056e-13,0.0020470858328280883,2.856644006916315e-5,2.856644006916315e-5,71.66256298742299,25.40691132947435,97.06947431689734,73.82605447462318,-10.341533999006348,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,4.0,24.790669016901695,71.27413024988817,0.0019304275191132092,2.3447910280083306e-13,2.3447910280083306e-13,0.0019304275191132092,2.59563725071597e-5,2.59563725071597e-5,74.3739374782242,22.56177630987329,96.9357137880975,76.72501142438216,-11.957694278231855,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,4.5,25.51352130213021,73.59104021849393,0.005420948980116691,3.019806626980426e-13,3.019806626980426e-13,0.005420948980116691,7.082452367017481e-5,7.082452367017481e-5,76.54598485537075,20.292536158048456,96.83852101341921,79.04497513418605,-13.479478746327766,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,5.0,26.111501100110015,75.5614811660361,-0.005561826858482277,3.126388037344441e-13,3.126388037344441e-13,0.005561826858482277,-7.100098454902495e-5,7.100098454902495e-5,78.32894147347156,18.406548311972834,96.7354897854444,80.97229015659315,-15.063916746657224,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,5.5,26.604010351035104,77.23928537674209,0.0005571740376097978,3.552713678800501e-13,3.552713678800501e-13,0.0005571740376097978,6.981078294312112e-6,6.981078294312112e-6,79.81258822714292,16.843084507427726,96.65567273457066,82.57413762596109,-16.566399412954734,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,6.0,27.01867181718172,78.70109448413564,0.009285722275507169,3.907985046680551e-13,3.907985046680551e-13,0.009285722275507169,0.00011455932325045169,0.00011455932325045169,81.06530117382067,15.509000878195799,96.57430205201646,83.94086154529762,-18.092170250139496,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,6.5,27.374107360736076,79.99857638163503,0.008391213478589066,4.689582056016661e-13,4.689582056016661e-13,0.008391213478589066,0.00010217944726634829,0.00010217944726634829,82.13071329568682,14.343214048719375,96.47392734440619,85.13254882066224,-19.73258761774025,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,7.0,27.678417791779182,81.15420743533518,0.007674526993355357,4.831690603168681e-13,4.831690603168681e-13,0.007674526993355357,9.242492413029455e-5,9.242492413029455e-5,83.0429279023309,13.321742918273635,96.36467082060454,86.17569820471466,-21.438424973702684,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,7.5,27.94070402040204,82.1932388713428,0.004726474826838967,5.258016244624741e-13,5.258016244624741e-13,0.004726474826838967,5.6386968910873285e-5,5.6386968910873285e-5,83.82683853603297,12.416233740252082,96.24307227628505,87.09908833270742,-23.229396009464153,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,8.0,28.16766671667167,83.13426225173637,-0.0013047242232033796,5.542233338928781e-13,5.542233338928781e-13,0.0013047242232033796,-1.543997515930975e-5,1.543997515930975e-5,84.5016954257918,11.606394856065165,96.10809028185696,87.92360266234924,-25.1118417469988,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,8.5,28.36650660066007,83.99725656860038,-0.02089576020684092,5.897504706808832e-13,5.897504706808832e-13,0.02089576020684092,-0.00024554498374918784,0.00024554498374918784,85.07862404177337,10.86989881739239,95.94852285916576,88.67111395414878,-27.152168487521656,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,9.0,28.527102660266028,84.7541402386161,0.020629110479092105,6.110667527536862e-13,6.110667527536862e-13,0.020629110479092105,0.0002410469174381007,0.0002410469174381007,85.60193709127718,10.24391652440923,95.84585361568641,89.31209213756465,-28.852119973700574,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,9.5,28.673817331733176,85.47250885166913,0.015395838065643375,6.750155989720952e-13,6.750155989720952e-13,0.015395838065643375,0.0001789767285781522,0.0001789767285781522,86.03684783326517,9.646233142966203,95.68308097623137,89.9185592222282,-30.916507764293044,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,10.0,28.796449594959498,86.1240588356399,0.033140403393687734,7.247535904753022e-13,7.247535904753022e-13,0.033140403393687734,0.00038361677521394396,0.00038361677521394396,86.42248918827218,9.113695394006108,95.53618458227828,90.46047794994666,-32.876537383170486,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,10.5,28.914141364136412,86.76190101115277,-0.028880965251360635,7.602807272633072e-13,7.602807272633072e-13,0.028880965251360635,-0.0003329508663556935,0.0003329508663556935,86.71354312715788,8.583059540927636,95.29660266808551,90.99332053754098,-35.399936769661736,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,11.0,28.995309480948098,87.29840529903754,0.04112534292271164,8.242295734817162e-13,8.242295734817162e-13,0.04112534292271164,0.00047278155971783184,0.00047278155971783184,87.02705378576701,8.16171487821424,95.18876866398125,91.42575852932261,-37.086651378699244,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,11.5,29.07865781578158,87.84095878174787,0.0041923870880111735,8.526512829121202e-13,8.526512829121202e-13,0.0041923870880111735,4.8058007749998695e-5,4.8058007749998695e-5,87.24016583443274,7.7211150504818775,94.96128088491463,91.86919660462536,-39.48890753362997,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,12.0,29.138323782378237,88.31780357938064,0.044615861026727544,8.952838470577262e-13,8.952838470577262e-13,0.044615861026727544,0.0005103915306401341,0.0005103915306401341,87.45958720816144,7.348217774498849,94.80780498266029,92.2493535465326,-41.403701006707294,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.25,1.0,3.0,12.5,29.199169866986697,88.79792271182724,-0.0073969735464487485,9.663381206337363e-13,9.663381206337363e-13,0.0073969735464487485,-8.444273792879239e-5,8.444273792879239e-5,87.59011262741365,6.96203506338135,94.552147690795,92.63683032758956,-43.89928889475178,100.0,0.08,0.6,0.27,1.0
