gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.003,0.2,0.2,0.15,1.0,1.0,4.084008400840084,49.17510867705507,53.70094297160254,52.26877686697624,53.034230240143955,0.0012037787349186146,-0.00022882337874687969,0.0009083948567044531,49.17504915204888,49.17631245578999,59.84677903579482,59.84676770145206,109.02308015724205,45.10633196646423,17.753690440885748,100.0,0.08,0.6,0.27,1.0,0.0012037787349186146,2.4479432121322256e-5,2.4479432121322256e-5,-0.00022882337874687969,false,0.0
