gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.0185,0.0015,0.005,NaN,NaN,0.15,100.0,0.08,0.6,0.27,1.0,1.0,10.0,0.8209070907090709,8.323611948266661,69.75980261944547,83.2332863091098,84.19877246893721,0.9626529862705979,0.9626529862705979,0.011565327555557949,0.011565327555557949,-4.796163466380676e-14,NaN,24.58818866881265,24.647951769415535,false,108.84672423835275,77.3553573229807,55.987575781447596,NaN,NaN,NaN
