gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.003,0.5,0.35,0.15,1.0,1.0,1.6236123612361235,19.620317351038516,22.54607088103385,20.860261832076496,20.261485431859228,-0.0023711760636189183,0.01934640510847003,0.001982350999927498,19.620317929822907,19.617946174974897,83.35283847881661,83.42921342856118,103.04715960353607,19.037833017865836,3.7908456658361844,100.0,0.08,0.6,0.27,1.0,0.0023711760636189183,-0.00012085309433047526,0.00012085309433047526,0.01934640510847003,false,0.0
