gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,0.25,2.63053300330033,21.48665285931041,-0.0002616987830847961,1.7763568394002505e-14,1.7763568394002505e-14,0.0002616987830847961,-9.948507878687038e-6,9.948507878687038e-6,26.305068334220216,73.37807241396223,99.68314074818244,26.388683318748505,-0.42996071053377216,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,0.5,5.146644614461446,42.25318453488147,-0.0008468263037713086,2.5757174171303632e-14,2.5757174171303632e-14,0.0008468263037713086,-1.6453949460427665e-5,1.6453949460427665e-5,51.465599318310694,50.64912790127291,102.11472721958361,50.39978142196966,4.357171799550907,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,1.0,7.995549504950495,70.04534024449973,0.0037119970743333397,6.039613253960852e-14,6.039613253960852e-14,0.0037119970743333397,4.642579064809784e-5,4.642579064809784e-5,79.95920704657928,20.469762323403756,100.42896936998304,79.61767162222625,2.1404810227821702,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,1.5,8.51994194419442,83.20797059428968,0.007100747426619591,8.171241461241152e-14,8.171241461241152e-14,0.007100747426619591,8.334267384836016e-5,8.334267384836016e-5,85.20652018937082,8.44704820461758,93.6535683939884,90.98053779533318,-42.90019445899173,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,2.0,8.146844634463447,90.72216957698535,-0.011379546638266902,1.3145040611561853e-13,1.3145040611561853e-13,0.011379546638266902,-0.00013968041798818914,0.00013968041798818914,81.4570667979962,3.175404403884041,84.63247120188025,96.24800698976459,-82.8753931792145,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,2.5,7.359785928592859,95.63106578336316,-0.0018206050631590642,1.4566126083082054e-13,1.4566126083082054e-13,0.0018206050631590642,-2.4737201337419217e-5,2.4737201337419217e-5,73.59603868086543,0.8354084658950072,74.43144714676043,98.87761356534183,-96.83604874360424,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,3.0,6.345864536453646,99.11218154477585,0.006317371577367226,2.0605739337042905e-13,2.0605739337042905e-13,0.006317371577367226,9.955099956951896e-5,9.955099956951896e-5,63.464962736113826,0.039912772961585574,63.50487550907541,99.93715006502786,-99.89075480429018,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,3.5,5.192969246924693,101.7186527521754,0.0016097221165409792,2.2026824808563106e-13,2.2026824808563106e-13,0.0016097221165409792,3.099810609304621e-5,3.099810609304621e-5,51.93130219136347,0.16987770904933797,52.10117990041281,99.67394652218233,-99.64659390249008,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,4.0,3.9450044504450448,103.72679558231174,0.015451296824565475,2.7000623958883807e-13,2.7000623958883807e-13,0.015451296824565475,0.0003916674117521561,0.0003916674117521561,39.46549580127501,0.8942063837151224,40.359702184990134,97.78440787393204,-98.5228153834719,100.0,0.08,0.6,0.27,1.0
0.02,0.01925,0.00075,0.015000000000000001,NaN,NaN,0.2,1.0,10.0,4.5,2.631793129312931,105.32430362039416,-0.09607553018665627,3.055333763768431e-13,3.055333763768431e-13,0.09607553018665627,-0.0036505730300974764,0.0036505730300974764,26.221855762942656,2.0198770747287114,28.241732837671368,92.84789964433621,-97.26222840704881,100.0,0.08,0.6,0.27,1.0
