gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_min_val,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,0.25,2.777847734773477,7.5211744336549,-2.5948463783009856e-5,1.3322676295501878e-15,1.3322676295501878e-15,2.5948463783009856e-5,-3.113737235988309e-6,3.113737235988309e-6,8.333517255856648,92.6380073521202,100.97152460797685,8.253334084249623,1.0598471533903364,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,0.5,5.555565506550655,15.042003105710167,-6.255283356182417e-6,2.6645352591003757e-15,2.6645352591003757e-15,6.255283356182417e-6,-3.7531632911217376e-7,3.7531632911217376e-7,16.666690264368608,85.65515807100768,102.32184833537629,16.28849608906678,2.7862187914318826,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,1.0,11.093519301930195,30.037150924913966,-5.267018678978275e-7,-1.7763568394002505e-15,-1.7763568394002505e-15,5.267018678978275e-7,-1.5826112933226548e-8,1.5826112933226548e-8,33.28055737908872,70.81678349404733,104.09734087313605,31.970612409444637,6.141149734143392,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,1.5,16.15004495449545,43.75147751416343,-0.0002768375970774173,3.552713678800501e-15,3.552713678800501e-15,0.0002768375970774173,-5.713866387729117e-6,5.713866387729117e-6,48.44985802588927,55.65734611516035,104.10720414104962,46.53842971351626,7.967396371308388,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,2.0,19.706640614061406,53.47529750932735,0.0006459980761874817,1.0658141036401503e-14,1.0658141036401503e-14,0.0006459980761874817,1.0926910186246873e-5,1.0926910186246873e-5,59.12056784026041,44.26811149216687,103.38867933242727,57.182825259010315,8.289448148853307,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,2.5,22.0006500150015,59.84005487212569,0.00018679011144229207,2.842170943040401e-14,2.842170943040401e-14,0.00018679011144229207,2.830069586048991e-6,2.830069586048991e-6,66.00213683511595,36.85316590555291,102.85530274066886,64.16989214598732,8.398477065517662,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,3.0,23.593209270927094,64.33863085168133,-0.0018662839966765432,2.1316282072803006e-14,2.1316282072803006e-14,0.0018662839966765432,-2.6367530521819617e-5,2.6367530521819617e-5,70.77776152878461,31.754325507868153,102.53208703665277,69.02986525913907,8.664931809200471,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,3.5,24.776367586758678,67.7480112296455,0.0012324147941313868,3.552713678800501e-14,3.552713678800501e-14,0.0012324147941313868,1.658051487727672e-5,1.658051487727672e-5,74.33033517507016,28.009990593116882,102.34032576818704,72.63054384196232,9.117087364203403,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,4.0,25.701980148014805,70.47220094090592,0.003866007257329329,1.0658141036401503e-14,1.0658141036401503e-14,0.003866007257329329,5.013890285320987e-5,5.013890285320987e-5,77.10980645130175,25.103131117438206,102.21293756873996,75.44035841788039,9.667622792406693,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,4.5,26.451895139513955,72.72895396248593,0.0019864685008172955,3.552713678800501e-14,3.552713678800501e-14,0.0019864685008172955,2.5032466046259452e-5,2.5032466046259452e-5,79.35767188704268,22.75476741024817,102.11243929729085,77.7159692131144,10.233532214638451,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,5.0,27.07019696969697,74.63555518328067,0.004728340002088771,4.263256414560601e-14,4.263256414560601e-14,0.004728340002088771,5.822319415680387e-5,5.822319415680387e-5,81.215319249093,20.81783682488568,102.03315607397869,79.59698824782818,10.823479520036617,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,5.5,27.589428892889288,76.27858469141748,0.009640860698269194,-7.105427357601002e-15,-7.105427357601002e-15,0.009640860698269194,0.0001164801288650326,0.0001164801288650326,82.77792753936613,19.18309232283402,101.96101986220015,81.18585676294737,11.386665958366171,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,6.0,28.036213571357134,77.72887106544431,-0.0010527759931591163,3.552713678800501e-14,3.552713678800501e-14,0.0010527759931591163,-1.2516858960282622e-5,1.2516858960282622e-5,84.10758793807824,17.76054870111861,101.86813663919685,82.5651579708147,11.754896814391724,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,6.5,28.414251375137518,78.99625899884816,0.009926949956181375,2.842170943040401e-14,2.842170943040401e-14,0.009926949956181375,0.00011645505894350209,0.00011645505894350209,85.25268107536873,16.54427750806139,101.79695858343013,83.74776836333264,12.184984895314098,100.0,0.08,0.6,0.27,1.0
0.02,0.0199,0.0001,0.01,NaN,NaN,0.25,1.0,3.0,7.0,28.748824832483248,80.14801169469789,-0.007917047207826045,3.552713678800501e-14,3.552713678800501e-14,0.007917047207826045,-9.179560386622119e-5,9.179560386622119e-5,86.23855745024191,15.446046663487628,101.68460411372953,84.80984727421279,12.24147910103477,100.0,0.08,0.6,0.27,1.0
