gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,0.5,5.952389841180141,6.844103602934904,6.353919852754726,6.160546852430979,-3.631280582894192e-7,-6.100542269211053e-8,-6.145737020992391e-16,-0.0005190088135873473,5.9523894780520825,95.32093758168006,101.27332705973214,5.87754905547963,1.353917502704638,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,1.0,11.904754779976304,13.68702297194662,12.70781112812472,12.321067530770515,2.9106384502597393e-7,2.444937761469399e-8,-4.2559609262622084e-17,-0.0017377749068162398,11.90475507104015,90.36446620837447,102.26922127941461,11.640604007841814,2.575872603844287,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,1.5,17.857143086211288,20.530247321041454,19.06172921941282,18.481612769870214,-9.35790467337938e-9,-5.240426549869141e-10,-4.140183017738142e-16,-0.002726072661226567,17.857143076853383,85.09603394566413,102.95317702251751,17.344916974196668,3.595172037028771,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,2.0,23.80925113197316,27.37322155520095,25.415325690434674,24.64186343623912,3.3776102981164513e-7,1.4186125718085685e-8,-1.0205455161788652e-10,-0.002333056138338383,23.80925146973419,79.4862036564446,103.2954551261788,23.049660259157005,4.325269392608355,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,2.5,29.002861513645215,33.31708565608816,30.898488247031672,30.004881707555597,-3.8799793600219346e-8,-1.3377919134622246e-9,1.500455599899781e-15,-0.000295917483657027,29.00286147484542,74.37773419989631,103.38059567474173,28.054453822354493,4.7615942627659,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,3.0,34.189734762949975,39.25365106971968,36.37391943044705,35.36081879665194,-0.017541548146901675,-0.0005130647625237134,3.191891195797325e-16,-0.00603781558258959,34.17219321480307,68.9688931283474,103.14108634315048,33.13150406532675,4.771670964825203,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,3.5,41.65775970275165,47.89337000246347,44.467146144899154,43.11440074583502,1.0066059985547327e-7,2.4163709372211935e-9,-4.33904754947982e-16,-0.0063504456744939925,41.65775980341225,60.5084467366211,102.16620654003336,40.77449991949035,3.7129300018891698,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,4.0,47.61816314556469,54.74633451694398,50.83026221666444,49.283370436100924,-5.450171229881562e-7,-1.1445572172158028e-8,6.65183866291455e-16,-0.007242518639728622,47.618162600547564,53.54389727955605,101.16205988010361,47.07116744853179,2.21844047058144,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,4.5,53.572819582502305,61.59235074801217,57.186783160906984,55.44629963412095,-5.450478539614778e-7,-1.017396243485192e-8,9.312237458302686e-17,-0.00817856345448777,53.57281903745445,46.07815613827608,99.65097517573054,53.76045637584671,-0.7517682896815092,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.004,0.3,0.35,0.15,1.0,1.0,5.0,58.699006634780815,67.45669327952282,62.59257230515735,60.73845142170299,8.365032044821419e-7,1.4250721646565142e-8,1.2742062371122472e-15,-0.00936411974925422,58.69900747128402,39.152459604052495,97.85146707533652,59.987866534582714,-5.202133878912574,true,100.0,0.08,0.6,0.27,1.0
