gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,opt_vb,cvml_vb,cvmh_vb,debt_diff,debt_per_diff,eq_deriv,eq_min_val,debt,equity,firm_value,leverage,ROE,p_filter_success,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,0.5,6.172830258905648,6.8976884050136515,6.505962794078927,6.345386625938108,3.646398427648023e-7,5.9071743020752944e-8,3.1863455070137206e-14,0.0016926921726788072,6.172830623545491,95.35610234363058,101.52893296717608,6.079873434246713,1.629520508118154,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,1.0,12.345684702642657,13.79490404866916,13.011952961788607,12.690798495321955,-2.2438076285880015e-7,-1.817483341452664e-8,2.51408449126827e-14,0.0020862181236807617,12.345684478261894,90.51995073216378,102.86563521042567,12.001757878622064,3.269246007305826,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,1.5,18.518510760809914,20.692270456627753,19.517911001256678,19.03618073664765,3.0590399902052923e-7,1.651882286711215e-8,1.0510950342666014e-14,0.0025237142464494488,18.518511066713913,85.45570270295823,103.97421376967215,17.81067670079897,4.877443725808783,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,2.0,24.692695290802448,27.59126991880447,26.025406628710066,25.3829809125993,-3.3818384537198654e-8,-1.3695703988132615e-9,-1.5783483947049744e-16,0.0033804644068789903,24.692695256984063,80.1448766365655,104.83757189354957,23.55328801591918,6.423775103965879,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,2.5,30.459551069697586,34.016365835926095,32.07186671453349,31.304622811745865,5.638474860347742e-7,1.8511352473468097e-8,6.124646006306749e-16,0.004776725845075746,30.459551633545072,74.99570158668253,105.4552532202276,28.883863727428384,7.844719653632715,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,3.0,36.37001145399519,40.608829772919854,38.28086584738934,37.37615515297317,-1.2382592728954478e-8,-3.4046161202388816e-10,8.513167462317453e-16,0.006971798834719432,36.3700114416126,69.44498129618822,105.81499273780082,34.371321587418066,9.138761250074602,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,3.5,43.24129466790902,48.31855683968628,45.57737346686471,44.450567299404646,-4.805251165862501e-7,-1.1112644065739913e-8,2.399310969590698e-16,0.005887215098722289,43.2412941873839,62.54625688530115,105.78755107268505,40.87559807266306,10.196763632687711,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,4.0,49.38496557522304,55.18209362290429,52.050332213430664,50.76551821550875,6.447134666132115e-7,1.3054853012526368e-8,4.283818898478635e-16,0.006818116175146513,49.38496621993651,56.09020688808963,105.47517310802614,46.82141281660391,10.817286286555294,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,4.5,55.552139773730865,62.07286263527734,58.54989318867902,57.10500120492288,3.1077399142986906e-7,5.594275804598725e-9,-1.1764500402338331e-14,0.007585600523140645,55.552140084504856,49.003871617971654,104.55601170247651,53.1314643509772,10.250238619223651,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,5.0,60.879846055870516,67.98625986362839,64.09930138325312,62.568271229269634,4.0912627241596056e-7,6.720225147095446e-9,2.07881975678504e-13,-0.005496740975102479,60.87984646499679,42.258501680573374,103.13834814557016,59.02736233381454,8.022330849908577,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,5.5,64.32384223458511,71.70767225256392,67.51663000950148,66.06537770779534,2.194799776589207e-6,3.412109258935289e-8,9.587052824981436e-16,0.03042711831915762,64.32384442938489,37.726862992947844,102.05070742233274,63.0312577483498,5.748117726064117,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,6.0,66.83373834531844,74.3432486569896,69.8766963393416,68.58749684698769,-5.903175079424727e-6,-8.832627390860641e-8,-1.1640192631364035e-14,-0.0016936807045587238,66.83373244214336,34.373825245085754,101.20755768722911,66.03630595324283,3.640921261708452,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,6.5,68.73986619265975,76.2771228543652,71.55338682698553,70.4794196797279,-1.0122495794462338e-5,-1.4725800841816665e-7,1.830311684463609e-16,0.008323065140719888,68.73985607016395,31.857689793716027,100.59754586387999,68.33154375672032,1.9115262719876736,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.0,70.2493763366608,77.75105869345964,72.78116508541197,71.95736412560436,-1.760831672470431e-5,-2.506544206217403e-7,-4.536983500032919e-16,0.006795166835599216,70.24935872834408,29.927199145651908,100.17655787399599,70.12554655421988,0.5934590531471828,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,71.51051075080365,78.93732336733983,73.72781897234631,73.1760609808744,1.7356795368073108e-5,2.427167025635885e-7,7.56678492088693e-16,0.013912269236940764,71.51052810759901,28.365006157540165,99.87553426513918,71.59964513207039,-0.43688326456489124,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,8.0,72.55865799305742,79.87704050145484,74.43340307010531,74.17244782552527,1.3929414208746493e-5,1.9197452921578692e-7,3.36437842616897e-16,0.007496920088213717,72.55867192247163,27.15981644050364,99.71848836297528,72.76350966969945,-1.0258673932595053,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,8.5,73.6375321062889,80.85380313802307,75.17376541409817,75.20090651259166,-1.0694849990500188e-5,-1.4523639894752544e-7,4.641709617210465e-16,0.022116222369107586,73.63752141143891,25.756535757213154,99.39405716865207,74.0864429011994,-2.298504783275046,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,9.0,74.34180335759332,81.3961128216109,75.49013305386407,75.8383652841498,3.566753117922872e-5,4.797775890324244e-7,-2.5372351536927467e-6,0.016893848478660895,74.3418390251245,25.21368117858006,99.55552020370456,74.67374875146116,-1.7323135384904376,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,9.5,75.10382581880202,82.00618144649515,75.87186647069892,76.53610314187645,5.538203654964491e-5,7.374063297822063e-7,-7.287364248049884e-6,0.011072591455559267,75.10388120083857,24.451880977850717,99.55576217868929,75.43900981445668,-1.7843657675897462,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,10.0,75.81153538373857,82.5580801951298,76.19212576992518,77.17715072835378,-4.7040578763812846e-5,-6.204936824680504e-7,0.0004157875805279862,0.017887132257477192,75.81148834315981,23.766963438322534,99.57845178148234,76.13242321694517,-1.742762119877883,true,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,10.5,75.2688368286639,81.72375799603854,75.0971091198973,76.51305754051845,-1.3206496589646122e-5,-1.754576946593231e-7,0.009475010027255426,-0.043381049671099646,75.2688236221673,25.92464258963842,101.19346621180573,74.38111020391757,4.825755934826725,true,100.0,0.08,0.6,0.27,1.0
