gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,58.56258520588901,63.89794965691586,1.3435460579455736,3.8250652645288596e-16,0.004596587522562329,0.03202244716189282,false,0.0,1.3435460579455736,0.02294205512311413,0.02294205512311413,59.90613126383458,50.90707195470871,110.8132032185433,54.060463486186805,26.96971771344576,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,60.50912459667019,66.15846800622674,1.259494915936152,-1.2975731600306517e-15,0.0020503966043721768,0.03003278375039653,false,0.0,1.259494915936152,0.02081495847661729,0.02081495847661729,61.76861951260634,47.90383116298546,109.6724506755918,56.3209986939348,25.29976828532565,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,62.45566398745137,68.4171914691935,1.1460169168545704,-7.563394355258879e-16,-0.009825474903796705,-0.002551493997385179,false,0.0,1.1460169168545704,0.01834928721732634,0.01834928721732634,63.601680904305944,44.771308159146294,108.37298906345224,58.68776108691368,23.003779491681996,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,66.34874276901374,72.9404313257755,0.8090943127472485,-7.355227538141662e-16,-0.008688576976056867,0.01932565382448857,false,0.0,0.8090943127472485,0.012194568864161094,0.012194568864161094,67.15783708176099,38.085536861601625,105.24337394336261,63.81193852441713,15.965373402525461,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,68.29528215979492,75.20016001894273,0.5754466280566817,-8.743006318923108e-16,0.0007004016114403044,-0.0014133559247152747,false,0.0,0.5754466280566817,0.00842586207800228,0.00842586207800228,68.8707287878516,34.53133363552957,103.40206242338118,66.60479218089426,10.928821301969638,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,71.51051075080365,78.93732336733981,1.7356795351156085e-5,7.566784920886928e-16,0.0005912403296217453,0.01391226923694076,false,0.0,1.7356795351156085e-5,-1.88061064360979e-5,1.88061064360979e-5,71.510528107599,28.36500615754016,99.87553426513917,71.59964513207038,-0.43688326456495785,100.0,0.08,0.6,0.27,1.0,true
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,74.13490033213847,81.98905329412437,-0.7745941718122964,6.765421556309548e-16,-0.0021346433174403425,0.02214999413665743,false,0.0,0.7745941718122964,-0.010448441534850212,0.010448441534850212,73.36030616032618,23.14068741946812,96.5009935797943,76.02025993614909,-13.134559433242154,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,76.08143972291965,84.25148152262145,-1.619230038550782,-1.1032841307212493e-15,0.0011702667336897232,0.001386185783445109,false,0.0,1.619230038550782,-0.02128285222319454,0.02128285222319454,74.46220968436887,19.215033449759904,93.67724313412877,79.48804554138354,-24.7584336300279,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,78.02797911370084,86.51576635697677,-2.8185847242207274,-5.2562121322097255e-16,0.000961118899237572,0.01739304513777513,false,0.0,2.8185847242207274,-0.03612274412635423,0.03612274412635423,75.20939438948011,15.322024396798865,90.53141878627898,83.07546197528379,-38.19423116353008,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.1,0.35,0.15,1.0,1.0,7.5,79.97451850448202,88.77887294472028,-4.469396507381177,9.693614454967664e-16,-0.00015746884048623109,0.008441444996594678,false,0.0,4.469396507381177,-0.055885256841286236,0.055885256841286236,75.50512199710084,11.55745051044051,87.06257250754135,86.72512173995386,-52.81686845277369,100.0,0.08,0.6,0.27,1.0,false
