gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,8.206448374367655,0.04984809706505011,-4.621447510027704,-4.621447510027704,-1.4282622190268772,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.82521288751568,102.75449761245405,10.636307878375256,3.0924839931371517,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,8.921304190796125,0.04984809706505011,-3.815622579092008,-3.815622579092008,-1.1771810732733268,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.82520937409704,102.75449409903541,10.636308242055723,3.0924800486098913,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,9.636160007224596,0.04984809706505011,-2.959913460189928,-2.959913460189928,-0.8639971844955429,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.82520499133703,102.7544897162754,10.636308695723358,3.0924751280700935,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,10.351015823653068,0.04984809706505011,-2.111117911512225,-2.111117911512225,-0.5328336011273137,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.82519901309576,102.75448373803412,10.636309314542288,3.092468416277927,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,11.065871640081538,0.04984809706505011,-1.2447690288688777,-1.2447690288688777,-0.2274932815931584,true,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.8251907632365,102.75447548817488,10.63631016850076,3.092459154132432,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,11.780727456510007,0.04984809706505011,-0.40799528362303156,-0.40799528362303156,-0.030422052735296228,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.82517937131837,102.75446409625674,10.63631134769989,3.0924463643865474,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,12.495583272938479,0.04984809706505011,0.3496120472719156,0.3496120472719156,0.009984905985489298,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.82516365421421,102.75444837915258,10.636312974607689,3.0924287187393595,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,13.21043908936695,0.04984809706505011,1.0218695963347528,1.0009452821090834,0.0286564457150605,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.82514213528458,102.75442686022295,10.63631520207445,3.0924045593626825,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,13.92529490579542,0.04984809706505011,1.6249298429928527,1.000945295251751,0.046701014050315785,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.82511298799719,102.75439771293556,10.636318219169025,3.0923718356023366,100.0,0.08,0.6,0.27,1.0
0.02,0.02,0.0,0.0025,0.1,0.35,0.15,1.0,1.0,1.0,10.879436627873314,14.64015072222389,0.04984809706505011,2.168281382384743,1.0009453088075286,0.06414665692781658,false,0.0,0.04984809706505011,0.004581863819799123,0.004581863819799123,10.929284724938364,91.8250739466196,102.75435867155797,10.636322260423539,3.09232800371273,100.0,0.08,0.6,0.27,1.0
