gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,V0,r,alpha,pi,xi,mu_b,m,c,p,vb,sg_debt,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_vb,eq_min_val,sg_equity,equity,eq_negative,firm_value,leverage,ROE,cvml_vb,cvmh_vb,eq_deriv
0.02,0.01975,0.00025,0.015000000000000001,NaN,NaN,0.15,100.0,0.08,0.6,0.27,1.0,1.0,1.0,4.657990799079908,49.02814726337236,55.17117314728706,49.02825056254117,49.028272550557475,0.00012528718511362058,0.00012528718511362058,2.555413412638159e-6,2.555413412638159e-6,1.7408297026122455e-13,NaN,55.25731925788639,55.257036864597026,false,104.2853094151545,47.01359455662007,8.407228143101463,NaN,NaN,NaN
