gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,cvml_vb,cvmh_vb,debt_diff,eq_deriv,eq_min_val,sg_debt,debt,sg_equity,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,abs_debt_diff,debt_per_diff,abs_debt_per_diff,eq_deriv_min_val,eq_negative,eq_vb
0.02,0.02,0.0,0.001,0.1,0.2,0.15,1.0,1.0,4.233123312331233,52.20808519804447,56.2165087731783,55.02152963299572,55.91876867468372,0.002077935323356428,-0.00015183449299010016,0.0009949729932796714,52.20808443753434,52.21016313336783,58.407730496630606,58.402074169659684,110.61223730302751,47.20107323237264,22.20605467359775,100.0,0.08,0.6,0.27,1.0,0.002077935323356428,3.980102536750879e-5,3.980102536750879e-5,-0.00015183449299010016,false,0.0
