gross_delta,delta,iota,kappa,lambda,sigmah,sigmal,mu_b,m,c,p,vb,debt_diff,eq_deriv,eq_deriv_min_val,eq_min_val,eq_negative,eq_vb,abs_debt_diff,debt_per_diff,abs_debt_per_diff,debt,equity,firm_value,leverage,ROE,V0,r,alpha,pi,xi,opt
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,11.077774882751433,12.490629848817802,0.04999622355123989,1.0009354456386177e-15,0.022058843606704154,0.007769518108085252,false,-6.336349524860054e-7,0.04999622355123989,0.00451320089823148,0.00451320089823148,11.127771106302673,91.86588700041449,102.99365810671716,10.80432650986394,3.3684967103705388,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,11.272691742858497,12.71840572285117,0.042310226886094426,1.1310397063368782e-15,0.015420659997871124,0.007003453871519758,false,5.667090305430521e-7,0.042310226886094426,0.003753338408539283,0.003753338408539283,11.315001969744591,91.6671024435668,102.98210441331139,10.987347786497576,3.362580458415332,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,11.467608602965559,12.946710471487286,0.034624230220970276,1.1917550279960665e-15,0.019504884285495596,0.007400112372735986,false,7.908457385507508e-7,0.034624230220970276,0.003019306938328567,0.003019306938328567,11.502232833186529,91.46811885034217,102.97035168352869,11.1704317263456,3.3564142674127995,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,11.662525463072623,13.175039759308651,0.02693823355566316,-6.245004513516506e-16,0.021192999731293044,0.007590929940904725,false,-1.3071687333171651e-9,0.02693823355566316,0.002309811338972715,0.002309811338972715,11.689463696628286,91.26893486084514,102.95839855747342,11.353579562625962,3.3499950077423124,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,11.857442323179685,13.403198665188945,0.019252236890444863,3.226585665316861e-16,0.020905495257852742,0.00755492999988896,false,-7.476275812534788e-9,0.019252236890444863,0.0016236416223429028,0.0016236416223429028,11.87669456007013,91.06954912743723,102.94624368750736,11.536792538173376,3.343319537095324,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,12.052359183286748,13.630992325445513,0.011566240225425517,-1.2663481374630692e-16,0.013832283005357257,0.0059261285374499085,false,7.290749196763501e-7,0.011566240225425517,0.0009596660744615592,0.0009596660744615592,12.063925423512174,90.86996029938771,102.93388572289989,11.720071907115706,3.3363846828845745,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,12.247276043393812,13.8594600108416,0.003880243560230312,9.367506770274758e-16,0.02026462503784746,0.007472617080061618,false,1.155837813736689e-6,0.003880243560230312,0.00031682502676367105,0.00031682502676367105,12.251156286954043,90.67016704469843,102.92132333165247,11.903418932417006,3.3291872667926103,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,12.345684702642657,13.974748547172329,-2.2438075745166708e-7,8.63311793240072e-16,0.020850678256473677,0.007661314103032234,false,5.799316718762137e-7,2.2438075745166708e-7,-1.8326379363895915e-8,1.8326379363895915e-8,12.345684478261896,90.56921832575632,102.91490280401823,11.99601237711111,3.3254527020923907,100.0,0.08,0.6,0.27,1.0,true
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,12.442192903500874,14.087754205450487,-0.0038057531049027205,3.8163916471489756e-16,0.02007696150626822,0.0074581599275164836,false,-1.4321274199749786e-7,0.0038057531049027205,-0.0003058747870587902,0.0003058747870587902,12.438387150395972,90.47016800968731,102.90855516008328,12.086834890497656,3.3217240585540875,100.0,0.08,0.6,0.27,1.0,false
0.02,0.02,0.0,0.001,0.5,0.3,0.15,1.0,1.0,1.0,12.637109763607938,14.315955033739566,-0.01149174977028089,-5.551115123125783e-16,0.019788119858094668,0.007455855653555624,false,-2.693402218500169e-7,0.01149174977028089,-0.000909365352145201,0.000909365352145201,12.625618013837657,90.26996187317405,102.8955798870117,12.27032106500754,3.313991837413255,100.0,0.08,0.6,0.27,1.0,false
