c,p,vb,debt,debt_diff,abs_debt_diff,debt_per_diff,abs_debt_per_diff,count,time
9.0,27.032703270327033,52.67722500267907,107.75518035859929,26.65707054761819,26.65707054761819,0.3287015025350034,0.3287015025350034,1,101884020
9.0,27.032703270327033,54.053464504032775,107.78541908976098,26.68730927877988,26.68730927877988,0.32907436857629796,0.32907436857629796,1,101884020
9.0,27.032703270327033,55.429704005386476,107.84085695555925,26.742747144578146,26.742747144578146,0.3297579586861967,0.3297579586861967,1,101884020
9.0,27.032703270327033,56.80594350674018,107.84798770980039,26.749877898819292,26.749877898819292,0.32984588618854865,0.32984588618854865,1,101884020
9.0,27.032703270327033,58.18218300809388,107.81166372618118,26.71355391520008,26.71355391520008,0.32939798445934837,0.32939798445934837,1,101884020
9.0,27.032703270327033,59.55842250944758,107.82628379472536,26.728173983744256,26.728173983744256,0.32957826077624713,0.32957826077624713,1,101884020
9.0,27.032703270327033,60.93466201080128,107.76674668299508,26.668636872013977,26.668636872013977,0.3288441239157328,0.3288441239157328,1,101884020
9.0,27.032703270327033,62.310901512154985,107.66005169000944,26.56194187902834,26.56194187902834,0.32752849531188105,0.32752849531188105,1,101884020
9.0,27.032703270327033,63.687141013508686,107.61866381046227,26.520553999481166,26.520553999481166,0.32701815198028383,0.32701815198028383,1,101884020
9.0,27.032703270327033,65.06338051486239,107.50055267987277,26.40244286889167,26.40244286889167,0.3255617539105288,0.3255617539105288,1,101884020
9.0,27.032703270327033,66.4396200162161,107.30033874270296,26.202228931721862,26.202228931721862,0.3230929671824971,0.3230929671824971,1,101884020
9.0,27.032703270327033,67.8158595175698,107.17746507113056,26.079355260149455,26.079355260149455,0.3215778434409106,0.3215778434409106,1,101884020
9.0,27.032703270327033,69.1920990189235,106.97406295731157,25.875953146330474,25.875953146330474,0.3190697441240084,0.3190697441240084,1,101884020
9.0,27.032703270327033,70.5683385202772,106.72051364812347,25.62240383714237,25.62240383714237,0.31594329259783765,0.31594329259783765,1,101884020
9.0,27.032703270327033,71.9445780216309,106.35132222417631,25.253212413195214,25.253212413195214,0.31139088780310636,0.31139088780310636,1,101884020
9.0,27.032703270327033,73.32081752298461,106.01411218880894,24.916002377827837,24.916002377827837,0.3072328373115064,0.3072328373115064,1,101884020
9.0,27.032703270327033,74.6970570243383,105.60618261059031,24.50807279960921,24.50807279960921,0.30220276226821124,0.30220276226821124,1,101884020
9.0,27.032703270327033,76.073296525692,104.946846482059,23.8487366710779,23.8487366710779,0.2940726575090738,0.2940726575090738,1,101884020
9.0,27.032703270327033,77.44953602704571,104.61528103089302,23.517171219911916,23.517171219911916,0.2899842089380925,0.2899842089380925,1,101884020
9.0,27.032703270327033,78.82577552839942,103.9667713324109,22.8686615214298,22.8686615214298,0.2819876021121921,0.2819876021121921,1,101884020
9.0,27.032703270327033,80.20201502975311,103.16530546958954,22.06719565860844,22.06719565860844,0.2721049320390009,0.2721049320390009,1,101884020
9.0,27.032703270327033,81.57825453110681,102.16926182202582,21.071152011044717,21.071152011044717,0.25982297318835385,0.25982297318835385,1,101884020
9.0,27.032703270327033,82.95449403246052,100.9543041638841,19.856194352903003,19.856194352903003,0.24484164179883725,0.24484164179883725,1,101884020
9.0,27.032703270327033,84.33073353381423,99.54516748768728,18.44705767670618,18.44705767670618,0.22746593872164889,0.22746593872164889,1,101884020
9.0,27.032703270327033,85.70697303516792,97.97438464476481,16.87627483378371,16.87627483378371,0.20809701820570148,0.20809701820570148,1,101884020
9.0,27.032703270327033,87.08321253652161,96.25993894398148,15.161829133000381,15.161829133000381,0.18695662782201358,0.18695662782201358,1,101884020
9.0,27.032703270327033,88.45945203787532,94.39800487308753,13.29989506210643,13.29989506210643,0.16399759615982512,0.16399759615982512,1,101884020
9.0,27.032703270327033,89.83569153922903,92.24459869934887,11.14648888836777,11.14648888836777,0.13744449672560036,0.13744449672560036,1,101884020
9.0,27.032703270327033,91.21193104058273,89.58737900086817,8.489269189887068,8.489269189887068,0.10467900188639881,0.10467900188639881,1,101884020
9.0,27.807557071496625,54.17053075397925,109.62396428273556,26.20129306824569,26.20129306824569,0.3140788071971343,0.3140788071971343,1,100774438
9.0,27.807557071496625,55.493437907072234,109.65664889494832,26.23397768045845,26.23397768045845,0.314470602517722,0.314470602517722,1,100774438
9.0,27.807557071496625,56.81634506016521,109.70942814927224,26.286756934782375,26.286756934782375,0.3151032753098485,0.3151032753098485,1,100774438
9.0,27.807557071496625,58.13925221325819,109.66031449877049,26.237643284280622,26.237643284280622,0.3145145426573604,0.3145145426573604,1,100774438
9.0,27.807557071496625,59.46215936635117,109.63449554173923,26.21182432724936,26.21182432724936,0.3142050469692533,0.3142050469692533,1,100774438
9.0,27.807557071496625,60.78506651944416,109.64914538615976,26.226474171669892,26.226474171669892,0.3143806568389356,0.3143806568389356,1,100774438
9.0,27.807557071496625,62.107973672537135,109.53832656260055,26.11565534811068,26.11565534811068,0.3130522550754116,0.3130522550754116,1,100774438
9.0,27.807557071496625,63.43088082563011,109.4215041101959,25.99883289570603,25.99883289570603,0.31165188691764445,0.31165188691764445,1,100774438
9.0,27.807557071496625,64.7537879787231,109.37387222630872,25.951201011818853,25.951201011818853,0.31108091642252916,0.31108091642252916,1,100774438
9.0,27.807557071496625,66.07669513181608,109.1867252355585,25.76405402106863,25.76405402106863,0.30883755753668096,0.30883755753668096,1,100774438
9.0,27.807557071496625,67.39960228490907,108.91191530327069,25.489244088780822,25.489244088780822,0.30554336989815234,0.30554336989815234,1,100774438
9.0,27.807557071496625,68.72250943800205,108.78152360979192,25.35885239530205,25.35885239530205,0.3039803452241579,0.3039803452241579,1,100774438
9.0,27.807557071496625,70.04541659109502,108.60033367406939,25.177662459579523,25.177662459579523,0.3018083944452543,0.3018083944452543,1,100774438
9.0,27.807557071496625,71.368323744188,108.22944227454406,24.80677106005419,24.80677106005419,0.29736246393109317,0.29736246393109317,1,100774438
